timestamp,buyer,seller,symbol,currency,price,quantity,mid_price,best_bid,best_ask,spread,imbalance_L1,microprice_L1,micro_edge_L1,future_ret_1,future_ret_2,future_ret_3,future_ret_5,future_ret_10,future_ret_20,future_ret_50,future_ret_100,future_ret_200,future_ret_500,future_ret_1000,trade_vs_mid,trade_vs_microprice,side_guess,signed_qty
169000,,,HYDROGEL_PACK,XIRECS,9953.0,3,9961.0,9953,9969,16,0.0,9961.0,0.0,-2.0,0.0,1.0,11.0,9.0,10.0,5.0,9.0,-6.0,20.0,39.0,-8.0,-8.0,seller_initiated,-3
171500,,,HYDROGEL_PACK,XIRECS,9982.0,5,9974.5,9967,9982,15,0.0,9974.5,0.0,0.5,2.5,2.5,-3.5,-6.5,-7.5,-5.5,-4.5,-14.5,19.5,13.0,7.5,7.5,buyer_initiated,5
175300,,,HYDROGEL_PACK,XIRECS,9969.0,6,9965.0,9961,9969,8,0.16666666666666666,9965.666666666666,0.6666666666660603,9.0,7.0,7.0,7.0,1.0,6.0,10.0,3.0,0.0,36.0,16.0,4.0,3.3333333333339397,buyer_initiated,6
178100,,,HYDROGEL_PACK,XIRECS,9958.0,2,9966.0,9958,9974,16,0.0,9966.0,0.0,-6.0,-2.0,-3.0,-3.0,3.0,9.0,-1.0,-5.0,-4.0,22.0,23.0,-8.0,-8.0,seller_initiated,-2
181900,,,HYDROGEL_PACK,XIRECS,9980.0,3,9972.0,9964,9980,16,0.0,9972.0,0.0,-1.0,-5.0,-1.0,-3.0,-9.0,-6.0,-8.0,-11.0,3.0,17.0,5.0,8.0,8.0,buyer_initiated,3
182400,,,HYDROGEL_PACK,XIRECS,9977.0,5,9969.0,9961,9977,16,0.0,9969.0,0.0,0.0,-3.0,-3.0,-6.0,-2.0,-3.0,-6.0,-7.0,6.0,22.0,15.0,8.0,8.0,buyer_initiated,5
183300,,,HYDROGEL_PACK,XIRECS,9973.0,4,9965.0,9957,9973,16,0.0,9965.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,-6.0,5.0,9.0,18.0,10.0,8.0,8.0,buyer_initiated,4
185800,,,HYDROGEL_PACK,XIRECS,9961.0,6,9969.0,9961,9977,16,0.0,9969.0,0.0,-3.0,-3.0,-4.0,-1.0,-6.0,-6.0,-10.0,-8.0,4.0,7.0,5.0,-8.0,-8.0,seller_initiated,-6
190600,,,HYDROGEL_PACK,XIRECS,9943.0,6,9951.0,9943,9959,16,0.0,9951.0,0.0,5.0,8.0,9.0,12.0,9.0,10.0,10.0,21.0,45.0,24.5,38.0,-8.0,-8.0,seller_initiated,-6
196600,,,HYDROGEL_PACK,XIRECS,9953.0,3,9961.0,9953,9969,16,0.0,9961.0,0.0,-3.0,-6.0,-4.0,-4.0,1.0,5.0,15.0,9.0,21.0,15.0,44.0,-8.0,-8.0,seller_initiated,-3
197000,,,HYDROGEL_PACK,XIRECS,9967.0,6,9959.0,9951,9967,16,0.0,9959.0,0.0,-2.0,4.0,3.0,5.0,2.0,1.0,14.0,11.0,26.0,8.5,39.0,8.0,8.0,buyer_initiated,6
203900,,,HYDROGEL_PACK,XIRECS,9978.0,6,9970.0,9962,9978,16,0.0,9970.0,0.0,1.0,1.0,1.0,5.0,7.0,6.5,13.0,22.0,22.0,-10.0,41.0,8.0,8.0,buyer_initiated,6
206200,,,HYDROGEL_PACK,XIRECS,9983.0,5,9975.0,9967,9983,16,0.0,9975.0,0.0,-1.0,-8.5,-3.0,-5.0,-5.0,-3.0,20.0,8.0,28.0,0.0,39.0,8.0,8.0,buyer_initiated,5
206700,,,HYDROGEL_PACK,XIRECS,9962.0,5,9970.0,9962,9978,16,0.0,9970.0,0.0,2.0,1.0,0.0,0.0,1.0,16.0,27.0,11.0,25.0,8.0,50.0,-8.0,-8.0,seller_initiated,-5
207200,,,HYDROGEL_PACK,XIRECS,9962.0,4,9970.0,9962,9978,16,0.0,9970.0,0.0,1.0,2.0,0.0,1.0,2.0,15.0,28.0,16.0,22.0,12.0,49.0,-8.0,-8.0,seller_initiated,-4
207600,,,HYDROGEL_PACK,XIRECS,9980.0,6,9972.0,9964,9980,16,0.0,9972.0,0.0,-1.0,0.0,-2.0,2.0,11.0,13.0,24.0,12.0,24.0,8.0,50.0,8.0,8.0,buyer_initiated,6
209000,,,HYDROGEL_PACK,XIRECS,9989.0,5,9981.0,9973,9989,16,0.0,9981.0,0.0,1.0,4.0,5.0,4.0,8.0,14.0,11.0,0.0,5.5,5.0,37.5,8.0,8.0,buyer_initiated,5
218800,,,HYDROGEL_PACK,XIRECS,9986.0,4,9978.0,9970,9986,16,0.0,9978.0,0.0,1.0,3.0,2.0,5.0,7.0,13.0,16.0,5.0,3.0,22.0,41.0,8.0,8.0,buyer_initiated,4
221500,,,HYDROGEL_PACK,XIRECS,9986.0,3,9994.0,9986,10002,16,0.0,9994.0,0.0,-2.0,0.0,-2.0,3.0,-1.5,0.0,3.0,-9.0,-18.0,-6.5,25.0,-8.0,-8.0,seller_initiated,-3
222700,,,HYDROGEL_PACK,XIRECS,10002.0,6,9994.0,9986,10002,16,0.0,9994.0,0.0,-1.0,1.0,-1.0,1.0,-4.5,5.0,-3.0,-12.0,-20.0,-5.0,27.0,8.0,8.0,buyer_initiated,6
234200,,,HYDROGEL_PACK,XIRECS,9976.0,6,9984.0,9976,9992,16,0.0,9984.0,0.0,2.0,1.0,2.0,-2.0,-9.0,-9.0,-6.0,-8.0,-17.0,-10.0,55.5,-8.0,-8.0,seller_initiated,-6
240700,,,HYDROGEL_PACK,XIRECS,9963.0,4,9971.0,9963,9979,16,0.0,9971.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,-22.0,23.0,19.0,56.0,-8.0,-8.0,seller_initiated,-4
243300,,,HYDROGEL_PACK,XIRECS,9977.0,2,9969.0,9961,9977,16,0.0,9969.0,0.0,-1.0,3.0,8.0,6.0,7.0,3.0,-12.0,-18.0,33.0,30.0,56.0,8.0,8.0,buyer_initiated,2
247100,,,HYDROGEL_PACK,XIRECS,9971.0,5,9963.0,9955,9971,16,0.0,9963.0,0.0,-1.0,-1.0,2.0,-3.5,-4.0,-4.0,-13.0,18.0,36.0,29.5,48.0,8.0,8.0,buyer_initiated,5
247800,,,HYDROGEL_PACK,XIRECS,9952.0,4,9960.0,9952,9968,16,0.0,9960.0,0.0,0.0,0.0,-1.0,-3.0,0.0,-10.0,-3.0,22.0,41.0,49.0,45.0,-8.0,-8.0,seller_initiated,-4
248700,,,HYDROGEL_PACK,XIRECS,9966.0,3,9958.5,9951,9966,15,0.0,9958.5,0.0,1.5,1.5,-0.5,0.5,-6.0,-9.5,0.5,27.5,42.5,52.5,46.5,7.5,7.5,buyer_initiated,3
256100,,,HYDROGEL_PACK,XIRECS,9969.0,5,9965.5,9962,9969,7,0.42857142857142855,9967.0,1.5,9.5,7.5,6.5,6.5,15.5,20.5,25.5,39.5,21.5,49.5,36.5,3.5,2.0,buyer_initiated,5
260100,,,HYDROGEL_PACK,XIRECS,9999.0,2,9991.0,9983,9999,16,0.0,9991.0,0.0,-2.0,0.0,1.0,4.0,0.0,12.0,9.0,11.0,-8.0,34.5,24.0,8.0,8.0,buyer_initiated,2
261500,,,HYDROGEL_PACK,XIRECS,10009.0,5,10001.0,9993,10009,16,0.0,10001.0,0.0,4.5,1.0,-1.0,1.0,3.0,-3.0,2.0,-13.5,-20.0,18.0,18.5,8.0,8.0,buyer_initiated,5
263700,,,HYDROGEL_PACK,XIRECS,9989.0,3,9997.0,9989,10005,16,0.0,9997.0,0.0,0.0,-1.0,-2.0,-4.0,4.0,3.0,4.0,-13.0,-17.0,14.0,17.0,-8.0,-8.0,seller_initiated,-3
266800,,,HYDROGEL_PACK,XIRECS,9993.0,6,10001.0,9993,10009,16,0.0,10001.0,0.0,0.0,-1.0,-2.0,-3.0,0.0,-1.0,-9.0,-11.0,-29.0,23.0,34.0,-8.0,-8.0,seller_initiated,-6
273500,,,HYDROGEL_PACK,XIRECS,9995.0,4,9987.0,9979,9995,16,0.0,9987.0,0.0,-1.0,-3.0,-2.0,-3.0,-4.0,-6.0,9.0,-9.0,13.0,38.0,55.0,8.0,8.0,buyer_initiated,4
278200,,,HYDROGEL_PACK,XIRECS,9997.0,5,9989.0,9981,9997,16,0.0,9989.0,0.0,4.0,3.0,7.0,10.0,7.0,-5.0,-15.0,-7.0,21.0,47.0,66.0,8.0,8.0,buyer_initiated,5
278600,,,HYDROGEL_PACK,XIRECS,9991.0,4,9999.0,9991,10007,16,0.0,9999.0,0.0,0.0,1.0,-1.0,-3.0,-11.0,-17.0,-20.0,-19.0,13.0,34.0,56.0,-8.0,-8.0,seller_initiated,-4
280000,,,HYDROGEL_PACK,XIRECS,9991.0,3,9983.5,9976,9991,15,0.0,9983.5,0.0,-0.5,0.5,0.5,-2.5,-4.5,-3.5,-12.5,4.5,27.5,54.5,66.5,7.5,7.5,buyer_initiated,3
281500,,,HYDROGEL_PACK,XIRECS,9973.0,5,9981.0,9973,9989,16,0.0,9981.0,0.0,-5.0,-3.0,-4.0,-1.0,1.0,-3.0,-10.0,9.0,30.0,54.0,59.5,-8.0,-8.0,seller_initiated,-5
283800,,,HYDROGEL_PACK,XIRECS,9990.0,2,9982.0,9974,9990,16,0.0,9982.0,0.0,-3.0,-6.0,-4.0,-4.0,-12.0,-8.0,-4.0,19.0,25.0,57.0,59.0,8.0,8.0,buyer_initiated,2
284700,,,HYDROGEL_PACK,XIRECS,9979.0,2,9971.0,9963,9979,16,0.0,9971.0,0.0,-1.0,0.0,0.0,3.0,3.0,-2.0,12.0,27.5,46.0,67.0,67.0,8.0,8.0,buyer_initiated,2
287600,,,HYDROGEL_PACK,XIRECS,9980.0,6,9972.0,9964,9980,16,0.0,9972.0,0.0,4.0,2.0,4.0,6.0,8.0,16.5,24.0,34.0,50.0,66.0,40.0,8.0,8.0,buyer_initiated,6
287700,,,HYDROGEL_PACK,XIRECS,9984.0,3,9976.0,9968,9984,16,0.0,9976.0,0.0,-2.0,0.0,0.0,6.0,4.0,7.0,24.0,33.0,46.0,64.0,36.0,8.0,8.0,buyer_initiated,3
290600,,,HYDROGEL_PACK,XIRECS,9981.0,2,9989.0,9981,9997,16,0.0,9989.0,0.0,1.0,1.0,-1.0,0.0,1.0,7.0,15.0,23.0,34.0,38.0,18.0,-8.0,-8.0,seller_initiated,-2
290800,,,HYDROGEL_PACK,XIRECS,9998.0,5,9990.0,9982,9998,16,0.0,9990.0,0.0,-2.0,-3.0,-1.0,0.0,1.0,9.0,13.0,21.0,31.0,37.0,17.0,8.0,8.0,buyer_initiated,5
294900,,,HYDROGEL_PACK,XIRECS,10006.0,6,9998.0,9990,10006,16,0.0,9998.0,0.0,-4.0,-3.0,-1.0,1.0,6.0,1.0,16.0,15.0,14.0,28.0,26.5,8.0,8.0,buyer_initiated,6
298700,,,HYDROGEL_PACK,XIRECS,10003.0,4,10011.0,10003,10019,16,0.0,10011.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,-4.0,11.0,11.0,-6.0,15.0,-8.0,-8.0,seller_initiated,-4
305800,,,HYDROGEL_PACK,XIRECS,10020.0,2,10012.0,10004,10020,16,0.0,10012.0,0.0,0.0,1.0,3.0,6.0,7.0,12.0,9.0,5.0,17.0,-11.0,-22.0,8.0,8.0,buyer_initiated,2
310200,,,HYDROGEL_PACK,XIRECS,10016.0,2,10024.0,10016,10032,16,0.0,10024.0,0.0,-1.0,2.0,1.0,-3.0,-7.0,-5.0,-13.0,-6.0,12.0,-9.0,-38.0,-8.0,-8.0,seller_initiated,-2
311500,,,HYDROGEL_PACK,XIRECS,10027.0,5,10019.0,10011,10027,16,0.0,10019.0,0.0,0.0,1.0,-1.0,-3.0,3.0,-5.0,4.0,0.0,16.0,0.5,-35.5,8.0,8.0,buyer_initiated,5
313400,,,HYDROGEL_PACK,XIRECS,10023.0,5,10015.0,10007,10023,16,0.0,10015.0,0.0,-1.0,-1.0,-4.0,-4.0,-2.0,0.0,6.0,11.0,22.0,-1.0,-38.0,8.0,8.0,buyer_initiated,5
318700,,,HYDROGEL_PACK,XIRECS,10014.0,6,10022.0,10014,10030,16,0.0,10022.0,0.0,-3.0,-4.0,-2.0,-2.0,-2.0,0.0,2.0,14.0,15.0,21.0,-63.0,-8.0,-8.0,seller_initiated,-6
320900,,,HYDROGEL_PACK,XIRECS,10034.0,4,10026.0,10018,10034,16,0.0,10026.0,0.0,-5.0,-7.0,-9.0,-3.0,-7.0,-8.5,1.0,6.0,4.5,13.0,-59.0,8.0,8.0,buyer_initiated,4
321200,,,HYDROGEL_PACK,XIRECS,10009.0,4,10017.0,10009,10025,16,0.0,10017.0,0.0,4.0,6.0,2.0,3.0,0.0,6.0,6.0,16.0,14.0,24.0,-45.0,-8.0,-8.0,seller_initiated,-4
330900,,,HYDROGEL_PACK,XIRECS,10040.0,3,10032.0,10024,10040,16,0.0,10032.0,0.0,0.0,2.5,1.0,1.0,7.0,9.0,11.0,-1.5,-21.0,18.0,-39.0,8.0,8.0,buyer_initiated,3
331400,,,HYDROGEL_PACK,XIRECS,10025.0,2,10033.0,10025,10041,16,0.0,10033.0,0.0,2.0,2.0,4.0,6.0,4.0,4.0,8.0,-6.0,-20.0,10.0,-47.0,-8.0,-8.0,seller_initiated,-2
332700,,,HYDROGEL_PACK,XIRECS,10030.0,6,10038.0,10030,10046,16,0.0,10038.0,0.0,0.0,3.0,2.5,1.0,1.0,0.0,2.0,-15.0,-24.0,2.0,-61.0,-8.0,-8.0,seller_initiated,-6
335000,,,HYDROGEL_PACK,XIRECS,10047.0,5,10039.0,10031,10047,16,0.0,10039.0,0.0,-2.0,-1.0,1.0,3.0,4.0,3.0,-3.0,-16.0,-35.0,-5.0,-65.0,8.0,8.0,buyer_initiated,5
335300,,,HYDROGEL_PACK,XIRECS,10048.0,4,10040.0,10032,10048,16,0.0,10040.0,0.0,0.0,2.0,3.0,3.0,4.0,-2.0,-7.0,-15.0,-35.0,-9.0,-70.0,8.0,8.0,buyer_initiated,4
335400,,,HYDROGEL_PACK,XIRECS,10048.0,4,10040.0,10032,10048,16,0.0,10040.0,0.0,2.0,3.0,1.0,3.0,1.0,-0.5,-10.0,-12.0,-38.0,-9.0,-67.0,8.0,8.0,buyer_initiated,4
336800,,,HYDROGEL_PACK,XIRECS,10034.0,5,10042.0,10034,10050,16,0.0,10042.0,0.0,1.0,0.0,-2.0,-4.0,-4.0,-7.0,-21.0,-30.0,-36.0,-16.0,-63.0,-8.0,-8.0,seller_initiated,-5
340000,,,HYDROGEL_PACK,XIRECS,10028.0,6,10036.0,10028,10044,16,0.0,10036.0,0.0,-4.0,-3.0,-3.0,-6.5,-8.0,-17.0,-13.0,-29.0,-23.0,-26.0,-59.5,-8.0,-8.0,seller_initiated,-6
345000,,,HYDROGEL_PACK,XIRECS,10015.0,4,10023.0,10015,10031,16,0.0,10023.0,0.0,0.0,0.0,2.0,3.0,-2.0,-10.0,-16.0,-19.0,7.0,1.0,-69.0,-8.0,-8.0,seller_initiated,-4
358200,,,HYDROGEL_PACK,XIRECS,9994.0,6,10002.0,9994,10010,16,0.0,10002.0,0.0,2.0,5.0,3.0,-2.0,9.0,13.0,11.0,40.0,53.0,-4.0,-38.0,-8.0,-8.0,seller_initiated,-6
363700,,,HYDROGEL_PACK,XIRECS,10022.0,5,10014.0,10006,10022,16,0.0,10014.0,0.0,-1.0,2.0,2.0,3.0,14.0,11.0,29.0,30.0,25.5,-33.0,-48.0,8.0,8.0,buyer_initiated,5
366900,,,HYDROGEL_PACK,XIRECS,10045.0,5,10037.0,10029,10045,16,0.0,10037.0,0.0,-3.0,-1.0,0.0,5.0,5.0,3.5,5.5,32.0,-12.0,-67.0,-60.0,8.0,8.0,buyer_initiated,5
367000,,,HYDROGEL_PACK,XIRECS,10042.0,5,10034.0,10026,10042,16,0.0,10034.0,0.0,2.0,3.0,6.0,6.0,10.0,13.0,12.0,37.0,-12.0,-64.0,-58.0,8.0,8.0,buyer_initiated,5
370400,,,HYDROGEL_PACK,XIRECS,10047.0,2,10039.0,10031,10047,16,0.0,10039.0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,10.0,13.0,-28.0,-75.0,-54.0,8.0,8.0,buyer_initiated,2
