feature,bucket,count,feature_min,feature_mean,feature_max,future_ret_1_mean,future_ret_1_hit_up,future_abs_ret_1_mean,future_ret_2_mean,future_ret_2_hit_up,future_abs_ret_2_mean,future_ret_3_mean,future_ret_3_hit_up,future_abs_ret_3_mean,future_ret_5_mean,future_ret_5_hit_up,future_abs_ret_5_mean,future_ret_10_mean,future_ret_10_hit_up,future_abs_ret_10_mean,future_ret_20_mean,future_ret_20_hit_up,future_abs_ret_20_mean,future_ret_50_mean,future_ret_50_hit_up,future_abs_ret_50_mean,future_ret_100_mean,future_ret_100_hit_up,future_abs_ret_100_mean,future_ret_200_mean,future_ret_200_hit_up,future_abs_ret_200_mean,future_ret_500_mean,future_ret_500_hit_up,future_abs_ret_500_mean,future_ret_1000_mean,future_ret_1000_hit_up,future_abs_ret_1000_mean
bid_size_1,"(3.999, 10.0]",185,4.0,9.772972972972973,10.0,-0.32432432432432434,0.3783783783783784,1.837837837837838,-0.16216216216216217,0.42702702702702705,2.4108108108108106,-0.3,0.43783783783783786,3.0783783783783782,-0.47554347826086957,0.44565217391304346,3.779891304347826,-0.8934426229508197,0.43169398907103823,5.439890710382514,-0.9065934065934066,0.46703296703296704,7.664835164835165,-4.043352601156069,0.3988439306358382,13.65606936416185,-10.365625,0.3,20.903125,-16.81560283687943,0.2127659574468085,27.29787234042553,-47.702127659574465,0.010638297872340425,47.808510638297875,,,
bid_size_1,"(10.0, 11.0]",170,11.0,11.0,11.0,-0.11176470588235295,0.4235294117647059,1.7647058823529411,-0.13823529411764707,0.4176470588235294,2.3323529411764707,-0.21470588235294116,0.4235294117647059,2.7676470588235293,-0.25588235294117645,0.4294117647058823,3.626470588235294,-0.4088235294117647,0.45294117647058824,5.044117647058823,-1.938235294117647,0.3411764705882353,7.591176470588235,-2.9404761904761907,0.4583333333333333,12.648809523809524,-8.46951219512195,0.2804878048780488,19.317073170731707,-17.516778523489933,0.19463087248322147,26.610738255033556,-42.140449438202246,0.0,42.140449438202246,,,
bid_size_1,"(11.0, 12.0]",150,12.0,12.0,12.0,0.24333333333333335,0.4266666666666667,2.0166666666666666,-0.3,0.4,2.7333333333333334,-0.44333333333333336,0.41333333333333333,3.183333333333333,-0.4666666666666667,0.44666666666666666,3.973333333333333,-0.82,0.41333333333333333,5.546666666666667,-1.6722972972972974,0.38513513513513514,8.050675675675675,-5.431506849315069,0.3424657534246575,12.767123287671232,-10.902877697841726,0.2805755395683453,20.672661870503596,-22.476,0.128,28.38,-50.29746835443038,0.012658227848101266,50.4746835443038,,,
bid_size_1,"(12.0, 13.0]",156,13.0,13.0,13.0,-0.057692307692307696,0.358974358974359,1.6217948717948718,-0.060897435897435896,0.4551282051282051,2.3685897435897436,-0.00641025641025641,0.4551282051282051,3.0128205128205128,0.07096774193548387,0.44516129032258067,3.4387096774193546,-0.3064516129032258,0.432258064516129,5.203225806451613,-1.1710526315789473,0.4407894736842105,7.0855263157894735,-5.503448275862069,0.35172413793103446,12.703448275862069,-10.867857142857142,0.22857142857142856,18.603571428571428,-22.612403100775193,0.17829457364341086,29.852713178294575,-47.72,0.0,47.72,,,
bid_size_1,"(13.0, 14.0]",175,14.0,14.0,14.0,0.011494252873563218,0.40229885057471265,1.7873563218390804,0.1781609195402299,0.47126436781609193,2.1839080459770117,0.1896551724137931,0.47126436781609193,2.735632183908046,0.3275862068965517,0.46551724137931033,3.3908045977011496,-0.0029411764705882353,0.4294117647058823,4.814705882352941,-0.8203592814371258,0.41916167664670656,7.431137724550898,-3.1739130434782608,0.43478260869565216,14.20496894409938,-7.9965753424657535,0.2876712328767123,19.366438356164384,-19.654761904761905,0.18253968253968253,27.186507936507937,-45.37012987012987,0.012987012987012988,45.396103896103895,,,
bid_size_1,"(14.0, 15.0]",164,15.0,15.0,15.0,-0.009146341463414634,0.3780487804878049,1.5274390243902438,-0.1656441717791411,0.4110429447852761,2.208588957055215,-0.20679012345679013,0.4382716049382716,2.5462962962962963,-0.9197530864197531,0.3950617283950617,3.5185185185185186,-1.126543209876543,0.41358024691358025,5.311728395061729,-1.704968944099379,0.39751552795031053,7.760869565217392,-3.6305732484076434,0.3821656050955414,11.713375796178344,-8.701986754966887,0.2913907284768212,19.039735099337747,-18.93076923076923,0.19230769230769232,26.56923076923077,-47.81395348837209,0.0,47.81395348837209,,,
ask_size_1,"(3.999, 10.0]",198,4.0,9.6010101010101,10.0,0.5202020202020202,0.47474747474747475,1.9141414141414141,0.5454545454545454,0.5,2.4393939393939394,0.4166666666666667,0.5,3.042929292929293,0.17258883248730963,0.5076142131979695,3.6345177664974617,-0.3112244897959184,0.45408163265306123,5.163265306122449,-0.49742268041237114,0.4690721649484536,7.296391752577319,-3.967741935483871,0.3924731182795699,13.801075268817204,-9.129310344827585,0.3160919540229885,20.387931034482758,-17.106451612903225,0.2129032258064516,26.912903225806453,-46.765306122448976,0.01020408163265306,46.86734693877551,,,
ask_size_1,"(10.0, 11.0]",169,11.0,11.0,11.0,-0.1952662721893491,0.41420118343195267,1.757396449704142,-0.21005917159763313,0.40828402366863903,2.3165680473372783,-0.2988165680473373,0.41420118343195267,2.7662721893491122,-0.30177514792899407,0.42011834319526625,3.633136094674556,-0.4556213017751479,0.44970414201183434,5.047337278106509,-1.9970414201183433,0.3431952662721893,7.56508875739645,-3.1497005988023954,0.4491017964071856,12.562874251497005,-8.877300613496933,0.27607361963190186,19.319018404907975,-17.9527027027027,0.1891891891891892,26.5472972972973,-42.12777777777778,0.0,42.12777777777778,,,
ask_size_1,"(11.0, 12.0]",149,12.0,12.0,12.0,-0.003355704697986577,0.40268456375838924,1.9899328859060403,-0.540268456375839,0.37583892617449666,2.748322147651007,-0.6442953020134228,0.3959731543624161,3.1946308724832213,-0.6308724832214765,0.436241610738255,4.0134228187919465,-1.0134228187919463,0.40939597315436244,5.697986577181208,-1.8918918918918919,0.3783783783783784,8.182432432432432,-5.287671232876712,0.3493150684931507,12.678082191780822,-10.66906474820144,0.2949640287769784,20.820143884892087,-22.286290322580644,0.12903225806451613,28.237903225806452,-50.42948717948718,0.01282051282051282,50.60897435897436,,,
ask_size_1,"(12.0, 13.0]",153,13.0,13.0,13.0,-0.2647058823529412,0.3333333333333333,1.565359477124183,-0.2222222222222222,0.43790849673202614,2.3137254901960786,-0.1437908496732026,0.4444444444444444,3.0065359477124183,-0.04276315789473684,0.4342105263157895,3.5296052631578947,-0.46381578947368424,0.4276315789473684,5.358552631578948,-1.278523489932886,0.42953020134228187,7.104026845637584,-5.732394366197183,0.352112676056338,12.640845070422536,-11.35036496350365,0.21897810218978103,18.59124087591241,-22.11111111111111,0.1746031746031746,29.46825396825397,-47.81578947368421,0.0,47.81578947368421,,,
ask_size_1,"(13.0, 14.0]",165,14.0,14.0,14.0,-0.2530487804878049,0.3597560975609756,1.728658536585366,0.009146341463414634,0.45121951219512196,2.192073170731707,0.0,0.45121951219512196,2.798780487804878,0.1676829268292683,0.43902439024390244,3.4847560975609757,-0.109375,0.425,4.865625,-0.9426751592356688,0.42038216560509556,7.611464968152866,-2.8940397350993377,0.44370860927152317,14.125827814569536,-8.389705882352942,0.27941176470588236,19.654411764705884,-19.918803418803417,0.1794871794871795,27.876068376068375,-46.229166666666664,0.013888888888888888,46.25694444444444,,,
ask_size_1,"(14.0, 15.0]",166,15.0,15.0,15.0,-0.2319277108433735,0.3614457831325301,1.5753012048192772,-0.38484848484848483,0.3939393939393939,2.209090909090909,-0.45121951219512196,0.42073170731707316,2.5060975609756095,-1.170731707317073,0.3780487804878049,3.4451219512195124,-1.2774390243902438,0.4024390243902439,5.265243902439025,-1.7116564417177915,0.4049079754601227,7.889570552147239,-3.661392405063291,0.3860759493670886,11.870253164556962,-8.950331125827814,0.2781456953642384,19.089403973509935,-18.896153846153847,0.2,27.04230769230769,-47.93023255813954,0.0,47.93023255813954,,,
bid_depth_L2,"(14.999, 32.0]",103,15.0,29.728155339805824,32.0,-0.7281553398058253,0.34951456310679613,2.0388349514563107,-1.1262135922330097,0.3106796116504854,2.320388349514563,-1.1650485436893203,0.3786407766990291,3.0776699029126213,-1.6116504854368932,0.39805825242718446,3.6893203883495147,-1.470873786407767,0.4174757281553398,5.364077669902913,-1.7156862745098038,0.4019607843137255,8.029411764705882,-4.363636363636363,0.41414141414141414,14.202020202020202,-11.87912087912088,0.24175824175824176,20.373626373626372,-20.115384615384617,0.1794871794871795,29.44871794871795,-46.44230769230769,0.0,46.44230769230769,,,
bid_depth_L2,"(32.0, 34.0]",134,33.0,33.58955223880597,34.0,0.47761194029850745,0.4701492537313433,1.6791044776119404,0.24253731343283583,0.4701492537313433,2.6007462686567164,0.376865671641791,0.4925373134328358,3.1902985074626864,0.26865671641791045,0.44029850746268656,3.8208955223880596,0.23134328358208955,0.4701492537313433,4.447761194029851,-0.33458646616541354,0.46616541353383456,7.041353383458647,-3.5390625,0.390625,12.2265625,-10.098360655737705,0.30327868852459017,19.516393442622952,-19.449074074074073,0.18518518518518517,26.810185185185187,-46.91304347826087,0.014492753623188406,47.11594202898551,,,
bid_depth_L2,"(34.0, 35.0]",78,35.0,35.0,35.0,-0.04487179487179487,0.38461538461538464,2.019230769230769,0.2948717948717949,0.48717948717948717,2.217948717948718,0.09615384615384616,0.47435897435897434,2.83974358974359,-0.22435897435897437,0.4358974358974359,3.301282051282051,-0.7756410256410257,0.41025641025641024,5.5576923076923075,-2.326923076923077,0.3974358974358974,7.519230769230769,-7.219178082191781,0.3424657534246575,13.89041095890411,-11.084507042253522,0.2535211267605634,19.197183098591548,-16.341269841269842,0.23809523809523808,27.293650793650794,-45.0875,0.0,45.0875,,,
bid_depth_L2,"(35.0, 36.0]",89,36.0,36.0,36.0,0.3539325842696629,0.4606741573033708,1.7696629213483146,0.38764044943820225,0.4943820224719101,2.2752808988764044,0.398876404494382,0.5168539325842697,2.758426966292135,0.3089887640449438,0.47191011235955055,3.2865168539325844,0.8920454545454546,0.5113636363636364,5.301136363636363,0.22413793103448276,0.5057471264367817,7.212643678160919,-2.1402439024390243,0.4024390243902439,11.859756097560975,-12.466216216216216,0.1891891891891892,19.222972972972972,-24.75,0.11764705882352941,30.25,-52.91304347826087,0.0,52.91304347826087,,,
bid_depth_L2,"(36.0, 37.0]",99,37.0,37.0,37.0,-0.20202020202020202,0.32323232323232326,1.6565656565656566,-0.40404040404040403,0.37373737373737376,2.1717171717171717,0.04040404040404041,0.46464646464646464,2.494949494949495,0.20408163265306123,0.5204081632653061,3.4489795918367347,-0.24489795918367346,0.4387755102040816,5.13265306122449,-1.3826530612244898,0.40816326530612246,7.545918367346939,-2.783505154639175,0.4020618556701031,12.381443298969073,-8.021052631578947,0.2631578947368421,19.126315789473683,-20.85326086956522,0.15217391304347827,28.668478260869566,-43.907407407407405,0.018518518518518517,44.092592592592595,,,
bid_depth_L2,"(37.0, 39.0]",185,38.0,38.486486486486484,39.0,-0.2810810810810811,0.34594594594594597,1.7837837837837838,-0.11351351351351352,0.42702702702702705,2.454054054054054,-0.31521739130434784,0.391304347826087,2.7934782608695654,-0.2608695652173913,0.3967391304347826,3.516304347826087,-0.3021978021978022,0.45604395604395603,5.346153846153846,-0.5335195530726257,0.441340782122905,8.047486033519553,-3.0482954545454546,0.44886363636363635,12.849431818181818,-8.978787878787879,0.2909090909090909,20.28787878787879,-17.829931972789115,0.1836734693877551,24.312925170068027,-44.74226804123711,0.0,44.74226804123711,,,
bid_depth_L2,"(39.0, 40.0]",83,40.0,40.0,40.0,-0.030120481927710843,0.37349397590361444,1.5843373493975903,-0.12195121951219512,0.4268292682926829,2.451219512195122,-0.4878048780487805,0.3780487804878049,2.7439024390243905,-0.1524390243902439,0.4878048780487805,3.7865853658536586,-2.231707317073171,0.2926829268292683,5.304878048780488,-3.117283950617284,0.32098765432098764,7.1419753086419755,-5.322784810126582,0.3670886075949367,13.740506329113924,-6.071428571428571,0.38961038961038963,20.448051948051948,-17.734375,0.265625,28.53125,-55.529411764705884,0.0,55.529411764705884,,,
bid_depth_L2,"(40.0, 41.0]",93,41.0,41.0,41.0,0.2956989247311828,0.4838709677419355,1.553763440860215,0.11827956989247312,0.46236559139784944,2.3440860215053765,-0.026881720430107527,0.45161290322580644,3.1666666666666665,-0.5815217391304348,0.43478260869565216,4.135869565217392,-1.2637362637362637,0.4175824175824176,6.175824175824176,-1.4166666666666667,0.37777777777777777,7.9944444444444445,-4.778409090909091,0.36363636363636365,13.142045454545455,-10.128048780487806,0.2682926829268293,19.3109756097561,-21.91549295774648,0.11267605633802817,25.732394366197184,-50.01111111111111,0.0,50.01111111111111,,,
bid_depth_L2,"(41.0, 42.0]",50,42.0,42.0,42.0,-0.29591836734693877,0.3673469387755102,1.7653061224489797,-0.5408163265306123,0.40816326530612246,2.3979591836734695,-0.6020408163265306,0.3673469387755102,2.9285714285714284,-0.826530612244898,0.42857142857142855,3.5,-1.7959183673469388,0.32653061224489793,4.571428571428571,-4.3979591836734695,0.22448979591836735,8.214285714285714,-7.197916666666667,0.3333333333333333,13.552083333333334,-9.583333333333334,0.25,17.458333333333332,-22.558139534883722,0.16279069767441862,30.046511627906977,-41.785714285714285,0.0,41.785714285714285,,,
bid_depth_L2,"(42.0, 45.0]",86,43.0,43.63953488372093,45.0,-0.0755813953488372,0.3953488372093023,1.75,0.09883720930232558,0.45348837209302323,2.25,-0.0872093023255814,0.4883720930232558,2.796511627906977,-0.31976744186046513,0.4069767441860465,3.622093023255814,-0.2235294117647059,0.4470588235294118,5.0,-1.4879518072289157,0.39759036144578314,7.162650602409639,-3.5625,0.4125,12.5875,-7.226666666666667,0.30666666666666664,20.16,-16.098484848484848,0.24242424242424243,29.795454545454547,-42.385714285714286,0.02857142857142857,42.44285714285714,,,
ask_depth_L2,"(15.999, 32.0]",117,16.0,28.811965811965813,32.0,0.8547008547008547,0.5299145299145299,2.1538461538461537,0.3333333333333333,0.46153846153846156,2.41025641025641,0.3076923076923077,0.5042735042735043,3.051282051282051,-0.25213675213675213,0.5213675213675214,3.4401709401709404,-0.2905982905982906,0.4700854700854701,4.931623931623932,-0.9521739130434783,0.40869565217391307,7.386956521739131,-4.402654867256637,0.39823008849557523,14.41150442477876,-9.90566037735849,0.27358490566037735,19.70754716981132,-19.77956989247312,0.1935483870967742,28.28494623655914,-45.666666666666664,0.0,45.666666666666664,,,
ask_depth_L2,"(32.0, 34.0]",131,33.0,33.58015267175573,34.0,0.14122137404580154,0.4351145038167939,1.583969465648855,-0.08015267175572519,0.4351145038167939,2.4770992366412212,0.14122137404580154,0.4732824427480916,3.133587786259542,0.04961832061068702,0.4198473282442748,3.8740458015267176,-0.04198473282442748,0.4580152671755725,4.606870229007634,-0.8076923076923077,0.4461538461538462,7.2,-4.356,0.376,12.18,-11.542016806722689,0.2773109243697479,19.61764705882353,-19.81904761904762,0.17142857142857143,27.20952380952381,-47.731884057971016,0.014492753623188406,47.93478260869565,,,
ask_depth_L2,"(34.0, 35.0]",74,35.0,35.0,35.0,-0.22972972972972974,0.35135135135135137,1.945945945945946,0.14189189189189189,0.4594594594594595,2.168918918918919,-0.0945945945945946,0.44594594594594594,2.7972972972972974,-0.3716216216216216,0.40540540540540543,3.3445945945945947,-0.9459459459459459,0.40540540540540543,5.648648648648648,-2.635135135135135,0.3918918918918919,7.662162162162162,-7.369565217391305,0.3333333333333333,13.572463768115941,-11.298507462686567,0.2537313432835821,18.746268656716417,-16.847457627118644,0.22033898305084745,27.033898305084747,-45.243589743589745,0.0,45.243589743589745,,,
ask_depth_L2,"(35.0, 36.0]",89,36.0,36.0,36.0,0.10674157303370786,0.43820224719101125,1.7808988764044944,0.20224719101123595,0.47191011235955055,2.258426966292135,0.15168539325842698,0.4943820224719101,2.792134831460674,0.15730337078651685,0.449438202247191,3.348314606741573,0.6704545454545454,0.48863636363636365,5.363636363636363,0.06896551724137931,0.5172413793103449,7.448275862068965,-2.0060975609756095,0.4024390243902439,11.725609756097562,-12.621621621621621,0.1891891891891892,19.37837837837838,-23.681159420289855,0.13043478260869565,30.057971014492754,-51.840425531914896,0.0,51.840425531914896,,,
ask_depth_L2,"(36.0, 37.0]",100,37.0,37.0,37.0,-0.25,0.32,1.69,-0.45,0.37,2.2,0.0,0.46,2.51,0.2222222222222222,0.5252525252525253,3.4343434343434343,-0.16161616161616163,0.4444444444444444,5.161616161616162,-1.3383838383838385,0.41414141414141414,7.5,-2.7142857142857144,0.40816326530612246,12.295918367346939,-7.854166666666667,0.2708333333333333,19.010416666666668,-20.672043010752688,0.15053763440860216,28.403225806451612,-44.236363636363635,0.01818181818181818,44.41818181818182,,,
ask_depth_L2,"(37.0, 38.0]",95,38.0,38.0,38.0,-0.21578947368421053,0.3473684210526316,1.668421052631579,-0.08421052631578947,0.3894736842105263,2.168421052631579,-0.28191489361702127,0.44680851063829785,2.622340425531915,-0.44680851063829785,0.3829787234042553,3.4468085106382977,-0.35106382978723405,0.46808510638297873,5.180851063829787,0.10215053763440861,0.4731182795698925,8.005376344086022,-2.7010869565217392,0.42391304347826086,13.494565217391305,-8.303571428571429,0.27380952380952384,21.125,-17.726666666666667,0.2,25.54,-42.77173913043478,0.0,42.77173913043478,,,
ask_depth_L2,"(38.0, 40.0]",171,39.0,39.485380116959064,40.0,-0.4239766081871345,0.3333333333333333,1.7339181286549707,-0.38823529411764707,0.4294117647058823,2.5764705882352943,-0.6676470588235294,0.3352941176470588,2.802941176470588,-0.3911764705882353,0.4235294117647059,3.6441176470588235,-1.4196428571428572,0.35714285714285715,5.276785714285714,-2.0873493975903616,0.3674698795180723,7.6656626506024095,-4.245341614906832,0.422360248447205,12.953416149068323,-7.84516129032258,0.34838709677419355,20.01290322580645,-18.229323308270676,0.21052631578947367,26.026315789473685,-49.95180722891566,0.0,49.95180722891566,,,
ask_depth_L2,"(40.0, 41.0]",91,41.0,41.0,41.0,0.15934065934065933,0.46153846153846156,1.5879120879120878,0.02197802197802198,0.43956043956043955,2.4175824175824174,-0.1043956043956044,0.43956043956043955,3.2252747252747254,-0.6166666666666667,0.4222222222222222,4.205555555555556,-1.303370786516854,0.4157303370786517,6.269662921348314,-1.2897727272727273,0.38636363636363635,7.948863636363637,-4.4476744186046515,0.37209302325581395,13.261627906976743,-10.3875,0.2625,19.5625,-21.92753623188406,0.11594202898550725,25.855072463768117,-49.97727272727273,0.0,49.97727272727273,,,
ask_depth_L2,"(41.0, 42.0]",52,42.0,42.0,42.0,-0.5490196078431373,0.35294117647058826,1.9607843137254901,-0.803921568627451,0.39215686274509803,2.588235294117647,-0.9607843137254902,0.35294117647058826,3.196078431372549,-1.1568627450980393,0.4117647058823529,3.7254901960784315,-2.2058823529411766,0.3137254901960784,4.872549019607843,-4.735294117647059,0.21568627450980393,8.401960784313726,-7.18,0.34,13.3,-9.59,0.26,17.89,-22.558139534883722,0.16279069767441862,30.046511627906977,-41.785714285714285,0.0,41.785714285714285,,,
ask_depth_L2,"(42.0, 45.0]",80,43.0,43.6625,45.0,-0.38125,0.35,1.58125,-0.0375,0.45,2.225,-0.28125,0.475,2.78125,-0.55625,0.3875,3.66875,-0.25316455696202533,0.45569620253164556,5.177215189873418,-1.344155844155844,0.4025974025974026,7.2272727272727275,-2.8513513513513513,0.44594594594594594,12.608108108108109,-6.86231884057971,0.30434782608695654,20.557971014492754,-15.360655737704919,0.26229508196721313,30.18032786885246,-43.109375,0.03125,43.171875,,,
past_ret_1,"(-8.001, -3.0]",124,-8.0,-3.7983870967741935,-3.0,0.5685483870967742,0.4838709677419355,2.0524193548387095,0.3629032258064516,0.4596774193548387,2.6129032258064515,0.3790322580645161,0.5161290322580645,3.2419354838709675,0.18548387096774194,0.4838709677419355,3.782258064516129,-0.7459677419354839,0.4274193548387097,5.181451612903226,-2.074380165289256,0.32231404958677684,7.545454545454546,-4.1059322033898304,0.4067796610169492,13.148305084745763,-5.714912280701754,0.3333333333333333,17.539473684210527,-16.12,0.21,26.57,-42.28030303030303,0.030303030303030304,42.52272727272727,,,
past_ret_1,"(-3.0, -2.0]",123,-2.5,-2.0365853658536586,-2.0,-0.04878048780487805,0.3983739837398374,1.7560975609756098,-0.13414634146341464,0.44715447154471544,2.2398373983739837,-0.22357723577235772,0.4146341463414634,2.7113821138211383,-0.524390243902439,0.4065040650406504,3.817073170731707,-0.7804878048780488,0.4065040650406504,5.024390243902439,-2.182926829268293,0.34146341463414637,7.678861788617886,-6.690082644628099,0.3305785123966942,13.276859504132231,-12.012820512820513,0.2222222222222222,17.84188034188034,-22.107843137254903,0.14705882352941177,29.568627450980394,-43.17857142857143,0.0,43.17857142857143,,,
past_ret_1,"(-2.0, -1.0]",170,-1.5,-1.026470588235294,-1.0,-0.01764705882352941,0.34705882352941175,1.5235294117647058,0.1323529411764706,0.4470588235294118,2.45,-0.2235294117647059,0.4411764705882353,2.847058823529412,-0.27941176470588236,0.4117647058823529,3.4911764705882353,-0.5769230769230769,0.4319526627218935,5.062130177514793,-1.1964285714285714,0.44047619047619047,8.071428571428571,-4.722222222222222,0.36419753086419754,12.160493827160494,-12.031847133757962,0.24203821656050956,20.828025477707005,-24.395522388059703,0.14925373134328357,29.432835820895523,-48.24404761904762,0.0,48.24404761904762,,,
