event,rel_step,avg_mid_minus_event_mid
high_bid_imbalance_top_10pct,44,0.2375
high_bid_imbalance_top_10pct,45,0.3275
high_bid_imbalance_top_10pct,46,0.3425
high_bid_imbalance_top_10pct,47,0.0425
high_bid_imbalance_top_10pct,48,0.245
high_bid_imbalance_top_10pct,49,0.21
high_bid_imbalance_top_10pct,50,0.1225
high_bid_imbalance_top_10pct,51,0.175
high_bid_imbalance_top_10pct,52,0.15
high_bid_imbalance_top_10pct,53,0.2625
high_bid_imbalance_top_10pct,54,0.3575
high_bid_imbalance_top_10pct,55,0.3525
high_bid_imbalance_top_10pct,56,0.4075
high_bid_imbalance_top_10pct,57,0.6125
high_bid_imbalance_top_10pct,58,0.5375
high_bid_imbalance_top_10pct,59,0.245
high_bid_imbalance_top_10pct,60,-0.1275
high_bid_imbalance_top_10pct,61,-0.2475
high_bid_imbalance_top_10pct,62,0.025
high_bid_imbalance_top_10pct,63,-0.0675
high_bid_imbalance_top_10pct,64,-0.28
high_bid_imbalance_top_10pct,65,-0.0825
high_bid_imbalance_top_10pct,66,0.15
high_bid_imbalance_top_10pct,67,0.025
high_bid_imbalance_top_10pct,68,0.155
high_bid_imbalance_top_10pct,69,0.3
high_bid_imbalance_top_10pct,70,0.265
high_bid_imbalance_top_10pct,71,0.28
high_bid_imbalance_top_10pct,72,0.32
high_bid_imbalance_top_10pct,73,0.135
high_bid_imbalance_top_10pct,74,0.1175
high_bid_imbalance_top_10pct,75,0.045
high_bid_imbalance_top_10pct,76,-0.0075
high_bid_imbalance_top_10pct,77,0.005
high_bid_imbalance_top_10pct,78,0.0825
high_bid_imbalance_top_10pct,79,0.125
high_bid_imbalance_top_10pct,80,0.025
high_ask_imbalance_bottom_10pct,-20,0.08
high_ask_imbalance_bottom_10pct,-19,0.1625
high_ask_imbalance_bottom_10pct,-18,0.02
high_ask_imbalance_bottom_10pct,-17,-0.0825
high_ask_imbalance_bottom_10pct,-16,-0.0925
high_ask_imbalance_bottom_10pct,-15,-0.18
high_ask_imbalance_bottom_10pct,-14,0.005
high_ask_imbalance_bottom_10pct,-13,0.18
high_ask_imbalance_bottom_10pct,-12,0.1075
high_ask_imbalance_bottom_10pct,-11,0.195
high_ask_imbalance_bottom_10pct,-10,0.4075
high_ask_imbalance_bottom_10pct,-9,0.195
high_ask_imbalance_bottom_10pct,-8,0.02
high_ask_imbalance_bottom_10pct,-7,0.095
high_ask_imbalance_bottom_10pct,-6,0.015
high_ask_imbalance_bottom_10pct,-5,0.055
high_ask_imbalance_bottom_10pct,-4,-0.04
high_ask_imbalance_bottom_10pct,-3,0.195
high_ask_imbalance_bottom_10pct,-2,0.125
high_ask_imbalance_bottom_10pct,-1,0.19
high_ask_imbalance_bottom_10pct,0,0.0
high_ask_imbalance_bottom_10pct,1,0.0325
high_ask_imbalance_bottom_10pct,2,-0.1025
high_ask_imbalance_bottom_10pct,3,0.01
high_ask_imbalance_bottom_10pct,4,-0.215
high_ask_imbalance_bottom_10pct,5,0.13
high_ask_imbalance_bottom_10pct,6,0.12
high_ask_imbalance_bottom_10pct,7,-0.0125
high_ask_imbalance_bottom_10pct,8,-0.1925
high_ask_imbalance_bottom_10pct,9,-0.085
high_ask_imbalance_bottom_10pct,10,-0.1
high_ask_imbalance_bottom_10pct,11,-0.27
high_ask_imbalance_bottom_10pct,12,-0.275
high_ask_imbalance_bottom_10pct,13,-0.36
high_ask_imbalance_bottom_10pct,14,-0.285
high_ask_imbalance_bottom_10pct,15,-0.2175
high_ask_imbalance_bottom_10pct,16,0.0675
high_ask_imbalance_bottom_10pct,17,0.0325
high_ask_imbalance_bottom_10pct,18,0.0275
high_ask_imbalance_bottom_10pct,19,-0.035
high_ask_imbalance_bottom_10pct,20,0.205
high_ask_imbalance_bottom_10pct,21,0.27
high_ask_imbalance_bottom_10pct,22,0.485
high_ask_imbalance_bottom_10pct,23,0.5125
high_ask_imbalance_bottom_10pct,24,0.44
high_ask_imbalance_bottom_10pct,25,0.45
high_ask_imbalance_bottom_10pct,26,0.2475
high_ask_imbalance_bottom_10pct,27,0.3025
high_ask_imbalance_bottom_10pct,28,0.425
high_ask_imbalance_bottom_10pct,29,0.44
high_ask_imbalance_bottom_10pct,30,0.3175
high_ask_imbalance_bottom_10pct,31,0.0325
high_ask_imbalance_bottom_10pct,32,-0.0325
high_ask_imbalance_bottom_10pct,33,-0.0225
high_ask_imbalance_bottom_10pct,34,-0.09
high_ask_imbalance_bottom_10pct,35,0.155
high_ask_imbalance_bottom_10pct,36,0.2025
high_ask_imbalance_bottom_10pct,37,0.2325
high_ask_imbalance_bottom_10pct,38,0.1875
high_ask_imbalance_bottom_10pct,39,0.2675
high_ask_imbalance_bottom_10pct,40,0.3725
high_ask_imbalance_bottom_10pct,41,0.045
high_ask_imbalance_bottom_10pct,42,0.0925
high_ask_imbalance_bottom_10pct,43,0.1325
high_ask_imbalance_bottom_10pct,44,0.09
high_ask_imbalance_bottom_10pct,45,0.1425
high_ask_imbalance_bottom_10pct,46,-0.025
high_ask_imbalance_bottom_10pct,47,0.235
high_ask_imbalance_bottom_10pct,48,0.2325
high_ask_imbalance_bottom_10pct,49,0.0825
high_ask_imbalance_bottom_10pct,50,-0.03
high_ask_imbalance_bottom_10pct,51,-0.0625
high_ask_imbalance_bottom_10pct,52,-0.2775
high_ask_imbalance_bottom_10pct,53,-0.1675
high_ask_imbalance_bottom_10pct,54,0.0325
high_ask_imbalance_bottom_10pct,55,0.0175
high_ask_imbalance_bottom_10pct,56,-0.2375
high_ask_imbalance_bottom_10pct,57,-0.105
high_ask_imbalance_bottom_10pct,58,-0.1575
high_ask_imbalance_bottom_10pct,59,-0.1425
high_ask_imbalance_bottom_10pct,60,-0.3775
high_ask_imbalance_bottom_10pct,61,-0.3025
high_ask_imbalance_bottom_10pct,62,-0.315
high_ask_imbalance_bottom_10pct,63,-0.1275
high_ask_imbalance_bottom_10pct,64,-0.27
high_ask_imbalance_bottom_10pct,65,-0.1325
high_ask_imbalance_bottom_10pct,66,-0.0975
high_ask_imbalance_bottom_10pct,67,0.03
high_ask_imbalance_bottom_10pct,68,-0.22
high_ask_imbalance_bottom_10pct,69,0.0025
high_ask_imbalance_bottom_10pct,70,0.1675
high_ask_imbalance_bottom_10pct,71,0.365
high_ask_imbalance_bottom_10pct,72,0.28
high_ask_imbalance_bottom_10pct,73,0.43
high_ask_imbalance_bottom_10pct,74,0.415
high_ask_imbalance_bottom_10pct,75,0.3775
high_ask_imbalance_bottom_10pct,76,0.31
high_ask_imbalance_bottom_10pct,77,0.0975
high_ask_imbalance_bottom_10pct,78,0.365
high_ask_imbalance_bottom_10pct,79,0.3175
high_ask_imbalance_bottom_10pct,80,0.13
large_up_move,-20,-3.9275
large_up_move,-19,-3.88
large_up_move,-18,-3.7475
large_up_move,-17,-3.6675
large_up_move,-16,-3.6675
large_up_move,-15,-3.7825
large_up_move,-14,-3.76
large_up_move,-13,-4.03
large_up_move,-12,-4.0375
large_up_move,-11,-3.865
large_up_move,-10,-3.85
large_up_move,-9,-3.82
large_up_move,-8,-3.99
large_up_move,-7,-3.885
large_up_move,-6,-3.86
large_up_move,-5,-4.0075
large_up_move,-4,-3.94
large_up_move,-3,-3.9175
large_up_move,-2,-3.695
large_up_move,-1,-4.6425
large_up_move,0,0.0
large_up_move,1,-0.49
large_up_move,2,-0.56
large_up_move,3,-0.6875
large_up_move,4,-0.58
large_up_move,5,-0.745
large_up_move,6,-0.7375
large_up_move,7,-0.73
large_up_move,8,-0.9975
large_up_move,9,-0.89
large_up_move,10,-1.3175
large_up_move,11,-1.2
large_up_move,12,-1.195
large_up_move,13,-1.2025
large_up_move,14,-1.0775
large_up_move,15,-1.175
large_up_move,16,-1.0875
large_up_move,17,-0.895
large_up_move,18,-1.09
large_up_move,19,-0.6925
large_up_move,20,-0.55
large_up_move,21,-0.7225
large_up_move,22,-0.555
large_up_move,23,-0.795
large_up_move,24,-0.6425
large_up_move,25,-0.77
large_up_move,26,-0.6275
large_up_move,27,-0.6425
large_up_move,28,-0.8225
large_up_move,29,-0.925
large_up_move,30,-0.8675
large_up_move,31,-0.965
large_up_move,32,-1.025
large_up_move,33,-1.1125
large_up_move,34,-0.925
large_up_move,35,-0.88
large_up_move,36,-0.96
large_up_move,37,-1.1175
large_up_move,38,-0.96
large_up_move,39,-0.7975
large_up_move,40,-0.9375
large_up_move,41,-0.97
large_up_move,42,-0.8775
large_up_move,43,-0.7
large_up_move,44,-0.88
large_up_move,45,-0.82
large_up_move,46,-0.6325
large_up_move,47,-0.535
large_up_move,48,-0.5775
large_up_move,49,-0.6875
large_up_move,50,-0.4225
large_up_move,51,-0.34
large_up_move,52,-0.265
large_up_move,53,-0.655
large_up_move,54,-0.53
large_up_move,55,-0.605
large_up_move,56,-0.51
large_up_move,57,-0.485
large_up_move,58,-0.5675
large_up_move,59,-0.5825
large_up_move,60,-0.785
large_up_move,61,-0.68
large_up_move,62,-0.84
large_up_move,63,-0.87
large_up_move,64,-1.0275
large_up_move,65,-0.785
large_up_move,66,-0.885
large_up_move,67,-1.0875
large_up_move,68,-1.165
large_up_move,69,-1.0575
large_up_move,70,-1.295
large_up_move,71,-1.255
large_up_move,72,-1.085
large_up_move,73,-0.9525
large_up_move,74,-0.6125
large_up_move,75,-0.5375
large_up_move,76,-0.615
large_up_move,77,-0.615
large_up_move,78,-0.56
large_up_move,79,-0.4025
large_up_move,80,-0.37
large_down_move,-20,4.02
large_down_move,-19,3.9975
large_down_move,-18,3.9575
large_down_move,-17,4.1375
large_down_move,-16,3.8925
large_down_move,-15,4.0475
large_down_move,-14,3.8775
large_down_move,-13,3.975
large_down_move,-12,3.9875
large_down_move,-11,4.2275
large_down_move,-10,4.1175
large_down_move,-9,3.7625
large_down_move,-8,4.0975
large_down_move,-7,4.4075
large_down_move,-6,4.3375
large_down_move,-5,4.2225
large_down_move,-4,4.2325
large_down_move,-3,4.275
large_down_move,-2,3.955
large_down_move,-1,4.705
large_down_move,0,0.0
large_down_move,1,0.73
large_down_move,2,0.8525
large_down_move,3,1.0525
large_down_move,4,1.09
large_down_move,5,1.0925
large_down_move,6,1.145
large_down_move,7,0.9375
large_down_move,8,0.92
large_down_move,9,0.965
large_down_move,10,1.2375
large_down_move,11,1.045
large_down_move,12,0.9875
large_down_move,13,0.92
large_down_move,14,0.8575
large_down_move,15,1.225
large_down_move,16,0.9575
large_down_move,17,1.085
large_down_move,18,1.265
large_down_move,19,1.24
large_down_move,20,1.19
large_down_move,21,1.0075
large_down_move,22,1.05
large_down_move,23,1.36
large_down_move,24,1.4775
large_down_move,25,1.43
large_down_move,26,1.54
large_down_move,27,1.475
large_down_move,28,1.4325
large_down_move,29,1.27
large_down_move,30,1.1675
large_down_move,31,1.0675
large_down_move,32,1.225
large_down_move,33,1.0275
large_down_move,34,0.97
large_down_move,35,1.005
large_down_move,36,0.9875
large_down_move,37,0.7775
large_down_move,38,0.9875
large_down_move,39,1.175
large_down_move,40,1.1375
large_down_move,41,1.1525
large_down_move,42,1.335
large_down_move,43,1.4725
large_down_move,44,1.49
large_down_move,45,1.4325
large_down_move,46,1.3975
large_down_move,47,1.3675
large_down_move,48,1.385
large_down_move,49,1.64
large_down_move,50,1.4925
large_down_move,51,1.415
large_down_move,52,1.5125
large_down_move,53,1.6025
large_down_move,54,1.315
large_down_move,55,1.32
large_down_move,56,1.33
large_down_move,57,1.485
large_down_move,58,1.2225
large_down_move,59,1.27
large_down_move,60,1.675
large_down_move,61,1.78
large_down_move,62,1.6725
large_down_move,63,1.6075
large_down_move,64,1.6975
large_down_move,65,1.5925
large_down_move,66,1.7675
large_down_move,67,1.435
large_down_move,68,1.3975
large_down_move,69,1.3125
large_down_move,70,1.35
large_down_move,71,1.5125
large_down_move,72,1.8525
large_down_move,73,1.7875
large_down_move,74,1.685
large_down_move,75,1.765
large_down_move,76,1.6325
large_down_move,77,1.64
large_down_move,78,1.49
large_down_move,79,1.3725
large_down_move,80,1.26
spread_tightened,-20,0.325
spread_tightened,-19,0.22
spread_tightened,-18,0.37
spread_tightened,-17,0.37
spread_tightened,-16,0.39
spread_tightened,-15,0.3625
spread_tightened,-14,0.1925
spread_tightened,-13,0.055
spread_tightened,-12,-0.055
spread_tightened,-11,-0.115
spread_tightened,-10,-0.0425
spread_tightened,-9,0.0875
spread_tightened,-8,-0.1625
spread_tightened,-7,-0.03
spread_tightened,-6,-0.07
spread_tightened,-5,-0.07
spread_tightened,-4,0.045
spread_tightened,-3,-0.0275
spread_tightened,-2,0.12
spread_tightened,-1,-0.0575
spread_tightened,0,0.0
spread_tightened,1,-0.095
spread_tightened,2,-0.0475
spread_tightened,3,0.0775
spread_tightened,4,0.1625
spread_tightened,5,0.4075
spread_tightened,6,0.43
spread_tightened,7,0.66
spread_tightened,8,0.4175
spread_tightened,9,0.18
spread_tightened,10,0.2425
spread_tightened,11,0.2825
spread_tightened,12,0.31
spread_tightened,13,0.0125
spread_tightened,14,-0.0575
spread_tightened,15,0.3075
spread_tightened,16,0.0525
spread_tightened,17,0.33
spread_tightened,18,0.25
spread_tightened,19,0.25
spread_tightened,20,0.3825
spread_tightened,21,0.225
spread_tightened,22,0.18
spread_tightened,23,0.075
spread_tightened,24,0.1875
spread_tightened,25,-0.0425
spread_tightened,26,0.1425
spread_tightened,27,0.2025
spread_tightened,28,0.07
spread_tightened,29,0.115
spread_tightened,30,0.46
spread_tightened,31,0.2825
spread_tightened,32,0.4425
spread_tightened,33,0.22
spread_tightened,34,0.2075
spread_tightened,35,0.2225
spread_tightened,36,-0.0575
spread_tightened,37,0.085
spread_tightened,38,-0.06
spread_tightened,39,-0.0375
spread_tightened,40,0.17
spread_tightened,41,0.14
spread_tightened,42,0.0225
spread_tightened,43,0.215
spread_tightened,44,0.2525
spread_tightened,45,0.495
spread_tightened,46,0.475
spread_tightened,47,0.5125
spread_tightened,48,0.7625
spread_tightened,49,0.6525
spread_tightened,50,0.7625
spread_tightened,51,0.35
spread_tightened,52,0.4125
spread_tightened,53,0.49
spread_tightened,54,0.345
spread_tightened,55,0.3475
spread_tightened,56,0.3925
spread_tightened,57,0.115
spread_tightened,58,0.22
spread_tightened,59,0.44
spread_tightened,60,0.4075
spread_tightened,61,0.59
spread_tightened,62,0.7475
spread_tightened,63,0.53
spread_tightened,64,0.6525
spread_tightened,65,0.6475
spread_tightened,66,0.9625
spread_tightened,67,0.82
spread_tightened,68,0.775
spread_tightened,69,0.8275
spread_tightened,70,0.7775
spread_tightened,71,0.82
spread_tightened,72,0.7875
spread_tightened,73,0.9425
spread_tightened,74,1.13
spread_tightened,75,1.185
spread_tightened,76,1.115
spread_tightened,77,1.0275
spread_tightened,78,0.96
spread_tightened,79,0.705
spread_tightened,80,0.655
spread_widened,-20,0.2025
spread_widened,-19,0.425
spread_widened,-18,0.0975
spread_widened,-17,-0.04
spread_widened,-16,0.015
spread_widened,-15,0.0625
spread_widened,-14,0.155
spread_widened,-13,0.0575
spread_widened,-12,-0.045
spread_widened,-11,0.0775
spread_widened,-10,0.0725
spread_widened,-9,-0.095
spread_widened,-8,-0.1525
spread_widened,-7,-0.1725
spread_widened,-6,-0.0325
spread_widened,-5,0.045
spread_widened,-4,-0.065
spread_widened,-3,-0.2275
spread_widened,-2,-0.205
spread_widened,-1,-0.39
spread_widened,0,0.0
spread_widened,1,-0.2
spread_widened,2,-0.185
spread_widened,3,-0.1925
spread_widened,4,-0.14
spread_widened,5,-0.225
spread_widened,6,-0.24
spread_widened,7,-0.395
spread_widened,8,-0.5075
spread_widened,9,-0.385
spread_widened,10,-0.355
spread_widened,11,0.035
spread_widened,12,0.2
spread_widened,13,0.075
spread_widened,14,0.49
spread_widened,15,0.4375
spread_widened,16,0.58
spread_widened,17,0.35
spread_widened,18,0.205
spread_widened,19,0.345
spread_widened,20,0.4825
spread_widened,21,0.64
spread_widened,22,0.4525
spread_widened,23,0.245
spread_widened,24,0.1225
spread_widened,25,0.255
spread_widened,26,0.5075
spread_widened,27,0.35
spread_widened,28,0.3225
spread_widened,29,0.2125
spread_widened,30,0.4575
spread_widened,31,0.335
spread_widened,32,0.2475
spread_widened,33,0.2075
spread_widened,34,-0.095
spread_widened,35,-0.07
spread_widened,36,-0.0375
spread_widened,37,-0.025
spread_widened,38,-0.2
spread_widened,39,-0.02
spread_widened,40,0.2725
spread_widened,41,0.1025
spread_widened,42,0.33
spread_widened,43,0.265
spread_widened,44,0.135
spread_widened,45,0.1725
spread_widened,46,0.0475
spread_widened,47,-0.1175
spread_widened,48,-0.0475
spread_widened,49,0.09
spread_widened,50,-0.0375
