timestamp;buyer;seller;symbol;currency;price;quantity
56700;TAKER;;ASH_COATED_OSMIUM;XIREC;9988;15
56800;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12063;9
56900;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12063;11
57000;TAKER;;ASH_COATED_OSMIUM;XIREC;9998;9
57300;;TAKER;ASH_COATED_OSMIUM;XIREC;9994;2
57400;TAKER;;ASH_COATED_OSMIUM;XIREC;9988;14
57500;;TAKER;ASH_COATED_OSMIUM;XIREC;10004;7
57700;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12064;10
57800;TAKER;;ASH_COATED_OSMIUM;XIREC;9987;11
57900;TAKER;;ASH_COATED_OSMIUM;XIREC;9987;11
58100;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12065;9
58200;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12052;13
58300;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12065;6
58700;;TAKER;ASH_COATED_OSMIUM;XIREC;10003;14
58800;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12052;9
58900;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12061;1
59000;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12066;8
59100;TAKER;;ASH_COATED_OSMIUM;XIREC;9987;8
59300;TAKER;;ASH_COATED_OSMIUM;XIREC;9987;7
59600;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12055;5
59800;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12066;14
60200;TAKER;;ASH_COATED_OSMIUM;XIREC;9987;12
60300;TAKER;;ASH_COATED_OSMIUM;XIREC;9987;8
60300;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12056;5
60500;;TAKER;ASH_COATED_OSMIUM;XIREC;10003;13
60500;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12067;5
60900;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12067;9
61100;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12068;4
61100;TAKER;;ASH_COATED_OSMIUM;XIREC;9989;14
61600;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12068;15
61800;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12068;11
61900;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12055;11
62300;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12069;5
62600;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12056;12
62700;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12069;6
62900;TAKER;;ASH_COATED_OSMIUM;XIREC;9989;10
63000;;TAKER;ASH_COATED_OSMIUM;XIREC;10005;16
63200;;TAKER;ASH_COATED_OSMIUM;XIREC;10004;9
63300;TAKER;;ASH_COATED_OSMIUM;XIREC;9988;15
63300;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12057;14
63400;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12070;16
63500;;TAKER;ASH_COATED_OSMIUM;XIREC;10004;16
63600;;TAKER;INTARIAN_PEPPER_ROOT;XIREC;12070;15
63900;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12057;12
64000;;TAKER;ASH_COATED_OSMIUM;XIREC;10004;19
64100;TAKER;;INTARIAN_PEPPER_ROOT;XIREC;12058;5
