day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;400;VELVETFRUIT_EXTRACT;5267;53;;;;;5272;15;5273;38;;;5269.5;0.0
0;400;VEV_6000;5;26;;;;;6;26;;;;;5.5;0.0
0;500;VEV_4500;760;7;758;16;;;776;7;778;16;;;768.0;0.0
0;500;VEV_5500;11;19;;;;;12;19;;;;;11.5;0.0
0;500;VEV_5400;21;19;;;;;22;19;;;;;21.5;0.0
0;500;VEV_6500;5;17;;;;;6;17;;;;;5.5;0.0
0;500;VELVETFRUIT_EXTRACT;5266;19;5265;37;;;5271;56;;;;;5268.5;0.0
0;500;VEV_6000;5;19;;;;;6;19;;;;;5.5;0.0
0;500;VEV_5300;55;19;;;;;57;5;58;14;;;56.0;0.0
0;500;VEV_5200;105;23;;;;;108;23;;;;;106.5;0.0
0;500;VEV_5100;178;23;;;;;183;23;;;;;180.5;0.0
0;500;HYDROGEL_PACK;10007;11;10004;22;;;10023;11;10025;22;;;10015.0;0.0
0;500;VEV_4000;1258;9;1255;20;;;1279;9;1281;20;;;1268.5;0.0
0;500;VEV_5000;268;7;267;16;;;274;7;275;16;;;271.0;0.0
0;600;HYDROGEL_PACK;10007;13;10004;25;;;10023;13;10025;25;;;10015.0;0.0
0;600;VELVETFRUIT_EXTRACT;5264;66;;;;;5270;66;;;;;5267.0;0.0
0;600;VEV_6000;5;29;;;;;6;24;;;;;5.5;0.0
0;600;VEV_5300;55;15;54;14;;;57;24;;;;;56.0;0.0
0;600;VEV_5200;105;5;104;23;;;107;23;;;;;106.0;0.0
0;600;VEV_5100;179;5;177;23;;;182;23;;;;;180.5;0.0
0;600;VEV_4000;1266;5;1256;9;1254;23;1278;9;1280;23;;;1272.0;0.0
0;600;VEV_5000;270;5;267;9;266;14;273;9;274;14;;;271.5;0.0
0;600;VEV_4500;766;5;759;9;757;14;775;9;777;14;;;770.5;0.0
0;600;VEV_5500;11;29;;;;;12;24;;;;;11.5;0.0
0;600;VEV_5400;21;5;20;24;;;22;24;;;;;21.5;0.0
0;600;VEV_6500;5;15;;;;;6;10;;;;;5.5;0.0
0;700;VEV_6000;5;18;;;;;6;18;;;;;5.5;0.0
0;700;VEV_5300;55;18;;;;;57;18;;;;;56.0;0.0
0;700;VEV_5200;104;22;;;;;107;7;108;15;;;105.5;0.0
0;700;VEV_5100;178;7;177;15;;;182;7;183;15;;;180.0;0.0
0;700;HYDROGEL_PACK;10008;11;10006;23;;;10024;11;10027;23;;;10016.0;0.0
0;700;VEV_4000;1257;11;1254;18;;;1278;11;1281;18;;;1267.5;0.0
0;700;VEV_5000;267;22;;;;;274;22;;;;;270.5;0.0
0;700;VEV_4500;759;7;758;15;;;776;7;778;15;;;767.5;0.0
0;700;VEV_5500;11;18;;;;;12;18;;;;;11.5;0.0
0;700;VEV_5400;21;18;;;;;22;18;;;;;21.5;0.0
0;700;VEV_6500;5;11;;;;;6;11;;;;;5.5;0.0
0;700;VELVETFRUIT_EXTRACT;5265;24;5264;44;;;5270;24;5271;44;;;5267.5;0.0
0;800;VEV_5300;55;20;;;;;57;20;;;;;56.0;0.0
0;800;VEV_5200;105;9;104;13;;;108;22;;;;;106.5;0.0
0;800;VEV_5100;178;9;177;13;;;182;9;183;13;;;180.0;0.0
0;800;VEV_4000;1257;8;1255;28;;;1278;8;1281;28;;;1267.5;0.0
0;800;VEV_5000;268;9;267;13;;;274;9;275;13;;;271.0;0.0
0;800;VEV_4500;760;9;758;13;;;776;9;778;13;;;768.0;0.0
0;800;VEV_5500;11;20;;;;;12;20;;;;;11.5;0.0
0;800;VEV_5400;21;20;;;;;22;20;;;;;21.5;0.0
0;800;VEV_6500;5;17;;;;;6;17;;;;;5.5;0.0
0;800;HYDROGEL_PACK;10010;12;10008;27;;;10026;12;10029;27;;;10018.0;0.0
0;800;VELVETFRUIT_EXTRACT;5265;52;;;;;5270;20;5271;32;;;5267.5;0.0
0;800;VEV_6000;5;20;;;;;6;20;;;;;5.5;0.0
0;900;VEV_4500;760;6;758;19;;;776;6;778;19;;;768.0;0.0
0;900;VEV_5500;11;24;;;;;12;24;;;;;11.5;0.0
0;900;VEV_5400;21;24;;;;;22;24;;;;;21.5;0.0
0;900;VEV_6500;5;12;;;;;6;12;;;;;5.5;0.0
0;900;VELVETFRUIT_EXTRACT;5265;66;;;;;5267;8;5270;25;5271;41;5266.0;0.0
0;900;VEV_6000;5;24;;;;;6;24;;;;;5.5;0.0
0;900;VEV_5300;55;24;;;;;57;24;;;;;56.0;0.0
0;900;VEV_5200;105;6;104;19;;;108;25;;;;;106.5;0.0
0;900;HYDROGEL_PACK;10014;12;10011;21;;;10030;12;10032;21;;;10022.0;0.0
0;900;VEV_5100;178;6;177;19;;;182;6;183;19;;;180.0;0.0
0;900;VEV_4000;1257;11;1255;24;;;1278;11;1281;24;;;1267.5;0.0
0;900;VEV_5000;268;6;267;19;;;274;6;275;19;;;271.0;0.0
0;1000;HYDROGEL_PACK;10017;14;10015;28;;;10033;14;10036;28;;;10025.0;0.0
0;1000;VELVETFRUIT_EXTRACT;5265;69;;;;;5270;21;5271;48;;;5267.5;0.0
0;1000;VEV_6000;5;26;;;;;6;26;;;;;5.5;0.0
0;1000;VEV_6500;5;19;;;;;6;19;;;;;5.5;0.0
0;1000;VEV_5300;55;26;;;;;57;26;;;;;56.0;0.0
0;1000;VEV_5200;105;12;104;12;;;108;24;;;;;106.5;0.0
0;1000;VEV_4000;1257;12;1255;30;;;1278;12;1281;30;;;1267.5;0.0
0;1000;VEV_5100;178;12;177;12;;;182;12;183;12;;;180.0;0.0
0;1000;VEV_5000;268;12;267;12;;;274;12;275;12;;;271.0;0.0
0;1000;VEV_4500;760;12;758;12;;;776;12;778;12;;;768.0;0.0
0;1000;VEV_5500;11;26;;;;;12;26;;;;;11.5;0.0
0;1000;VEV_5400;21;26;;;;;22;26;;;;;21.5;0.0
0;1100;VEV_5300;55;29;;;;;58;29;;;;;56.5;0.0
0;1100;VEV_5200;105;23;;;;;108;23;;;;;106.5;0.0
0;1100;HYDROGEL_PACK;10016;13;10014;28;;;10032;13;10035;28;;;10024.0;0.0
0;1100;VEV_4000;1258;9;1256;27;;;1279;9;1282;27;;;1268.5;0.0
0;1100;VEV_5100;179;8;178;15;;;183;8;184;15;;;181.0;0.0
0;1100;VEV_5000;269;8;268;15;;;275;8;276;15;;;272.0;0.0
0;1100;VEV_6000;5;29;;;;;6;29;;;;;5.5;0.0
0;1100;VEV_4500;761;8;759;15;;;777;8;779;15;;;769.0;0.0
0;1100;VEV_5500;11;29;;;;;12;29;;;;;11.5;0.0
0;1100;VEV_5400;21;29;;;;;22;29;;;;;21.5;0.0
0;1100;VEV_6500;5;14;;;;;6;14;;;;;5.5;0.0
0;1100;VELVETFRUIT_EXTRACT;5266;60;;;;;5271;24;5272;36;;;5268.5;0.0
0;1200;VEV_6500;5;14;;;;;6;14;;;;;5.5;0.0
0;1200;VEV_5300;55;21;;;;;57;21;;;;;56.0;0.0
0;1200;VEV_5200;104;24;;;;;107;8;108;16;;;105.5;0.0
0;1200;VEV_4000;1257;15;1254;20;;;1278;15;1280;20;;;1267.5;0.0
0;1200;VEV_5100;177;24;;;;;182;24;;;;;179.5;0.0
0;1200;VEV_5000;267;24;;;;;274;24;;;;;270.5;0.0
0;1200;VEV_4500;759;8;757;16;;;775;8;777;16;;;767.0;0.0
0;1200;VEV_5500;11;21;;;;;12;21;;;;;11.5;0.0
0;1200;VEV_5400;21;21;;;;;22;21;;;;;21.5;0.0
0;1200;HYDROGEL_PACK;10018;12;10015;28;;;10034;12;10036;28;;;10026.0;0.0
0;1200;VELVETFRUIT_EXTRACT;5265;22;5264;36;;;5270;58;;;;;5267.5;0.0
0;1200;VEV_6000;5;21;;;;;6;21;;;;;5.5;0.0
0;1300;VEV_4500;759;6;757;15;;;775;6;777;15;;;767.0;0.0
0;1300;VEV_5500;11;16;;;;;12;16;;;;;11.5;0.0
0;1300;VEV_5400;21;16;;;;;22;16;;;;;21.5;0.0
0;1300;VEV_6500;5;13;;;;;6;13;;;;;5.5;0.0
0;1300;VELVETFRUIT_EXTRACT;5264;51;;;;;5270;51;;;;;5267.0;0.0
0;1300;VEV_5300;55;6;54;10;;;57;16;;;;;56.0;0.0
0;1300;VEV_5200;104;21;;;;;107;21;;;;;105.5;0.0
0;1300;HYDROGEL_PACK;10018;13;10015;23;;;10034;13;10037;23;;;10026.0;0.0
0;1300;VEV_4000;1256;13;1254;17;;;1278;13;1280;17;;;1267.0;0.0
0;1300;VEV_5100;177;21;;;;;182;21;;;;;179.5;0.0
0;1300;VEV_5000;267;6;266;15;;;273;6;274;15;;;270.0;0.0
0;1300;VEV_6000;5;16;;;;;6;16;;;;;5.5;0.0
0;1400;HYDROGEL_PACK;10020;10;10017;24;;;10036;10;10038;24;;;10028.0;0.0
0;1400;VELVETFRUIT_EXTRACT;5266;50;;;;;5272;50;;;;;5269.0;0.0
0;1400;VEV_6000;5;21;;;;;6;21;;;;;5.5;0.0
0;1400;VEV_6500;5;11;;;;;6;11;;;;;5.5;0.0
0;1400;VEV_5300;55;21;;;;;58;21;;;;;56.5;0.0
0;1400;VEV_5200;105;26;;;;;108;12;109;14;;;106.5;0.0
0;1400;VEV_4000;1258;8;1256;23;;;1280;8;1282;23;;;1269.0;0.0
0;1400;VEV_5100;179;12;178;14;;;183;12;184;14;;;181.0;0.0
0;1400;VEV_5000;269;12;268;14;;;275;12;276;14;;;272.0;0.0
0;1400;VEV_4500;761;12;759;14;;;777;12;779;14;;;769.0;0.0
0;1400;VEV_5500;11;21;;;;;12;21;;;;;11.5;0.0
0;1400;VEV_5400;21;21;;;;;22;21;;;;;21.5;0.0
0;1500;VEV_5300;56;25;;;;;58;25;;;;;57.0;0.0
0;1500;VEV_5200;106;33;;;;;109;33;;;;;107.5;0.0
0;1500;HYDROGEL_PACK;10022;12;10019;29;;;10029;4;10038;12;10040;29;10025.5;0.0
0;1500;VEV_4000;1259;8;1257;26;;;1280;8;1283;26;;;1269.5;0.0
0;1500;VEV_5100;179;33;;;;;184;33;;;;;181.5;0.0
0;1500;VEV_5000;270;10;269;23;;;276;10;277;23;;;273.0;0.0
0;1500;VEV_6000;5;25;;;;;6;25;;;;;5.5;0.0
0;1500;VEV_4500;762;10;760;23;;;778;10;780;23;;;770.0;0.0
0;1500;VEV_5400;21;25;;;;;22;9;23;16;;;21.5;0.0
0;1500;VEV_6500;5;18;;;;;6;18;;;;;5.5;0.0
0;1500;VEV_5500;11;25;;;;;12;25;;;;;11.5;0.0
0;1500;VELVETFRUIT_EXTRACT;5267;56;;;;;5272;16;5273;40;;;5269.5;0.0
0;1600;VEV_5400;21;19;;;;;22;7;23;12;;;21.5;0.0
0;1600;VEV_6500;5;15;;;;;6;15;;;;;5.5;0.0
0;1600;VEV_5500;11;19;;;;;12;19;;;;;11.5;0.0
0;1600;VEV_4000;1259;13;1257;29;;;1280;13;1283;29;;;1269.5;0.0
0;1600;VEV_5000;270;7;269;13;;;276;7;277;13;;;273.0;0.0
0;1600;VEV_5100;179;20;;;;;184;20;;;;;181.5;0.0
0;1600;VEV_4500;762;7;760;13;;;778;7;780;13;;;770.0;0.0
0;1600;VEV_5200;106;20;;;;;109;20;;;;;107.5;0.0
0;1600;VEV_5300;56;19;;;;;58;19;;;;;57.0;0.0
0;1600;HYDROGEL_PACK;10021;14;10019;23;;;10037;14;10040;23;;;10029.0;0.0
0;1600;VELVETFRUIT_EXTRACT;5267;64;;;;;5272;23;5273;41;;;5269.5;0.0
0;1600;VEV_6000;5;19;;;;;6;19;;;;;5.5;0.0
0;1700;VEV_4500;763;6;761;13;;;779;6;781;13;;;771.0;0.0
0;1700;VEV_5400;21;26;;;;;23;26;;;;;22.0;0.0
0;1700;VEV_6500;5;15;;;;;6;15;;;;;5.5;0.0
0;1700;VEV_5500;11;26;;;;;12;26;;;;;11.5;0.0
0;1700;VELVETFRUIT_EXTRACT;5268;61;;;;;5274;61;;;;;5271.0;0.0
0;1700;VEV_5000;271;6;270;13;;;277;6;278;13;;;274.0;0.0
0;1700;VEV_5100;181;6;180;13;;;185;6;186;13;;;183.0;0.0
0;1700;VEV_5200;107;19;;;;;110;19;;;;;108.5;0.0
0;1700;VEV_5300;56;26;;;;;59;26;;;;;57.5;0.0
0;1700;HYDROGEL_PACK;10018;13;10015;24;;;10034;13;10036;24;;;10026.0;0.0
0;1700;VEV_4000;1260;14;1258;29;;;1282;14;1284;29;;;1271.0;0.0
0;1700;VEV_6000;5;26;;;;;6;26;;;;;5.5;0.0
0;1800;HYDROGEL_PACK;10016;13;10014;28;;;10032;13;10035;28;;;10024.0;0.0
0;1800;VELVETFRUIT_EXTRACT;5268;46;;;;;5273;16;5274;30;;;5270.5;0.0
0;1800;VEV_6000;5;21;;;;;6;21;;;;;5.5;0.0
0;1800;VEV_5400;21;21;;;;;23;21;;;;;22.0;0.0
0;1800;VEV_6500;5;14;;;;;6;14;;;;;5.5;0.0
0;1800;VEV_5500;11;21;;;;;12;21;;;;;11.5;0.0
0;1800;VEV_4000;1260;13;1258;15;;;1281;13;1284;15;;;1270.5;0.0
0;1800;VEV_5000;270;27;;;;;277;6;278;21;;;273.5;0.0
0;1800;VEV_5100;180;27;;;;;185;27;;;;;182.5;0.0
0;1800;VEV_4500;763;6;761;21;;;779;6;781;21;;;771.0;0.0
0;1800;VEV_5200;107;6;106;21;;;110;27;;;;;108.5;0.0
0;1800;VEV_5300;56;21;;;;;58;6;59;15;;;57.0;0.0
0;1900;VEV_5000;271;11;270;14;;;277;11;278;14;;;274.0;0.0
0;1900;VEV_5100;181;11;180;14;;;185;11;186;14;;;183.0;0.0
0;1900;VEV_5200;107;25;;;;;110;25;;;;;108.5;0.0
0;1900;VEV_5300;56;16;;;;;59;16;;;;;57.5;0.0
0;1900;HYDROGEL_PACK;10016;15;10014;24;;;10032;15;10035;24;;;10024.0;0.0
0;1900;VEV_4000;1261;15;1258;30;;;1282;15;1285;30;;;1271.5;0.0
0;1900;VEV_6000;5;16;;;;;6;16;;;;;5.5;0.0
0;1900;VEV_4500;763;11;761;14;;;780;11;781;14;;;771.5;0.0
0;1900;VEV_5400;21;16;;;;;23;16;;;;;22.0;0.0
0;1900;VEV_6500;5;18;;;;;6;18;;;;;5.5;0.0
0;1900;VEV_5500;11;16;;;;;12;16;;;;;11.5;0.0
0;1900;VELVETFRUIT_EXTRACT;5269;25;5268;38;;;5274;25;5275;38;;;5271.5;0.0
0;2000;VEV_5400;22;19;;;;;23;19;;;;;22.5;0.0
0;2000;VEV_6500;5;15;;;;;6;15;;;;;5.5;0.0
0;2000;VEV_5500;11;19;;;;;12;19;;;;;11.5;0.0
0;2000;VEV_4000;1263;10;1260;17;;;1284;10;1286;17;;;1273.5;0.0
0;2000;VEV_4500;765;9;763;14;;;781;9;783;14;;;773.0;0.0
0;2000;VEV_5000;273;9;272;14;;;279;9;280;14;;;276.0;0.0
0;2000;VEV_5100;182;23;;;;;187;23;;;;;184.5;0.0
0;2000;VEV_5200;108;23;;;;;111;9;112;14;;;109.5;0.0
0;2000;VEV_5300;57;19;;;;;60;19;;;;;58.5;0.0
0;2000;HYDROGEL_PACK;10016;13;10014;22;;;10032;13;10035;22;;;10024.0;0.0
0;2000;VELVETFRUIT_EXTRACT;5271;22;5270;39;;;5276;61;;;;;5273.5;0.0
0;2000;VEV_6000;5;19;;;;;6;19;;;;;5.5;0.0
0;2100;VEV_5400;22;23;;;;;23;23;;;;;22.5;0.0
0;2100;VEV_6500;5;13;;;;;6;13;;;;;5.5;0.0
0;2100;VEV_5500;11;23;;;;;13;23;;;;;12.0;0.0
0;2100;VELVETFRUIT_EXTRACT;5272;15;5271;30;;;5277;45;;;;;5274.5;0.0
0;2100;VEV_4500;766;9;764;13;;;783;9;784;13;;;774.5;0.0
0;2100;VEV_5000;274;9;273;13;;;280;9;281;13;;;277.0;0.0
0;2100;VEV_4000;1264;8;1261;15;;;1285;8;1288;15;;;1274.5;0.0
0;2100;VEV_5100;183;22;;;;;188;22;;;;;185.5;0.0
0;2100;VEV_5200;109;22;;;;;112;22;;;;;110.5;0.0
0;2100;VEV_5300;58;23;;;;;60;23;;;;;59.0;0.0
0;2100;HYDROGEL_PACK;10014;12;10012;25;;;10030;12;10033;25;;;10022.0;0.0
0;2100;VEV_6000;5;23;;;;;6;23;;;;;5.5;0.0
0;2200;HYDROGEL_PACK;10014;10;10012;29;;;10030;10;10033;29;;;10022.0;0.0
0;2200;VELVETFRUIT_EXTRACT;5271;23;5270;39;;;5276;62;;;;;5273.5;0.0
0;2200;VEV_6000;5;19;;;;;6;19;;;;;5.5;0.0
0;2200;VEV_5400;22;19;;;;;23;19;;;;;22.5;0.0
0;2200;VEV_6500;5;16;;;;;6;16;;;;;5.5;0.0
0;2200;VEV_5500;11;19;;;;;12;19;;;;;11.5;0.0
0;2200;VEV_4500;765;6;763;12;;;781;6;783;12;;;773.0;0.0
0;2200;VEV_5000;273;6;272;12;;;279;6;280;12;;;276.0;0.0
0;2200;VEV_4000;1263;14;1260;19;;;1284;14;1286;19;;;1273.5;0.0
0;2200;VEV_5100;182;18;;;;;187;18;;;;;184.5;0.0
0;2200;VEV_5200;108;18;;;;;111;6;112;12;;;109.5;0.0
0;2200;VEV_5300;57;19;;;;;60;19;;;;;58.5;0.0
0;2300;VEV_5000;274;10;273;15;;;280;10;281;15;;;277.0;0.0
0;2300;VEV_4000;1263;13;1261;26;;;1285;13;1287;26;;;1274.0;0.0
0;2300;VEV_5100;183;25;;;;;188;25;;;;;185.5;0.0
0;2300;VEV_5200;109;25;;;;;112;25;;;;;110.5;0.0
0;2300;VEV_5300;58;9;57;18;;;60;27;;;;;59.0;0.0
0;2300;HYDROGEL_PACK;10012;14;10009;20;;;10028;14;10030;20;;;10020.0;0.0
0;2300;VEV_6000;5;27;;;;;6;27;;;;;5.5;0.0
0;2300;VEV_5400;22;27;;;;;23;27;;;;;22.5;0.0
0;2300;VEV_6500;5;10;;;;;6;10;;;;;5.5;0.0
0;2300;VELVETFRUIT_EXTRACT;5271;65;;;;;5277;65;;;;;5274.0;0.0
0;2300;VEV_5500;11;27;;;;;13;27;;;;;12.0;0.0
0;2300;VEV_4500;766;10;764;15;;;782;10;784;15;;;774.0;0.0
0;2400;VEV_5400;22;26;;;;;24;26;;;;;23.0;0.0
0;2400;VEV_6500;5;20;;;;;6;20;;;;;5.5;0.0
0;2400;VEV_5500;11;26;;;;;13;26;;;;;12.0;0.0
0;2400;VEV_4500;767;7;765;13;;;783;7;785;13;;;775.0;0.0
0;2400;VEV_5000;275;7;274;13;;;281;7;282;13;;;278.0;0.0
0;2400;VEV_4000;1265;13;1262;28;;;1286;13;1288;28;;;1275.5;0.0
0;2400;VEV_5100;184;20;;;;;189;20;;;;;186.5;0.0
0;2400;VEV_5200;110;7;109;13;;;113;20;;;;;111.5;0.0
0;2400;VEV_5300;58;26;;;;;60;10;61;16;;;59.0;0.0
0;2400;HYDROGEL_PACK;10015;10;10012;25;;;10031;10;10033;25;;;10023.0;0.0
0;2400;VELVETFRUIT_EXTRACT;5273;22;5272;30;;;5278;52;;;;;5275.5;0.0
0;2400;VEV_6000;5;26;;;;;6;26;;;;;5.5;0.0
0;2500;VEV_5400;23;21;;;;;24;21;;;;;23.5;0.0
0;2500;VEV_6500;5;20;;;;;6;20;;;;;5.5;0.0
0;2500;VELVETFRUIT_EXTRACT;5275;15;5274;38;;;5280;53;;;;;5277.5;0.0
0;2500;VEV_5500;12;21;;;;;13;21;;;;;12.5;0.0
0;2500;VEV_4500;769;10;767;13;;;785;10;787;13;;;777.0;0.0
0;2500;VEV_5000;277;10;276;13;;;283;10;284;13;;;280.0;0.0
0;2500;VEV_4000;1267;9;1264;18;;;1288;9;1290;18;;;1277.5;0.0
0;2500;VEV_5100;186;10;185;13;;;191;23;;;;;188.5;0.0
0;2500;VEV_5200;111;23;;;;;114;23;;;;;112.5;0.0
0;2500;VEV_5300;59;21;;;;;61;21;;;;;60.0;0.0
0;2500;HYDROGEL_PACK;10016;14;10013;27;;;10032;14;10034;27;;;10024.0;0.0
0;2500;VEV_6000;5;21;;;;;6;21;;;;;5.5;0.0
0;2600;HYDROGEL_PACK;10017;13;10014;20;;;10033;13;10035;20;;;10025.0;0.0
0;2600;VELVETFRUIT_EXTRACT;5275;74;;;;;5280;25;5281;49;;;5277.5;0.0
0;2600;VEV_6000;5;16;;;;;6;16;;;;;5.5;0.0
0;2600;VEV_5400;23;16;;;;;24;16;;;;;23.5;0.0
0;2600;VEV_5500;12;16;;;;;13;16;;;;;12.5;0.0
0;2600;VEV_6500;5;12;;;;;6;12;;;;;5.5;0.0
0;2600;VEV_4500;769;9;767;13;;;786;9;788;13;;;777.5;0.0
0;2600;VEV_5000;277;9;276;13;;;284;22;;;;;280.5;0.0
0;2600;VEV_4000;1267;11;1264;25;;;1288;11;1291;25;;;1277.5;0.0
0;2600;VEV_5100;186;22;;;;;191;22;;;;;188.5;0.0
0;2600;VEV_5200;111;22;;;;;114;9;115;13;;;112.5;0.0
0;2600;VEV_5300;59;16;;;;;62;16;;;;;60.5;0.0
0;2700;VEV_5100;186;8;185;14;;;190;8;191;14;;;188.0;0.0
0;2700;VEV_4000;1266;7;1264;28;;;1288;7;1290;28;;;1277.0;0.0
0;2700;VEV_5000;276;22;;;;;283;8;284;14;;;279.5;0.0
0;2700;VEV_5300;59;19;;;;;61;19;;;;;60.0;0.0
0;2700;VEV_5200;111;22;;;;;114;22;;;;;112.5;0.0
0;2700;HYDROGEL_PACK;10019;14;10017;29;;;10035;14;10038;29;;;10027.0;0.0
0;2700;VEV_6000;5;19;;;;;6;19;;;;;5.5;0.0
0;2700;VEV_5500;12;19;;;;;13;19;;;;;12.5;0.0
0;2700;VEV_5400;23;8;22;11;;;24;19;;;;;23.5;0.0
0;2700;VEV_6500;5;10;;;;;6;10;;;;;5.5;0.0
0;2700;VELVETFRUIT_EXTRACT;5274;69;;;;;5280;69;;;;;5277.0;0.0
0;2700;VEV_4500;769;8;767;14;;;785;8;787;14;;;777.0;0.0
0;2800;VEV_5500;12;20;;;;;13;20;;;;;12.5;0.0
0;2800;VEV_5400;22;20;;;;;24;20;;;;;23.0;0.0
0;2800;VEV_6500;5;14;;;;;6;14;;;;;5.5;0.0
0;2800;VEV_4500;768;8;766;14;;;785;8;787;14;;;776.5;0.0
0;2800;VEV_5100;185;22;;;;;190;22;;;;;187.5;0.0
0;2800;VEV_4000;1266;9;1263;22;;;1287;9;1290;22;;;1276.5;0.0
0;2800;VEV_5000;276;8;275;14;;;282;8;283;14;;;279.0;0.0
0;2800;VEV_5300;59;8;58;12;;;61;20;;;;;60.0;0.0
0;2800;VEV_5200;111;8;110;14;;;114;22;;;;;112.5;0.0
0;2800;HYDROGEL_PACK;10022;11;10020;22;;;10038;11;10041;22;;;10030.0;0.0
