day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;700;VEV_5200;99;25;;;;;102;6;103.0;19.0;;;100.5;0.0
2;700;VEV_4500;740;6;738.0;19.0;;;756;6;758.0;19.0;;;748.0;0.0
2;700;VELVETFRUIT_EXTRACT;5246;24;5245.0;36.0;;;5251;60;;;;;5248.5;0.0
2;800;VEV_5500;8;15;;;;;9;15;;;;;8.5;0.0
2;800;VEV_5400;22;15;;;;;23;15;;;;;22.5;0.0
2;800;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
2;800;VEV_5300;50;15;;;;;53;15;;;;;51.5;0.0
2;800;VEV_5200;99;9;98.0;16.0;;;102;25;;;;;100.5;0.0
2;800;VEV_4500;739;9;737.0;16.0;;;755;9;757.0;16.0;;;747.0;0.0
2;800;HYDROGEL_PACK;9995;11;9993.0;26.0;;;10011;11;10014.0;26.0;;;10003.0;0.0
2;800;VELVETFRUIT_EXTRACT;5245;25;5244.0;42.0;;;5250;67;;;;;5247.5;0.0
2;800;VEV_5100;167;25;;;;;172;25;;;;;169.5;0.0
2;800;VEV_4000;1237;7;1234.0;30.0;;;1258;7;1260.0;30.0;;;1247.5;0.0
2;800;VEV_5000;252;9;251.0;16.0;;;258;25;;;;;255.0;0.0
2;800;VEV_6000;0;15;;;;;1;15;;;;;0.5;0.0
2;900;VEV_4500;738;12;736.0;19.0;;;754;12;756.0;19.0;;;746.0;0.0
2;900;VELVETFRUIT_EXTRACT;5244;15;5243.0;41.0;;;5249;56;;;;;5246.5;0.0
2;900;VEV_5100;167;12;166.0;19.0;;;171;31;;;;;169.0;0.0
2;900;VEV_4000;1236;8;1233.0;26.0;;;1257;8;1259.0;26.0;;;1246.5;0.0
2;900;VEV_5000;251;12;250.0;19.0;;;257;31;;;;;254.0;0.0
2;900;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
2;900;VEV_5500;8;29;;;;;9;29;;;;;8.5;0.0
2;900;VEV_5400;22;29;;;;;23;29;;;;;22.5;0.0
2;900;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
2;900;VEV_5300;50;29;;;;;52;29;;;;;51.0;0.0
2;900;VEV_5200;98;31;;;;;101;31;;;;;99.5;0.0
2;900;HYDROGEL_PACK;9997;11;9994.0;27.0;;;10013;11;10015.0;27.0;;;10005.0;0.0
2;1000;VELVETFRUIT_EXTRACT;5246;7;5244.0;67.0;;;5249;17;5250.0;50.0;;;5247.5;0.0
2;1000;HYDROGEL_PACK;9995;12;9992.0;26.0;;;10011;12;10013.0;26.0;;;10003.0;0.0
2;1000;VEV_5100;167;31;;;;;171;7;172.0;24.0;;;169.0;0.0
2;1000;VEV_4000;1236;8;1234.0;19.0;;;1257;8;1260.0;19.0;;;1246.5;0.0
2;1000;VEV_5000;251;31;;;;;257;7;258.0;24.0;;;254.0;0.0
2;1000;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;1000;VEV_5500;8;23;;;;;9;23;;;;;8.5;0.0
2;1000;VEV_5400;22;23;;;;;23;23;;;;;22.5;0.0
2;1000;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
2;1000;VEV_5300;50;23;;;;;53;23;;;;;51.5;0.0
2;1000;VEV_5200;99;7;98.0;24.0;;;102;31;;;;;100.5;0.0
2;1000;VEV_4500;739;7;737.0;24.0;;;755;7;757.0;24.0;;;747.0;0.0
2;1100;VEV_4000;1238;7;1236.0;16.0;;;1259;7;1262.0;16.0;;;1248.5;0.0
2;1100;VEV_5100;168;20;;;;;173;20;;;;;170.5;0.0
2;1100;VEV_5000;253;6;252.0;14.0;;;259;6;260.0;14.0;;;256.0;0.0
2;1100;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0
2;1100;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;1100;VEV_5500;8;23;;;;;9;23;;;;;8.5;0.0
2;1100;VEV_5400;22;23;;;;;24;23;;;;;23.0;0.0
2;1100;VEV_5300;51;23;;;;;53;23;;;;;52.0;0.0
2;1100;VEV_5200;100;6;99.0;14.0;;;103;20;;;;;101.5;0.0
2;1100;HYDROGEL_PACK;9995;13;9993.0;23.0;;;10011;13;10014.0;23.0;;;10003.0;0.0
2;1100;VEV_4500;741;6;739.0;14.0;;;757;6;758.0;14.0;;;749.0;0.0
2;1100;VELVETFRUIT_EXTRACT;5246;64;;;;;5251;15;5252.0;49.0;;;5248.5;0.0
2;1200;VEV_5500;8;18;;;;;9;18;;;;;8.5;0.0
2;1200;VEV_5400;22;18;;;;;24;18;;;;;23.0;0.0
2;1200;VEV_5300;51;18;;;;;53;18;;;;;52.0;0.0
2;1200;VEV_5200;99;21;;;;;102;6;103.0;15.0;;;100.5;0.0
2;1200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;1200;VEV_4500;740;6;738.0;15.0;;;756;6;758.0;15.0;;;748.0;0.0
2;1200;VELVETFRUIT_EXTRACT;5246;21;5245.0;43.0;;;5251;64;;;;;5248.5;0.0
2;1200;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
2;1200;HYDROGEL_PACK;9994;14;9992.0;28.0;;;10010;14;10013.0;28.0;;;10002.0;0.0
2;1200;VEV_4000;1238;8;1235.0;24.0;;;1259;8;1261.0;24.0;;;1248.5;0.0
2;1200;VEV_5100;168;21;;;;;173;21;;;;;170.5;0.0
2;1200;VEV_5000;253;6;252.0;15.0;;;259;21;;;;;256.0;0.0
2;1300;VEV_4500;740;12;738.0;18.0;;;755;12;757.0;18.0;;;747.5;0.0
2;1300;VELVETFRUIT_EXTRACT;5245;21;5244.0;49.0;;;5250;21;5251.0;49.0;;;5247.5;0.0
2;1300;VEV_4000;1237;12;1235.0;29.0;;;1258;12;1260.0;29.0;;;1247.5;0.0
2;1300;VEV_5100;168;12;167.0;18.0;;;172;30;;;;;170.0;0.0
2;1300;VEV_5000;252;12;251.0;18.0;;;258;12;259.0;18.0;;;255.0;0.0
2;1300;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
2;1300;VEV_5500;8;24;;;;;9;24;;;;;8.5;0.0
2;1300;VEV_5400;22;24;;;;;23;24;;;;;22.5;0.0
2;1300;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;1300;VEV_5300;51;10;50.0;14.0;;;53;24;;;;;52.0;0.0
2;1300;VEV_5200;99;30;;;;;102;30;;;;;100.5;0.0
2;1300;HYDROGEL_PACK;9995;11;9993.0;27.0;;;10011;11;10014.0;27.0;;;10003.0;0.0
2;1400;VELVETFRUIT_EXTRACT;5245;19;5244.0;50.0;;;5250;69;;;;;5247.5;0.0
2;1400;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
2;1400;HYDROGEL_PACK;9995;12;9993.0;24.0;;;10011;12;10014.0;24.0;;;10003.0;0.0
2;1400;VEV_4000;1237;10;1234.0;24.0;;;1258;10;1260.0;24.0;;;1247.5;0.0
2;1400;VEV_5100;167;24;;;;;172;24;;;;;169.5;0.0
2;1400;VEV_5000;252;8;251.0;16.0;;;258;24;;;;;255.0;0.0
2;1400;VEV_5500;8;22;;;;;9;22;;;;;8.5;0.0
2;1400;VEV_5400;22;22;;;;;23;22;;;;;22.5;0.0
2;1400;VEV_5300;50;22;;;;;53;22;;;;;51.5;0.0
2;1400;VEV_5200;99;8;98.0;16.0;;;102;24;;;;;100.5;0.0
2;1400;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
2;1400;VEV_4500;739;8;737.0;16.0;;;755;8;757.0;16.0;;;747.0;0.0
2;1500;VEV_4000;1236;14;1233.0;18.0;;;1257;14;1259.0;18.0;;;1246.5;0.0
2;1500;VEV_5100;167;7;166.0;16.0;;;171;23;;;;;169.0;0.0
2;1500;VEV_5000;251;7;250.0;16.0;;;257;7;258.0;16.0;;;254.0;0.0
2;1500;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
2;1500;VEV_5500;8;23;;;;;9;23;;;;;8.5;0.0
2;1500;VEV_5400;22;23;;;;;23;23;;;;;22.5;0.0
2;1500;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;1500;VEV_5300;50;23;;;;;52;5;53.0;18.0;;;51.0;0.0
2;1500;VEV_5200;98;23;;;;;101;23;;;;;99.5;0.0
2;1500;HYDROGEL_PACK;9996;14;9993.0;20.0;;;10012;14;10014.0;20.0;;;10004.0;0.0
2;1500;VEV_4500;738;7;737.0;16.0;;;754;7;756.0;16.0;;;746.0;0.0
2;1500;VELVETFRUIT_EXTRACT;5244;21;5243.0;46.0;;;5249;67;;;;;5246.5;0.0
2;1600;VEV_5400;22;17;;;;;23;17;;;;;22.5;0.0
2;1600;VEV_5300;50;17;;;;;52;17;;;;;51.0;0.0
2;1600;VEV_5200;98;25;;;;;101;25;;;;;99.5;0.0
2;1600;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
2;1600;VEV_4500;738;9;736.0;16.0;;;754;9;756.0;16.0;;;746.0;0.0
2;1600;VEV_5500;8;17;;;;;9;17;;;;;8.5;0.0
2;1600;VELVETFRUIT_EXTRACT;5243;74;;;;;5249;74;;;;;5246.0;0.0
2;1600;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
2;1600;HYDROGEL_PACK;9996;12;9994.0;22.0;;;10012;12;10015.0;22.0;;;10004.0;0.0
2;1600;VEV_4000;1236;8;1233.0;25.0;;;1257;8;1259.0;25.0;;;1246.5;0.0
2;1600;VEV_5100;166;25;;;;;171;25;;;;;168.5;0.0
2;1600;VEV_5000;251;9;250.0;16.0;;;257;25;;;;;254.0;0.0
2;1700;VEV_4500;738;10;736.0;24.0;;;754;10;756.0;24.0;;;746.0;0.0
2;1700;VELVETFRUIT_EXTRACT;5243;56;;;;;5249;56;;;;;5246.0;0.0
2;1700;VEV_4000;1236;12;1233.0;17.0;;;1256;12;1259.0;17.0;;;1246.0;0.0
2;1700;VEV_5200;98;34;;;;;101;34;;;;;99.5;0.0
2;1700;VEV_5300;50;30;;;;;52;30;;;;;51.0;0.0
2;1700;VEV_5400;22;10;21.0;20.0;;;23;30;;;;;22.5;0.0
2;1700;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
2;1700;VEV_5500;8;30;;;;;9;30;;;;;8.5;0.0
2;1700;VEV_6000;0;30;;;;;1;30;;;;;0.5;0.0
2;1700;VEV_5000;251;10;250.0;24.0;;;257;34;;;;;254.0;0.0
2;1700;VEV_5100;166;34;;;;;171;34;;;;;168.5;0.0
2;1700;HYDROGEL_PACK;9992;11;9990.0;27.0;;;10008;11;10011.0;27.0;;;10000.0;0.0
2;1800;VELVETFRUIT_EXTRACT;5244;15;5243.0;33.0;;;5249;48;;;;;5246.5;0.0
2;1800;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
2;1800;VEV_5000;251;9;250.0;14.0;;;257;23;;;;;254.0;0.0
2;1800;VEV_5100;167;9;166.0;14.0;;;171;23;;;;;169.0;0.0
2;1800;HYDROGEL_PACK;9991;11;9988.0;25.0;;;10007;11;10009.0;25.0;;;9999.0;0.0
2;1800;VEV_4000;1236;15;1233.0;23.0;;;1257;15;1259.0;23.0;;;1246.5;0.0
2;1800;VEV_5200;98;23;;;;;101;23;;;;;99.5;0.0
2;1800;VEV_5300;50;22;;;;;52;22;;;;;51.0;0.0
2;1800;VEV_5400;22;22;;;;;23;22;;;;;22.5;0.0
2;1800;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
2;1800;VEV_4500;738;9;736.0;14.0;;;754;9;756.0;14.0;;;746.0;0.0
2;1800;VEV_5500;8;22;;;;;9;22;;;;;8.5;0.0
2;1900;VEV_4000;1236;12;1234.0;19.0;;;1257;12;1260.0;19.0;;;1246.5;0.0
2;1900;VEV_5200;99;12;98.0;22.0;;;102;34;;;;;100.5;0.0
2;1900;VEV_5300;50;26;;;;;53;26;;;;;51.5;0.0
2;1900;VEV_5400;22;26;;;;;23;26;;;;;22.5;0.0
2;1900;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
2;1900;VEV_5500;8;26;;;;;9;26;;;;;8.5;0.0
2;1900;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
2;1900;VEV_5000;251;34;;;;;257;12;258.0;22.0;;;254.0;0.0
2;1900;VEV_5100;167;34;;;;;172;34;;;;;169.5;0.0
2;1900;HYDROGEL_PACK;9990;14;9987.0;29.0;;;10006;14;10008.0;29.0;;;9998.0;0.0
2;1900;VEV_4500;739;12;737.0;22.0;;;755;12;757.0;22.0;;;747.0;0.0
2;1900;VELVETFRUIT_EXTRACT;5244;64;;;;;5250;64;;;;;5247.0;0.0
2;2000;VEV_5200;99;29;;;;;102;29;;;;;100.5;0.0
2;2000;VEV_5300;51;10;50.0;14.0;;;53;24;;;;;52.0;0.0
2;2000;VEV_5400;22;24;;;;;23;24;;;;;22.5;0.0
2;2000;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
2;2000;VEV_4500;739;9;738.0;20.0;;;755;9;757.0;20.0;;;747.0;0.0
2;2000;VEV_5500;8;24;;;;;9;24;;;;;8.5;0.0
2;2000;VELVETFRUIT_EXTRACT;5245;25;5244.0;41.0;;;5250;66;;;;;5247.5;0.0
2;2000;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;2000;VEV_5000;252;9;251.0;20.0;;;258;29;;;;;255.0;0.0
2;2000;HYDROGEL_PACK;9992;10;9990.0;25.0;;;10008;10;10011.0;25.0;;;10000.0;0.0
2;2000;VEV_5100;168;9;167.0;20.0;;;172;29;;;;;170.0;0.0
2;2000;VEV_4000;1237;12;1234.0;23.0;;;1258;12;1260.0;23.0;;;1247.5;0.0
2;2100;VELVETFRUIT_EXTRACT;5244;63;;;;;5250;63;;;;;5247.0;0.0
2;2100;VEV_4500;739;6;737.0;13.0;;;755;6;757.0;13.0;;;747.0;0.0
2;2100;VEV_4000;1236;13;1234.0;29.0;;;1257;13;1260.0;29.0;;;1246.5;0.0
2;2100;VEV_5200;99;6;98.0;13.0;;;102;19;;;;;100.5;0.0
2;2100;VEV_5300;50;21;;;;;53;21;;;;;51.5;0.0
2;2100;VEV_5400;22;21;;;;;23;21;;;;;22.5;0.0
2;2100;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
2;2100;VEV_5500;8;21;;;;;9;21;;;;;8.5;0.0
2;2100;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
2;2100;VEV_5000;251;19;;;;;257;6;258.0;13.0;;;254.0;0.0
2;2100;HYDROGEL_PACK;9988;13;9985.0;23.0;;;10004;13;10006.0;23.0;;;9996.0;0.0
2;2100;VEV_5100;167;19;;;;;172;19;;;;;169.5;0.0
2;2200;VELVETFRUIT_EXTRACT;5244;49;;;;;5250;49;;;;;5247.0;0.0
2;2200;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
2;2200;VEV_5000;251;32;;;;;257;9;258.0;23.0;;;254.0;0.0
2;2200;HYDROGEL_PACK;9986;15;9983.0;30.0;;;10002;15;10004.0;30.0;;;9994.0;0.0
2;2200;VEV_4000;1236;8;1234.0;21.0;;;1257;8;1260.0;21.0;;;1246.5;0.0
2;2200;VEV_5100;167;32;;;;;172;32;;;;;169.5;0.0
2;2200;VEV_4500;739;9;737.0;23.0;;;755;9;757.0;23.0;;;747.0;0.0
2;2200;VEV_5200;99;9;98.0;23.0;;;102;32;;;;;100.5;0.0
2;2200;VEV_5300;50;21;;;;;53;21;;;;;51.5;0.0
2;2200;VEV_5400;22;21;;;;;23;21;;;;;22.5;0.0
2;2200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;2200;VEV_5500;8;21;;;;;9;21;;;;;8.5;0.0
2;2300;VEV_5200;99;24;;;;;102;24;;;;;100.5;0.0
2;2300;VEV_5300;51;24;;;;;53;24;;;;;52.0;0.0
2;2300;VEV_5400;22;24;;;;;23;6;24.0;18.0;;;22.5;0.0
2;2300;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
2;2300;VEV_5500;8;24;;;;;9;24;;;;;8.5;0.0
2;2300;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;2300;VEV_5000;252;24;;;;;258;8;259.0;16.0;;;255.0;0.0
2;2300;HYDROGEL_PACK;9986;11;9983.0;22.0;;;10002;11;10004.0;22.0;;;9994.0;0.0
2;2300;VEV_4000;1237;11;1235.0;24.0;;;1258;11;1261.0;24.0;;;1247.5;0.0
2;2300;VEV_5100;168;8;167.0;16.0;;;172;8;173.0;16.0;;;170.0;0.0
2;2300;VEV_4500;740;8;738.0;16.0;;;756;8;758.0;16.0;;;748.0;0.0
2;2300;VELVETFRUIT_EXTRACT;5245;53;;;;;5250;22;5251.0;31.0;;;5247.5;0.0
2;2400;VEV_4500;740;10;738.0;12.0;;;756;10;758.0;12.0;;;748.0;0.0
2;2400;VEV_5200;99;22;;;;;102;10;103.0;12.0;;;100.5;0.0
2;2400;VEV_5300;51;20;;;;;53;20;;;;;52.0;0.0
2;2400;VEV_5400;22;20;;;;;24;20;;;;;23.0;0.0
2;2400;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
2;2400;VEV_5500;8;20;;;;;9;20;;;;;8.5;0.0
2;2400;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
2;2400;VEV_5000;252;22;;;;;259;22;;;;;255.5;0.0
2;2400;HYDROGEL_PACK;9986;13;9983.0;23.0;;;10002;13;10004.0;23.0;;;9994.0;0.0
2;2400;VEV_4000;1238;7;1235.0;21.0;;;1259;7;1261.0;21.0;;;1248.5;0.0
2;2400;VEV_5100;168;22;;;;;173;22;;;;;170.5;0.0
2;2400;VELVETFRUIT_EXTRACT;5246;20;5245.0;48.0;;;5251;68;;;;;5248.5;0.0
2;2500;VEV_4500;739;11;737.0;12.0;;;755;11;757.0;12.0;;;747.0;0.0
2;2500;VELVETFRUIT_EXTRACT;5245;16;5244.0;32.0;;;5250;48;;;;;5247.5;0.0
2;2500;VEV_5200;99;11;98.0;12.0;;;102;23;;;;;100.5;0.0
2;2500;VEV_5300;50;22;;;;;53;22;;;;;51.5;0.0
2;2500;VEV_5400;22;22;;;;;23;22;;;;;22.5;0.0
2;2500;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
2;2500;VEV_5500;8;22;;;;;9;22;;;;;8.5;0.0
2;2500;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
2;2500;VEV_5000;252;11;251.0;12.0;;;258;23;;;;;255.0;0.0
2;2500;HYDROGEL_PACK;9985;10;9983.0;20.0;;;10001;10;10004.0;20.0;;;9993.0;0.0
2;2500;VEV_4000;1237;7;1234.0;15.0;;;1258;7;1260.0;15.0;;;1247.5;0.0
2;2500;VEV_5100;167;23;;;;;172;23;;;;;169.5;0.0
2;2600;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;2600;VEV_5000;251;30;;;;;257;6;258.0;24.0;;;254.0;0.0
2;2600;HYDROGEL_PACK;9986;10;9983.0;25.0;;;10002;10;10004.0;25.0;;;9994.0;0.0
2;2600;VEV_4000;1236;10;1234.0;27.0;;;1257;10;1260.0;27.0;;;1246.5;0.0
2;2600;VEV_5100;167;30;;;;;171;6;172.0;24.0;;;169.0;0.0
2;2600;VELVETFRUIT_EXTRACT;5244;60;;;;;5249;21;5250.0;39.0;;;5246.5;0.0
2;2600;VEV_4500;739;6;737.0;24.0;;;755;6;757.0;24.0;;;747.0;0.0
2;2600;VEV_5200;98;30;;;;;101;6;102.0;24.0;;;99.5;0.0
2;2600;VEV_5300;50;24;;;;;53;24;;;;;51.5;0.0
