feature,bucket,count,feature_min,feature_mean,feature_max,future_ret_1_mean,future_ret_1_hit_up,future_abs_ret_1_mean,future_ret_2_mean,future_ret_2_hit_up,future_abs_ret_2_mean,future_ret_3_mean,future_ret_3_hit_up,future_abs_ret_3_mean,future_ret_5_mean,future_ret_5_hit_up,future_abs_ret_5_mean,future_ret_10_mean,future_ret_10_hit_up,future_abs_ret_10_mean,future_ret_20_mean,future_ret_20_hit_up,future_abs_ret_20_mean,future_ret_50_mean,future_ret_50_hit_up,future_abs_ret_50_mean,future_ret_100_mean,future_ret_100_hit_up,future_abs_ret_100_mean,future_ret_200_mean,future_ret_200_hit_up,future_abs_ret_200_mean,future_ret_500_mean,future_ret_500_hit_up,future_abs_ret_500_mean,future_ret_1000_mean,future_ret_1000_hit_up,future_abs_ret_1000_mean
bid_size_1,"(12.0, 13.0]",1621,13.0,13.0,13.0,0.05181986428130783,0.41949413942011105,1.634793337446021,0.04102405922270204,0.43491671807526217,2.2513880320789634,0.012338062924120914,0.44663787785317705,2.7075879086983345,0.06111111111111111,0.45987654320987653,3.3851851851851853,0.06798516687268233,0.4752781211372064,4.726823238566131,-0.1327351485148515,0.4777227722772277,6.5182549504950495,-0.3008684863523573,0.45347394540942926,10.372828784119108,-0.3903125,0.491875,14.5996875,-0.4585166561910748,0.4908862350722816,19.372407291011942,0.13554410817772053,0.5035415325177076,22.777527366387638,0.6484641638225256,0.5699658703071673,29.203412969283278
bid_size_1,"(13.0, 14.0]",1630,14.0,14.0,14.0,0.0392638036809816,0.3993865030674847,1.6276073619631901,0.08650306748466258,0.43742331288343556,2.211042944785276,0.05276073619631902,0.4539877300613497,2.640490797546012,0.05985267034990792,0.46101903007980355,3.2900552486187844,-0.04696132596685083,0.46593001841620624,4.569367710251688,-0.08410067526089625,0.4634745242480049,6.329036218538981,-0.316,0.47507692307692306,10.074769230769231,-0.4583590376310919,0.4743985194324491,14.059839605181986,-1.0522713130056005,0.4835096453018046,18.924082140634724,0.565848934796643,0.5326016785022595,22.394770819883796,2.054719562243502,0.5882352941176471,28.577291381668946
bid_size_1,"(14.0, 15.0]",1552,15.0,15.0,15.0,0.03479381443298969,0.41430412371134023,1.628221649484536,-0.01804123711340206,0.43427835051546393,2.2132731958762886,-0.01610824742268041,0.44458762886597936,2.6688144329896906,-0.06346649484536082,0.45489690721649484,3.368234536082474,0.06350741457124436,0.4700193423597679,4.724371373307544,0.050096961861667746,0.47058823529411764,6.289269553975436,0.36107512953367876,0.48251295336787564,10.24190414507772,0.5546163849154746,0.5065019505851756,14.336150845253576,0.033770491803278686,0.5042622950819672,18.98655737704918,1.725201072386059,0.5462466487935657,22.853217158176943,3.0213371266002844,0.5953058321479374,28.703413940256045
ask_size_1,"(3.999, 10.0]",1851,4.0,9.701782820097245,10.0,0.33144246353322526,0.4543490005402485,1.8960021609940572,0.3554054054054054,0.48,2.43972972972973,0.41621621621621624,0.49135135135135133,2.8345945945945945,0.4218918918918919,0.5032432432432432,3.482972972972973,0.36262844780962683,0.494862087614927,4.722282314764738,0.38311688311688313,0.4897186147186147,6.478896103896104,-0.15200868621064062,0.4766558089033659,10.32301845819761,-0.20969498910675383,0.4738562091503268,14.571350762527233,-0.10038610038610038,0.5091009376723662,18.79426365140651,0.17541357672561322,0.4894466628636623,22.89247005134056,1.2031344183242918,0.5641952983725136,29.251959011452684
ask_size_1,"(10.0, 11.0]",1690,11.0,11.0,11.0,-0.011834319526627219,0.40650887573964495,1.6088757396449704,-0.08520710059171598,0.42248520710059173,2.2420118343195266,-0.14209591474245115,0.43753700414446417,2.645352279455299,-0.1862048549437537,0.4369449378330373,3.436056838365897,-0.2350503256364713,0.458259325044405,4.651272942569568,-0.2874925903971547,0.45406046235921754,6.53171310017783,-0.5139880952380952,0.4601190476190476,10.034821428571428,-0.648859543817527,0.4651860744297719,14.116446578631452,-0.21667681071211198,0.5039561777236762,18.819841752891055,0.6244486452425961,0.5261499684940139,22.347195967233773,1.7909862834748531,0.5826257348138472,30.095362508164598
ask_size_1,"(11.0, 12.0]",1667,12.0,12.0,12.0,-0.11404561824729892,0.3877551020408163,1.65906362545018,-0.117046818727491,0.4207683073229292,2.2496998799519807,-0.10354141656662665,0.4381752701080432,2.7043817527010803,-0.10894357743097238,0.4459783913565426,3.4348739495798317,-0.1045045045045045,0.46006006006006006,4.621021021021021,-0.07932692307692307,0.46875,6.578125,0.48131404460518384,0.5015069318866787,10.540988547317662,0.3482737734706239,0.5069654754694125,14.076317383403998,0.04225352112676056,0.5088793631353338,19.101653398652786,1.361850443599493,0.5310519645120405,23.20912547528517,2.599462365591398,0.5766129032258065,28.926075268817204
ask_size_1,"(12.0, 13.0]",1624,13.0,13.0,13.0,-0.09390394088669951,0.4014778325123153,1.6339285714285714,-0.09421182266009852,0.41933497536945813,2.2401477832512313,-0.13023399014778325,0.4316502463054187,2.6942733990147785,-0.09519408502772643,0.4467036352433765,3.3675292667898953,-0.1431215299198026,0.46206045650832817,4.709438618136953,-0.31747992588017293,0.4694255713403335,6.534280420012354,-0.4557001239157373,0.4485749690210657,10.267967781908302,-0.5624219725343321,0.4875156054931336,14.5,-0.7286700125470514,0.4874529485570891,19.39805520702635,-0.1423521850899743,0.5,22.748393316195372,0.4676650782845473,0.5718175629680055,29.194009530292718
ask_size_1,"(13.0, 14.0]",1615,14.0,14.0,14.0,-0.10619195046439628,0.3814241486068111,1.6021671826625388,-0.04891640866873065,0.42043343653250775,2.1857585139318885,-0.07770897832817338,0.4408668730650155,2.621981424148607,-0.06629491945477076,0.4510532837670384,3.2763320941759604,-0.15303593556381662,0.4591078066914498,4.552044609665428,-0.1852540272614622,0.45848822800495664,6.30731102850062,-0.36055900621118014,0.47329192546583854,10.07111801242236,-0.4850560398505604,0.47447073474470736,14.057285180572851,-1.1367064739157762,0.48271527341294784,18.926775612822123,0.652542372881356,0.5358539765319427,22.485658409387224,1.9433701657458564,0.5863259668508287,28.678867403314918
ask_size_1,"(14.0, 15.0]",1553,15.0,15.0,15.0,-0.07823567289117836,0.40051513200257566,1.6294269156471346,-0.10978750804893754,0.4256278171281391,2.21216999356085,-0.09755312298776561,0.437862202189311,2.6635544108177722,-0.15453960077269802,0.4468770122343851,3.3509336767546682,-0.008698453608247423,0.46262886597938147,4.705863402061856,-0.009689922480620155,0.4702842377260982,6.273255813953488,0.24498381877022654,0.4796116504854369,10.166666666666666,0.38953866146848604,0.5016244314489928,14.27517868745939,0.04947575360419397,0.5052424639580603,18.943315858453474,1.78485254691689,0.5442359249329759,22.773458445040216,3.100711743772242,0.59644128113879,28.748398576512457
bid_depth_L2,"(13.999, 32.0]",1032,14.0,29.478682170542637,32.0,-0.49612403100775193,0.3498062015503876,1.944767441860465,-0.42393410852713176,0.40310077519379844,2.5130813953488373,-0.3594961240310077,0.4118217054263566,2.9040697674418605,-0.3062015503875969,0.43410852713178294,3.565891472868217,-0.3541666666666667,0.45445736434108525,4.778585271317829,-0.4961202715809893,0.4393792434529583,6.636760426770126,-0.8385214007782101,0.46108949416342415,10.332684824902724,-0.7720156555772995,0.46868884540117417,14.401174168297455,-0.6894164193867458,0.5044510385756676,19.345202769535113,0.2961264016309888,0.509683995922528,23.718144750254844,2.0364415862808145,0.5894962486602358,30.239013933547696
bid_depth_L2,"(32.0, 34.0]",1381,33.0,33.58508327299059,34.0,0.042028985507246375,0.42246376811594205,1.6746376811594204,-0.08115942028985507,0.4152173913043478,2.2514492753623188,-0.07644927536231884,0.44420289855072465,2.73731884057971,-0.20615942028985507,0.44130434782608696,3.4713768115942027,-0.2634057971014493,0.4514492753623188,4.842391304347826,-0.25362844702467346,0.46008708272859217,6.6745283018867925,-0.40568099053168244,0.46613255644573925,10.23306627822287,-0.40666178623718885,0.4802342606149341,14.116764275256223,-0.4952064896755162,0.504424778761062,18.75626843657817,0.27837014470677834,0.5102817974105103,22.317212490479818,2.2535828025477707,0.5732484076433121,28.78065286624204
bid_depth_L2,"(34.0, 35.0]",881,35.0,35.0,35.0,0.1793416572077185,0.4211123723041998,1.6583427922814984,0.09875141884222474,0.43246311010215666,2.2746878547105562,0.033522727272727273,0.45795454545454545,2.6857954545454548,0.05227272727272727,0.48409090909090907,3.3636363636363638,-0.009670079635949944,0.4891922639362912,4.680887372013652,-0.3392246294184721,0.4652223489167617,6.701824401368301,-0.348,0.464,10.221142857142857,0.038505747126436785,0.47586206896551725,14.033908045977011,-0.87877030162413,0.4895591647331787,18.15371229698376,0.9034021871202916,0.5309842041312273,21.643377885783718,1.7279792746113989,0.582901554404145,28.730569948186528
bid_depth_L2,"(35.0, 36.0]",901,36.0,36.0,36.0,0.021642619311875694,0.4117647058823529,1.6376248612652609,-0.013873473917869035,0.4483906770255272,2.260266370699223,0.04384017758046615,0.4428412874583796,2.591009988901221,-0.0244173140954495,0.44728079911209767,3.354051054384018,0.17222222222222222,0.4722222222222222,4.67,-0.1638888888888889,0.4666666666666667,6.713888888888889,-0.17299107142857142,0.47433035714285715,10.448660714285714,-0.6441340782122905,0.48044692737430167,14.26536312849162,-0.2768361581920904,0.5096045197740113,19.503954802259887,1.936842105263158,0.519298245614035,21.791812865497075,0.5048899755501223,0.5562347188264058,29.102689486552567
bid_depth_L2,"(36.0, 37.0]",909,37.0,37.0,37.0,0.020902090209020903,0.39603960396039606,1.5555555555555556,0.026982378854625552,0.43612334801762115,2.125,0.04129955947136564,0.43722466960352424,2.572136563876652,-0.05011013215859031,0.43942731277533037,3.348568281938326,0.2916207276736494,0.4961411245865491,4.637816979051819,0.2861080485115766,0.4961411245865491,6.384233737596472,0.7300884955752213,0.5011061946902655,10.127212389380531,0.8840177580466149,0.5094339622641509,14.518867924528301,0.40324384787472034,0.5145413870246085,19.057606263982102,0.47102272727272726,0.5204545454545455,23.164204545454545,2.513095238095238,0.6095238095238096,29.659523809523808
bid_depth_L2,"(37.0, 38.0]",911,38.0,38.0,38.0,0.10208562019758508,0.41822173435784854,1.6937431394072449,0.20636663007683864,0.4621295279912184,2.3457738748627883,0.22228320526893525,0.47310647639956094,2.7864983534577386,0.24259055982436883,0.4950603732162459,3.313940724478595,-0.0005494505494505495,0.45274725274725275,4.637912087912088,-0.009900990099009901,0.47744774477447743,6.424642464246425,-0.6294052863436124,0.43612334801762115,9.985132158590309,-1.5299334811529934,0.47117516629711753,14.39911308203991,-1.0359550561797752,0.4820224719101124,19.20561797752809,-1.1466821885913854,0.4935972060535506,22.351571594877765,0.10572139303482588,0.5659203980099502,29.809701492537314
bid_depth_L2,"(38.0, 40.0]",1818,39.0,39.496149614961496,40.0,0.029977997799779978,0.4075907590759076,1.6856435643564356,0.0462046204620462,0.4312431243124312,2.234873487348735,0.014576457645764576,0.4526952695269527,2.676842684268427,0.014576457645764576,0.4504950495049505,3.3842134213421344,-0.14823982398239824,0.4521452145214521,4.5783828382838285,-0.026982378854625552,0.46916299559471364,6.3381057268722465,0.0,0.481767955801105,10.43646408839779,-0.0052807115063924406,0.48638132295719844,14.65230683713174,-0.12992125984251968,0.5033745781777278,18.943757030371202,1.306376811594203,0.5391304347826087,23.135942028985507,1.0236777367773677,0.566420664206642,29.502152521525215
bid_depth_L2,"(40.0, 41.0]",744,41.0,41.0,41.0,0.0456989247311828,0.4274193548387097,1.618279569892473,0.04838709677419355,0.45698924731182794,2.282258064516129,-0.08803763440860216,0.4475806451612903,2.683467741935484,-0.0977088948787062,0.4568733153638814,3.3578167115902966,-0.05929919137466307,0.46765498652291104,4.481132075471698,-0.09716599190283401,0.4750337381916329,6.183535762483131,0.28349120433017594,0.4857916102841678,9.95466847090663,-0.32581967213114754,0.4849726775956284,13.700136612021858,0.41991643454038996,0.5111420612813371,18.86281337047354,0.5940665701881331,0.5123010130246021,22.6027496382055,3.8214285714285716,0.601823708206687,26.768237082066868
bid_depth_L2,"(41.0, 42.0]",595,42.0,42.0,42.0,-0.026050420168067228,0.39327731092436974,1.5436974789915967,0.0907563025210084,0.44537815126050423,2.149579831932773,0.09243697478991597,0.4588235294117647,2.657142857142857,0.16638655462184873,0.4672268907563025,3.349579831932773,0.12037037037037036,0.48653198653198654,4.431818181818182,0.49831365935919053,0.49072512647554806,5.867622259696459,1.0135363790186125,0.5042301184433164,9.920473773265652,1.535593220338983,0.5322033898305085,14.10677966101695,0.1788756388415673,0.5008517887563884,19.105621805792165,2.2665505226480835,0.5400696864111498,23.402439024390244,2.2878228782287824,0.5793357933579336,28.850553505535057
bid_depth_L2,"(42.0, 45.0]",828,43.0,43.68599033816425,45.0,0.059782608695652176,0.41545893719806765,1.6491545893719808,0.005434782608695652,0.41545893719806765,2.1817632850241546,0.024758454106280192,0.45169082125603865,2.625,0.15821256038647344,0.4673913043478261,3.3550724637681157,0.20229468599033817,0.4782608695652174,4.742149758454106,0.17391304347826086,0.46497584541062803,6.335748792270532,-0.3644067796610169,0.4685230024213075,10.347457627118644,-0.19258809234507898,0.4738760631834751,14.00546780072904,-0.7405372405372406,0.4713064713064713,19.116605616605618,0.5506883604505632,0.5206508135168961,23.18773466833542,3.1571238348868174,0.5858854860186418,29.29693741677763
ask_depth_L2,"(13.999, 32.0]",1056,14.0,29.18844696969697,32.0,0.7215909090909091,0.4971590909090909,2.015151515151515,0.7178030303030303,0.5293560606060606,2.6051136363636362,0.7244318181818182,0.5208333333333334,2.972537878787879,0.7926136363636364,0.5284090909090909,3.6041666666666665,0.7504734848484849,0.5227272727272727,4.810132575757576,0.6895734597156398,0.4938388625592417,6.66872037914692,0.24049429657794677,0.49334600760456276,10.468631178707223,0.3580305927342256,0.497131931166348,14.656309751434035,0.13684719535783366,0.5145067698259188,19.307059961315282,1.2837972166998013,0.5228628230616302,23.886182902584494,2.1842931937172776,0.5863874345549738,30.030366492146598
ask_depth_L2,"(32.0, 34.0]",1385,33.0,33.587003610108304,34.0,-0.10223988439306358,0.4060693641618497,1.683164739884393,-0.20881502890173412,0.40028901734104044,2.242052023121387,-0.19219653179190752,0.4328034682080925,2.739884393063584,-0.33598265895953755,0.430635838150289,3.4747109826589595,-0.3945086705202312,0.44508670520231214,4.856936416184971,-0.4019536903039074,0.4544138929088278,6.668234442836469,-0.46875,0.46511627906976744,10.228197674418604,-0.2857664233576642,0.48613138686131385,14.139051094890512,-0.38235294117647056,0.5073529411764706,18.844117647058823,0.19552012148823084,0.5110098709187547,22.37243735763098,2.31145584725537,0.5751789976133651,28.794351630867144
ask_depth_L2,"(34.0, 35.0]",872,35.0,35.0,35.0,0.04472477064220184,0.4013761467889908,1.6192660550458715,-0.05447247706422018,0.4151376146788991,2.2356651376146788,-0.11595866819747416,0.4397244546498278,2.6624569460390357,-0.10390355912743972,0.4707233065442021,3.3450057405281286,-0.18448275862068966,0.47701149425287354,4.697126436781609,-0.49481566820276496,0.45506912442396313,6.727534562211981,-0.5710161662817552,0.45496535796766746,10.26501154734411,-0.23809523809523808,0.46806039488966317,13.968641114982578,-1.1832552693208431,0.48243559718969553,18.153981264637004,0.5836408364083641,0.5301353013530136,21.54920049200492,1.6828309305373526,0.5845347313237221,28.549148099606814
ask_depth_L2,"(35.0, 36.0]",898,36.0,36.0,36.0,-0.10746102449888642,0.39532293986636974,1.6152561247216035,-0.13084632516703787,0.43429844097995546,2.2566815144766146,-0.07516703786191536,0.4298440979955457,2.59075723830735,-0.12416481069042316,0.44097995545657015,3.3402004454342986,0.0641025641025641,0.4659977703455964,4.657190635451505,-0.2480490523968785,0.463768115942029,6.702898550724638,-0.22732362821948487,0.47032474804031354,10.396416573348263,-0.6143497757847534,0.4786995515695067,14.309417040358744,0.027809307604994324,0.5175936435868331,19.57150964812713,2.0146886016451235,0.5205640423031728,21.856051703877792,0.6098159509202454,0.5570552147239264,29.153374233128833
ask_depth_L2,"(36.0, 37.0]",911,37.0,37.0,37.0,-0.1141602634467618,0.3787047200878156,1.5609220636663008,-0.11868131868131868,0.421978021978022,2.1362637362637362,-0.07527472527472527,0.42637362637362636,2.5884615384615386,-0.15274725274725276,0.42967032967032964,3.3637362637362638,0.1848184818481848,0.48734873487348734,4.638063806380638,0.08965896589658966,0.4884488448844885,6.414191419141914,0.5678807947019867,0.4977924944812362,10.096578366445916,0.6114190687361419,0.5022172949002217,14.462860310421286,0.09430803571428571,0.5078125,19.059709821428573,0.20351473922902494,0.5147392290249433,23.03798185941043,2.1623222748815167,0.6042654028436019,29.58649289099526
ask_depth_L2,"(37.0, 38.0]",909,38.0,38.0,38.0,-0.06050605060506051,0.40264026402640263,1.668866886688669,0.057755775577557754,0.44884488448844884,2.3063806380638066,0.04455445544554455,0.4598459845984598,2.754125412541254,0.06215621562156216,0.4807480748074808,3.3206820682068208,-0.1855726872246696,0.44273127753303965,4.640418502202643,-0.22216097023153253,0.46747519294377066,6.422822491730981,-0.8007726269315674,0.4304635761589404,9.995033112582782,-1.6813125695216908,0.4660734149054505,14.35650723025584,-1.3361486486486487,0.4797297297297297,19.2134009009009,-1.372960372960373,0.48951048951048953,22.3006993006993,0.02119700748129676,0.5635910224438903,29.897755610972567
ask_depth_L2,"(38.0, 40.0]",1813,39.0,39.49476006618864,40.0,-0.107280750137893,0.39051296194153334,1.680915609487038,-0.10231660231660232,0.4153337010479868,2.223110865968009,-0.11913954771097628,0.43849972421400996,2.665195808052951,-0.11472697186982901,0.43905129619415334,3.3849972421400993,-0.27054605626034195,0.4456701599558742,4.5827357970215115,-0.13666482606294864,0.4649364991717283,6.339867476532302,-0.1331672203765227,0.4795127353266888,10.437707641196013,-0.24805122494432072,0.4799554565701559,14.59716035634744,-0.37598647125140927,0.49943630214205187,18.92728297632469,1.143811737361999,0.536316095293434,23.12986635676932,0.7857583230579531,0.5647348951911221,29.643341553637484
ask_depth_L2,"(40.0, 41.0]",741,41.0,41.0,41.0,-0.13157894736842105,0.407557354925776,1.6309041835357625,-0.09784075573549257,0.43859649122807015,2.2746288798920378,-0.21120107962213225,0.4331983805668016,2.6700404858299596,-0.2334235453315291,0.44519621109607577,3.3633288227334237,-0.17658998646820026,0.4587280108254398,4.41745602165088,-0.27168021680216803,0.46476964769647694,6.106368563685637,0.1487771739130435,0.48097826086956524,9.93274456521739,-0.40054869684499317,0.4842249657064472,13.633744855967079,0.4314685314685315,0.5104895104895105,18.832867132867133,0.5058224163027657,0.5109170305676856,22.555312954876275,4.012213740458015,0.6061068702290077,26.825954198473283
