metric,count,missing,mean,median,std,min,p01,p05,p10,p25,p75,p90,p95,p99,max,n_unique
dev_roll_mean_20,9997,3,0.05194255826682333,0.049999999999272404,4.727161602522371,-19.200000000000728,-10.976000000000349,-7.799999999999272,-6.059999999999854,-3.149999999999636,3.2999999999992724,6.100000000000364,7.799999999999272,10.875,17.875,1008
z_roll_mean_20,9997,3,0.02153421879297721,0.026216599421018703,1.279768058983747,-3.778690973243416,-2.4712692948599906,-1.9659431774213432,-1.669386096132207,-1.0491442454729292,1.1029841153457705,1.7127967751047766,2.0060613093456556,2.4788487951846507,3.386635825096353,9883
ema_20,9997,3,9992.01029152287,9998.5125475962,37.38058898119059,9914.470529307739,9922.49883088694,9935.988363463508,9944.759017708802,9957.208048053357,10016.287208412987,10042.674118077966,10056.390893020147,10070.602173019717,10074.985430048268,9997
dev_ema_20,9997,3,0.05442789295346584,0.0731393391652091,4.043508846270928,-16.99904987330956,-9.350005217875587,-6.604863543505417,-5.165249304681856,-2.6987850188143057,2.8121594813201227,5.224251520718825,6.618242436778016,9.272704239600165,15.124213421049717,9997
roll_mean_50,9991,9,9991.948845019739,9999.05,37.23046057515761,9915.96,9922.12,9936.76,9945.5,9956.71,10016.529999999999,10043.12,10057.189999999999,10069.262,10074.36,6545
roll_std_mid_50,9991,9,5.154203846936583,4.704199166250422,1.9800491368547537,1.6140012376160555,2.204413469626078,2.6062715302395763,2.9368350305665945,3.6950739401998955,6.340330890434078,8.034339564784364,8.969634014132845,10.750707980807903,13.293837762039617,9723
roll_vol_ret1_50,9990,10,2.135066499047283,2.1309191271680428,0.27292795058644315,1.367852480409809,1.5528932489866336,1.6872874015739598,1.779555089306316,1.9445698849847406,2.3165553166382677,2.498897716177749,2.597624496156458,2.792044090640696,3.11186013011314,7853
dev_roll_mean_50,9991,9,0.13372929714598877,0.15384615384573408,7.562770536752052,-26.840000000000146,-17.46099999999915,-12.610000000000582,-9.729999999999563,-5.010000000000218,5.299999999999272,9.8700000000008,12.780000000000655,17.0,22.780000000000655,3086
z_roll_mean_50,9991,9,0.0333701656596961,0.039303004037282194,1.36680678316671,-3.461042548395205,-2.663881157694065,-2.118025824703948,-1.770550165213195,-1.1042848496374775,1.1466256307678862,1.8480278088188227,2.1483560935761834,2.7254893012713404,4.084030363499246,9935
ema_50,9991,9,9991.938546783545,9999.517361243266,37.050071907578065,9917.129611174687,9923.049309363467,9936.015986942017,9945.788972229213,9956.668962756798,10015.980609130998,10043.946499933852,10056.718966440692,10068.507420350194,10072.12592739684,9991
dev_ema_50,9991,9,0.1440275333389158,0.12007322281169763,6.461641411413057,-24.365638068236876,-14.86265925501957,-10.652533501602193,-8.253093893063124,-4.20968517241181,4.478061652588622,8.517293124641583,10.925155451529463,14.78113158134913,21.100789480726235,9991
roll_mean_100,9981,19,9991.82349881728,9999.5,36.85817843153709,9919.375,9923.145999999999,9936.635,9947.375,9956.775,10015.935,10044.96,10058.08,10067.615,10070.515,7742
roll_std_mid_100,9981,19,7.194880915983791,6.633820599157817,2.59737811353897,1.9710403344422494,2.933122259429262,3.785992255378484,4.293158756767982,5.183839982969614,8.87158100310483,11.233404145063195,12.289039009852933,13.655261310218906,15.006512895423679,9757
roll_vol_ret1_100,9980,20,2.1416607288542453,2.144407808343564,0.1864139171657909,1.59161311983545,1.6839314815234956,1.8278005352829543,1.896056513602607,2.023223750215072,2.2641753237454045,2.3621595999601714,2.444727371034474,2.627916629310515,2.7346264494774792,8394
dev_roll_mean_100,9981,19,0.28846391190375803,0.08499999999912689,10.511859223667948,-34.70000000000073,-23.034999999999492,-17.090000000000146,-13.194999999999709,-6.930000000000291,7.6599999999998545,14.165000000000873,17.7450000000008,24.108999999999664,30.19499999999971,5787
z_roll_mean_100,9981,19,0.03238221128548486,0.014948186376733154,1.3679545253482002,-3.911938323443332,-2.739680355623956,-2.1287419639492904,-1.7749932049941084,-1.0470479549545533,1.160251980641204,1.8474967993014357,2.162909307045491,2.714380432125591,4.016419956961724,9932
ema_100,9981,19,9991.81288617698,10000.980486193577,36.54710522820194,9920.423543279669,9924.678239111798,9937.687563926562,9946.840952693246,9957.033275827458,10015.658347220917,10043.976121864285,10056.855404555676,10066.578092380896,10067.999335663815,9981
dev_ema_100,9981,19,0.29907655220565976,0.28711470792768523,8.932331709159888,-31.188522501488478,-20.203626308355524,-14.477240733081999,-11.229898518482514,-5.722477401850483,6.306845728158805,11.929487457413416,14.94061900230372,20.99042892258482,27.084767351665505,9981
roll_mean_200,9981,19,9991.484033539946,10001.63,36.18091151390468,9925.865,9927.7615,9940.255,9946.1625,9956.6675,10015.0125,10044.9025,10056.775,10064.345000000001,10067.1775,8491
roll_std_mid_200,9981,19,9.803996095121402,9.09066525231037,3.616763174128608,1.9710403344422494,4.372062827889585,5.1907726409174195,5.843945778407442,6.949779921763217,11.983647778143192,14.581806787958596,17.010395137084696,20.54672701181182,22.119021209173855,9804
roll_vol_ret1_200,9980,20,2.1458920616105646,2.1374796128799436,0.12424755574344014,1.7391082448879334,1.8150489428437118,1.9535716544431225,2.004129373926769,2.076034282360695,2.210777620757505,2.308494255709384,2.373953353082519,2.4785461373099102,2.5423004262451823,8475
dev_roll_mean_200,9981,19,0.6279291892410226,0.7150000000001455,14.18157502632529,-48.13750000000073,-32.67099999999955,-22.74250000000029,-17.897499999999127,-8.694999999999709,9.847499999999854,18.875,25.084999999999127,33.393500000000515,42.0674999999992,7930
z_roll_mean_200,9981,19,0.07650125372528682,0.08685319212613911,1.365879661084483,-3.9267227605946045,-2.8082741397000035,-2.1147616500436714,-1.7377494987556408,-0.971343495179483,1.117464442969984,1.8516441758283593,2.3090899932495725,2.9211222735863625,3.652837640398067,9954
ema_200,9981,19,9991.515519514876,10003.02483505533,35.710881902773785,9925.58928916917,9928.042402370223,9940.38486780293,9947.089614688575,9956.708130579293,10014.092621647616,10041.28044824907,10054.958429291722,10063.902630506884,10065.974565401033,9981
dev_ema_200,9981,19,0.5964432143091998,0.48507789580071403,11.934621433558364,-39.64137743999527,-26.384653864002395,-19.199302568491476,-14.625645305401122,-7.393030031780654,8.494122331003382,15.674286523932096,21.224303921102546,28.55419411955922,36.759413438052434,9981
roll_mean_500,9981,19,9990.621395435783,10002.02,34.82254963213645,9930.28,9931.7228,9940.261,9947.773,9955.754,10013.076,10035.574,10053.534,10059.513,10060.63,9216
roll_std_mid_500,9981,19,13.807867463252208,12.622037976700945,5.40574280514336,1.9710403344422494,6.096529449636037,6.808633782714739,7.581400349699573,10.340105152021422,16.20167536300893,22.76481384718079,25.83741323828783,27.327397204587555,27.914556075297565,9883
roll_vol_ret1_500,9980,20,2.146802134037478,2.140698292230074,0.07863438131212508,1.8199428887266218,1.989152332976733,2.0298614423004557,2.057757695514166,2.093328521412685,2.1873140344621307,2.250153412716901,2.303700560424949,2.3590305625720243,2.4114946844698735,8722
dev_roll_mean_500,9981,19,1.4905672934025704,0.5849999999991269,19.61006928251966,-53.02299999999923,-43.08919999999962,-30.6929999999993,-22.691000000000713,-10.977999999999156,13.102999999999156,27.623999999999796,37.185999999999694,50.597199999999795,59.858000000000175,9334
z_roll_mean_500,9981,19,0.07971323539149953,0.056035861059299814,1.3055241227271097,-3.8346007256460117,-2.559991209816394,-2.0056505975796313,-1.6503944323522095,-0.8963756805410514,1.0538505757850012,1.7737474771000412,2.228110433264693,2.9292345055192346,4.24994680319464,9964
ema_500,9981,19,9990.685676136603,10000.031621728032,33.84755323088821,9931.347574014932,9932.592935188588,9943.220238770009,9950.532253822956,9956.971144196432,10013.345384546428,10037.440656575829,10047.41783142127,10059.336734826491,10060.515991425005,9981
dev_ema_500,9981,19,1.4262865925832569,1.0472261730174068,16.730636852303572,-45.13727978607858,-35.90253097372734,-26.146535230893278,-19.455830932436584,-9.839775941885819,11.886243348815697,23.27727795960709,31.641181543171115,42.81658845241838,53.29232978456821,9981
roll_mean_1000,9981,19,9989.138197217195,9990.136,33.048503656794196,9937.8175,9938.5585,9945.0545,9950.69,9958.094,10013.426,10035.813,10043.55,10054.3846,10055.395,9616
roll_std_mid_1000,9981,19,17.635394917909576,15.760692534887145,6.909015024563002,1.9710403344422494,7.257057224673752,8.650721052004489,10.123902147272966,12.101108909096588,23.270425085795257,26.330686941621316,27.915778955847863,36.295466047655296,36.938287681558876,9923
roll_vol_ret1_1000,9980,20,2.1448438389112985,2.138524441468706,0.051166770005422885,1.8199428887266218,2.0472154481370777,2.0747939101653485,2.087931861785595,2.1107560353986616,2.1691448059521456,2.2208336501847894,2.2530594509122968,2.2710732124856268,2.405655729147354,8783
dev_roll_mean_1000,9981,19,2.9737655119911897,1.1261510128915688,24.43393996651191,-59.045500000000175,-47.31150000000052,-37.33400000000074,-27.987499999999272,-12.532051282050816,17.589500000000044,36.97999999999956,50.370999999999185,61.14529999999942,69.46299999999974,9741
z_roll_mean_1000,9981,19,0.08289198346010343,0.07367773456322745,1.3345523017031256,-4.007669092484581,-2.749161592047735,-2.0798987695341475,-1.6466698942326832,-0.8865858064024641,0.9507441361862049,1.8275409113372798,2.3326538221939765,3.2983507772337117,4.332551910050893,9971
ema_1000,9981,19,9989.256979633927,9990.213860128148,31.561407339128674,9937.887373302236,9938.537392185373,9944.791920074575,9953.404865360493,9958.657434187926,10015.34742654418,10033.301646944188,10040.965286211489,10050.269860897512,10051.036308641384,9981
dev_ema_1000,9981,19,2.8549830952580675,1.5023040551805025,20.818909094203622,-49.79992093711371,-39.74840166243848,-31.018652905095223,-24.231838868054183,-11.223413608737246,16.042039505568027,31.667737305115224,41.53281831050299,51.81044470348649,62.261367022892955,9981
