day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,best_bid,best_ask,computed_mid,mid_error,spread,half_spread,bid_size_1,ask_size_1,bid_size_2,ask_size_2,bid_size_3,ask_size_3,bid_gap_12,bid_gap_23,ask_gap_12,ask_gap_23,bid_depth_L1,ask_depth_L1,total_depth_L1,imbalance_L1,bid_depth_L2,ask_depth_L2,total_depth_L2,imbalance_L2,bid_depth_L3,ask_depth_L3,total_depth_L3,imbalance_L3,microprice_L1,micro_edge_L1,bid_wap_L1,ask_wap_L1,book_wap_mid_L1,book_wap_edge_L1,bid_wap_L2,ask_wap_L2,book_wap_mid_L2,book_wap_edge_L2,bid_wap_L3,ask_wap_L3,book_wap_mid_L3,book_wap_edge_L3,mid_change,bid_change,ask_change,spread_change,bid_size_1_change,ask_size_1_change,mid_changed,bid_changed,ask_changed,spread_changed,bid_size_1_changed,ask_size_1_changed,past_ret_1,future_ret_1,future_abs_ret_1,future_up_1,past_ret_2,future_ret_2,future_abs_ret_2,future_up_2,past_ret_3,future_ret_3,future_abs_ret_3,future_up_3,past_ret_5,future_ret_5,future_abs_ret_5,future_up_5,past_ret_10,future_ret_10,future_abs_ret_10,future_up_10,past_ret_20,future_ret_20,future_abs_ret_20,future_up_20,past_ret_50,future_ret_50,future_abs_ret_50,future_up_50,past_ret_100,future_ret_100,future_abs_ret_100,future_up_100,past_ret_200,future_ret_200,future_abs_ret_200,future_up_200,past_ret_500,future_ret_500,future_abs_ret_500,future_up_500,past_ret_1000,future_ret_1000,future_abs_ret_1000,future_up_1000,roll_mean_10,roll_median_10,roll_std_mid_10,roll_vol_ret1_10,dev_roll_mean_10,dev_roll_median_10,z_roll_mean_10,ema_10,dev_ema_10,roll_mean_20,roll_median_20,roll_std_mid_20,roll_vol_ret1_20,dev_roll_mean_20,dev_roll_median_20,z_roll_mean_20,ema_20,dev_ema_20,roll_mean_50,roll_median_50,roll_std_mid_50,roll_vol_ret1_50,dev_roll_mean_50,dev_roll_median_50,z_roll_mean_50,ema_50,dev_ema_50,roll_mean_100,roll_median_100,roll_std_mid_100,roll_vol_ret1_100,dev_roll_mean_100,dev_roll_median_100,z_roll_mean_100,ema_100,dev_ema_100,roll_mean_200,roll_median_200,roll_std_mid_200,roll_vol_ret1_200,dev_roll_mean_200,dev_roll_median_200,z_roll_mean_200,ema_200,dev_ema_200,roll_mean_500,roll_median_500,roll_std_mid_500,roll_vol_ret1_500,dev_roll_mean_500,dev_roll_median_500,z_roll_mean_500,ema_500,dev_ema_500,roll_mean_1000,roll_median_1000,roll_std_mid_1000,roll_vol_ret1_1000,dev_roll_mean_1000,dev_roll_median_1000,z_roll_mean_1000,ema_1000,dev_ema_1000,global_mean,dev_global_mean,z_global_mean,row_index,time_bucket_10,time_bucket_20
1,84600,HYDROGEL_PACK,9963,11,9960.0,30.0,,,9979,11,9981.0,30.0,,,9971.0,0.0,9963,9979,9971.0,0.0,16,8.0,11,11,30.0,30.0,0.0,0.0,3.0,,2.0,,11,11,22,0.0,41.0,41.0,82.0,0.0,41.0,41.0,82.0,0.0,9971.0,0.0,9963.0,9979.0,9971.0,0.0,9960.80487804878,9980.463414634147,9970.634146341465,-0.36585365853534313,9960.80487804878,9980.463414634147,9970.634146341465,-0.36585365853534313,2.0,2.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,2.0,1.0,1.0,1,1.0,-2.5,2.5,0,-2.0,2.0,2.0,1,0.0,-1.0,1.0,0,-4.0,-3.0,3.0,0,-5.0,-7.0,7.0,0,-10.0,-1.0,1.0,0,-11.0,-6.0,6.0,0,30.0,-19.0,19.0,0,21.0,-15.0,15.0,0,,45.0,45.0,1,9971.2,9971.0,1.3165611767950791,1.8973665961010322,-0.2000000000007276,0.0,-0.15191090511083583,9971.37861837597,-0.3786183759693813,9972.625,9972.0,3.030003474104719,3.22204577052661,-1.625,-1.0,-0.5363030154545093,9972.320479839786,-1.3204798397855484,9975.67,9973.5,5.484309716038129,2.7460546838201565,-4.670000000000073,-2.5,-0.8515201076889009,9975.345806604859,-4.345806604858808,9981.4,9981.0,8.27372621327586,2.6624777705715923,-10.399999999999636,-10.0,-1.2569910741440775,9976.093755453332,-5.093755453332051,9970.0575,9971.0,15.190927064400821,2.534684026772941,0.9424999999991996,0.0,0.06204361300686522,9972.098144084313,-1.0981440843133896,9962.138,9960.0,14.858010531489342,2.3077885032106167,8.86199999999917,11.0,0.5964459360973988,9964.614046964187,6.385953035813145,9957.765643447461,9955.0,13.4580044741367,2.207652166991447,13.234356552538884,16.0,0.9833817917041402,9960.674438427146,10.325561572853985,9992.0551,-21.055099999999584,-0.5597823599996536,846,0,1
1,84700,HYDROGEL_PACK,9964,14,9961.0,23.0,,,9980,14,9982.0,23.0,,,9972.0,0.0,9964,9980,9972.0,0.0,16,8.0,14,14,23.0,23.0,0.0,0.0,3.0,,2.0,,14,14,28,0.0,37.0,37.0,74.0,0.0,37.0,37.0,74.0,0.0,9972.0,0.0,9964.0,9980.0,9972.0,0.0,9962.135135135135,9981.243243243243,9971.68918918919,-0.3108108108099259,9962.135135135135,9981.243243243243,9971.68918918919,-0.3108108108099259,1.0,1.0,1.0,0.0,3.0,3.0,1,1,1,0,1,1,1.0,-3.5,3.5,0,3.0,1.0,1.0,1,2.0,-1.0,1.0,0,0.0,-4.0,4.0,0,-1.0,-4.0,4.0,0,-8.5,-8.0,8.0,0,-15.0,-4.0,4.0,0,-7.0,-5.0,5.0,0,36.0,-21.0,21.0,0,24.0,-15.0,15.0,0,,47.0,47.0,1,9971.1,9971.0,1.1972189992850668,1.8529256146249777,0.8999999999996362,1.0,0.7517421629101122,9971.491596853066,0.5084031469341426,9972.2,9972.0,2.3973669768047348,3.0404076942687173,-0.2000000000007276,0.0,-0.08342485816138677,9972.289957950283,-0.28995795028276916,9975.37,9973.0,5.257463111382629,2.6029810226126586,-3.3700000000008004,-1.0,-0.6409935606974795,9975.214598502707,-3.214598502707304,9981.33,9981.0,8.323697459161217,2.6486321989382597,-9.329999999999927,-9.0,-1.1208960976508289,9976.01269098891,-4.012690988909526,9970.2375,9971.0,14.997398224964286,2.50879858732398,1.7625000000007276,1.0,0.11752038410681895,9972.09716752626,-0.0971675262608187,9962.186,9960.0,14.851010370273675,2.306368285712122,9.814000000000306,12.0,0.6608304590268395,9964.643531806645,7.356468193354885,9957.782429245282,9955.0,13.45893698933163,2.2066064022542955,14.217570754717599,17.0,1.0563665441028,9960.697066921797,11.302933078202841,9992.0551,-20.055099999999584,-0.5331958151720506,847,0,1
1,84800,HYDROGEL_PACK,9965,13,9962.0,26.0,,,9972,10,9980.0,13.0,9983.0,26.0,9968.5,0.0,9965,9972,9968.5,0.0,7,3.5,13,10,26.0,13.0,0.0,26.0,3.0,,8.0,3.0,13,10,23,0.13043478260869565,39.0,23.0,62.0,0.25806451612903225,39.0,49.0,88.0,-0.11363636363636363,9968.95652173913,0.45652173913003935,9965.0,9972.0,9968.5,0.0,9963.0,9976.521739130434,9969.760869565216,1.260869565216126,9963.0,9979.959183673469,9971.479591836734,2.979591836734471,-3.5,1.0,-8.0,-9.0,-1.0,-4.0,1,1,1,1,1,1,-3.5,4.5,4.5,1,-2.5,2.5,2.5,1,-0.5,1.5,1.5,1,-4.5,-1.0,1.0,0,-1.5,0.5,0.5,1,-2.5,-4.5,4.5,0,-17.5,-3.5,3.5,0,-12.5,-4.5,4.5,0,31.5,-19.5,19.5,0,17.5,-13.5,13.5,0,,51.5,51.5,1,9970.95,9971.0,1.4230249466974287,1.9443650777453227,-2.4500000000007276,-2.5,-1.7216845043277094,9970.947670152507,-2.4476701525072713,9972.075,9972.0,2.5250065138823166,2.304886114323221,-3.5750000000007276,-3.5,-1.4158379316431926,9971.929009574065,-3.429009574065276,9975.02,9973.0,5.115961417435339,2.640442912753505,-6.520000000000437,-4.5,-1.2744427621717582,9974.951280914365,-6.45128091436527,9981.205,9981.0,8.421981520104932,2.6622833292594015,-12.704999999999927,-12.5,-1.5085523483601317,9975.863924830714,-7.363924830713586,9970.395,9971.0,14.810833160057244,2.5215540693435705,-1.8950000000004366,-2.5,-0.1279468872224547,9972.061374814557,-3.5613748145569843,9962.221,9960.0,14.845215385423662,2.3080140505888234,6.279000000000451,8.5,0.42296456043108177,9964.658926889253,3.8410731107469473,9957.795053003534,9955.0,13.456027232975,2.2086071802722973,10.704946996465878,13.5,0.795550336746689,9960.712657197677,7.78734280232311,9992.0551,-23.555099999999584,-0.6262487220686612,848,0,1
1,84900,HYDROGEL_PACK,9965,13,9963.0,22.0,,,9981,13,9984.0,22.0,,,9973.0,0.0,9965,9981,9973.0,0.0,16,8.0,13,13,22.0,22.0,0.0,0.0,2.0,,3.0,,13,13,26,0.0,35.0,35.0,70.0,0.0,35.0,35.0,70.0,0.0,9973.0,0.0,9965.0,9981.0,9973.0,0.0,9963.742857142857,9982.885714285714,9973.314285714285,0.3142857142847788,9963.742857142857,9982.885714285714,9973.314285714285,0.3142857142847788,4.5,0.0,9.0,9.0,0.0,3.0,1,0,1,1,0,1,4.5,-2.0,2.0,0,1.0,-3.0,3.0,0,2.0,-5.0,5.0,0,3.0,-6.0,6.0,0,1.0,-9.0,9.0,0,4.0,-10.5,10.5,0,-13.0,-10.0,10.0,0,-7.0,-7.0,7.0,0,33.5,-23.0,23.0,0,20.0,-19.5,19.5,0,,44.0,44.0,1,9971.05,9971.0,1.535686599619848,2.366431913239851,1.9500000000007276,2.0,1.2697903338372822,9971.320821033869,1.6791789661310759,9972.275,9972.0,2.4250610410995357,2.4783271097976334,0.7250000000003638,1.0,0.29896154682838205,9972.03100866225,0.968991337749685,9974.76,9973.0,4.871030566081842,2.7278607900323517,-1.7600000000002183,0.0,-0.3613198431263236,9974.874760094195,-1.8747600941951532,9981.135,9981.0,8.461097846343456,2.7005611089235324,-8.135000000000218,-8.0,-0.961459156688022,9975.807213447926,-2.8072134479261877,9970.5625,9971.25,14.648214728225497,2.5348215621141454,2.4375,1.75,0.1664025306307946,9972.070714368641,0.9292856313586526,9962.261,9960.5,14.847264445782127,2.314976940808038,10.738999999999578,12.5,0.7232982236704458,9964.692224586302,8.307775413697527,9957.812941176471,9955.0,13.458208998774452,2.2126712124171575,15.187058823528787,18.0,1.1284606164840931,9960.737207333146,12.262792666853784,9992.0551,-19.055099999999584,-0.5066092703444476,849,0,1
1,85000,HYDROGEL_PACK,9963,15,9961.0,23.0,,,9979,15,9982.0,23.0,,,9971.0,0.0,9963,9979,9971.0,0.0,16,8.0,15,15,23.0,23.0,0.0,0.0,2.0,,3.0,,15,15,30,0.0,38.0,38.0,76.0,0.0,38.0,38.0,76.0,0.0,9971.0,0.0,9963.0,9979.0,9971.0,0.0,9961.78947368421,9980.815789473685,9971.302631578947,0.30263157894660253,9961.78947368421,9980.815789473685,9971.302631578947,0.30263157894660253,-2.0,-2.0,-2.0,0.0,2.0,2.0,1,1,1,0,1,1,-2.0,-1.0,1.0,0,2.5,-3.0,3.0,0,-1.0,-3.5,3.5,0,2.0,-5.0,5.0,0,0.0,-8.0,8.0,0,0.0,-8.0,8.0,0,-13.0,-9.0,9.0,0,-5.0,-0.5,0.5,0,32.5,-21.0,21.0,0,19.0,-15.0,15.0,0,,49.0,49.0,1,9971.05,9971.0,1.535686599619848,2.438123139721303,-0.049999999999272404,0.0,-0.03255872650816232,9971.262489936802,-0.2624899368020124,9972.275,9972.0,2.4250610410995357,2.486807295774199,-1.2749999999996362,-1.0,-0.5257599616632925,9971.932817361083,-0.9328173610829253,9974.5,9973.0,4.7121207150117534,2.7278607900323517,-3.5,-2.0,-0.7427653516705949,9974.722808717952,-3.7228087179519207,9981.085,9981.0,8.506401332766304,2.6784776318353716,-10.084999999999127,-10.0,-1.1855777320489367,9975.712021102423,-4.712021102423023,9970.725,9971.25,14.469926359343045,2.5381201744796296,0.2749999999996362,-0.25,0.019004934314822704,9972.060060494327,-1.0600604943265353,9962.299,9961.0,14.845263983014606,2.316308825080604,8.700999999999112,10.0,0.5861128512065849,9964.717405326477,6.282594673522908,9957.828437132785,9955.0,13.45788427657197,2.212450361842432,13.17156286721547,16.0,0.9787246343130666,9960.757712413399,10.242287586601378,9992.0551,-21.055099999999584,-0.5597823599996536,850,0,1
1,85100,HYDROGEL_PACK,9962,15,9960.0,30.0,,,9978,15,9981.0,30.0,,,9970.0,0.0,9962,9978,9970.0,0.0,16,8.0,15,15,30.0,30.0,0.0,0.0,2.0,,3.0,,15,15,30,0.0,45.0,45.0,90.0,0.0,45.0,45.0,90.0,0.0,9970.0,0.0,9962.0,9978.0,9970.0,0.0,9960.666666666666,9980.0,9970.333333333332,0.3333333333321207,9960.666666666666,9980.0,9970.333333333332,0.3333333333321207,-1.0,-1.0,-1.0,0.0,0.0,0.0,1,1,1,0,0,0,-1.0,-2.0,2.0,0,-3.0,-2.5,2.5,0,1.5,-3.0,3.0,0,-1.0,-2.0,2.0,0,-1.0,-6.0,6.0,0,-3.0,-9.0,9.0,0,-12.0,-9.0,9.0,0,-4.0,-8.0,8.0,0,32.0,-20.0,20.0,0,22.0,-12.0,12.0,0,,48.0,48.0,1,9970.95,9971.0,1.5714466085004823,2.4585451886114407,-0.9500000000007276,-1.0,-0.6045385155702132,9971.032946311929,-1.0329463119287539,9972.125,9972.0,2.4702173355042447,2.4500268526992444,-2.125,-2.0,-0.8602481933300109,9971.74873951717,-1.7487395171701792,9974.26,9973.0,4.627160278732983,2.7184929798755526,-4.260000000000218,-3.0,-0.9206510566707014,9974.537600532934,-4.537600532934448,9981.045,9981.0,8.549350202595315,2.6729849391361116,-11.045000000000073,-11.0,-1.2919110503447568,9975.598911773663,-5.598911773662621,9970.885,9971.25,14.281951747896292,2.5390220884878394,-0.8850000000002183,-1.25,-0.06196632054372942,9972.039562379956,-2.039562379955896,9962.343,9961.0,14.835397839561153,2.3097041946824843,7.656999999999243,9.0,0.5161304120594952,9964.738493528766,5.261506471233588,9957.842723004695,9955.25,13.456437303942286,2.2114224294648124,12.157276995305438,14.75,0.9034543631949121,9960.776178522463,9.223821477537058,9992.0551,-22.055099999999584,-0.5863689048272567,851,0,1
1,85200,HYDROGEL_PACK,9960,12,9958.0,21.0,,,9976,12,9979.0,21.0,,,9968.0,0.0,9960,9976,9968.0,0.0,16,8.0,12,12,21.0,21.0,0.0,0.0,2.0,,3.0,,12,12,24,0.0,33.0,33.0,66.0,0.0,33.0,33.0,66.0,0.0,9968.0,0.0,9960.0,9976.0,9968.0,0.0,9958.727272727272,9977.90909090909,9968.31818181818,0.31818181818016456,9958.727272727272,9977.90909090909,9968.31818181818,0.31818181818016456,-2.0,-2.0,-2.0,0.0,-3.0,-3.0,1,1,1,0,1,1,-2.0,-0.5,0.5,0,-3.0,-1.0,1.0,0,-5.0,-2.0,2.0,0,-4.0,0.0,0.0,0,-4.0,-6.0,6.0,0,-4.0,-5.0,5.0,0,-12.0,-6.0,6.0,0,-4.0,-6.0,6.0,0,31.0,-14.5,14.5,0,17.0,-11.0,11.0,0,,54.0,54.0,1,9970.55,9970.5,1.7709068609197491,2.4922100856691696,-2.5499999999992724,-2.5,-1.4399402115788793,9970.481501527942,-2.481501527941873,9971.925,9971.5,2.6371585586681805,2.4783271097976334,-3.9249999999992724,-3.5,-1.4883443345103522,9971.391716706012,-3.391716706011721,9974.02,9973.0,4.634564021960665,2.7184929798755526,-6.020000000000437,-5.0,-1.2989355571473276,9974.281224041448,-6.281224041447786,9981.005,9981.0,8.601296296345597,2.6729849391361116,-13.0049999999992,-13.0,-1.5119813981439738,9975.448438273193,-7.44843827319346,9971.04,9971.25,14.079133853005692,2.5423004262451823,-3.040000000000873,-3.25,-0.2159223736161779,9971.99936772941,-3.9993677294096415,9962.377,9961.0,14.828828656322676,2.307703401648478,5.6229999999995925,7.0,0.37919380757036886,9964.75151351468,3.2484864853195177,9957.854630715123,9955.5,13.45303403169862,2.2111996279138753,10.145369284877233,12.5,0.754132432949495,9960.790611732207,7.209388267792747,9992.0551,-24.055099999999584,-0.6395419944824627,852,0,1
1,85300,HYDROGEL_PACK,9960,15,9957.0,28.0,,,9975,15,9978.0,28.0,,,9967.5,0.0,9960,9975,9967.5,0.0,15,7.5,15,15,28.0,28.0,0.0,0.0,3.0,,3.0,,15,15,30,0.0,43.0,43.0,86.0,0.0,43.0,43.0,86.0,0.0,9967.5,0.0,9960.0,9975.0,9967.5,0.0,9958.046511627907,9976.953488372093,9967.5,0.0,9958.046511627907,9976.953488372093,9967.5,0.0,-0.5,0.0,-1.0,-1.0,3.0,3.0,1,0,1,1,1,1,-0.5,-0.5,0.5,0,-2.5,-1.5,1.5,0,-3.5,0.5,0.5,1,-1.0,1.5,1.5,1,-5.5,-2.5,2.5,0,-7.5,-2.5,2.5,0,-12.5,-5.5,5.5,0,-7.5,-3.5,3.5,0,28.5,-15.5,15.5,0,16.5,-9.5,9.5,0,,55.5,55.5,1,9970.0,9970.0,1.7795130417150917,2.443244655052879,-2.5,-2.5,-1.4048787176015884,9969.939410341043,-2.4394103410431853,9971.55,9971.0,2.7091463018041355,2.361283103470831,-4.049999999999272,-3.5,-1.4949358760367446,9971.021077019725,-3.521077019724544,9973.77,9972.5,4.642538450620044,2.7185117477121534,-6.270000000000437,-5.0,-1.350554242402243,9974.015293686882,-6.515293686881705,9980.93,9981.0,8.686463403617275,2.6556353269790236,-13.430000000000291,-13.5,-1.546083759980809,9975.291043455902,-7.791043455901672,9971.1825,9971.25,13.896257540024743,2.539327602607989,-3.6825000000008004,-3.75,-0.26499940645128855,9971.954597901256,-4.45459790125642,9962.41,9961.0,14.821817450806401,2.307826493966239,5.0900000000001455,6.5,0.3434126764071849,9964.762485516618,2.737514483382256,9957.865925058548,9955.5,13.449196597558844,2.209971054595547,9.634074941452127,12.0,0.7163308879878224,9960.804017103372,6.695982896628266,9992.0551,-24.555099999999584,-0.6528352668962643,853,0,1
1,85400,HYDROGEL_PACK,9959,14,9957.0,21.0,,,9975,14,9978.0,21.0,,,9967.0,0.0,9959,9975,9967.0,0.0,16,8.0,14,14,21.0,21.0,0.0,0.0,2.0,,3.0,,14,14,28,0.0,35.0,35.0,70.0,0.0,35.0,35.0,70.0,0.0,9967.0,0.0,9959.0,9975.0,9967.0,0.0,9957.8,9976.8,9967.3,0.2999999999992724,9957.8,9976.8,9967.3,0.2999999999992724,-0.5,-1.0,0.0,1.0,-1.0,-1.0,1,1,0,1,1,1,-0.5,-1.0,1.0,0,-1.0,1.0,1.0,1,-3.0,1.0,1.0,1,-6.0,-3.0,3.0,0,-3.0,-2.0,2.0,0,-12.0,-3.5,3.5,0,-11.0,-8.0,8.0,0,-16.0,-3.5,3.5,0,29.0,-19.0,19.0,0,12.0,-11.0,11.0,0,,58.0,58.0,1,9969.7,9969.5,2.016597794714678,2.2876479915698025,-2.7000000000007276,-2.5,-1.338888700105289,9969.404972097216,-2.4049720972161595,9970.95,9971.0,2.264717944632529,2.1250386993380164,-3.9500000000007276,-4.0,-1.744146554480386,9970.63811730356,-3.638117303560648,9973.55,9972.0,4.698295392162265,2.7070580461649008,-6.549999999999272,-5.0,-1.3941226451887287,9973.740184130535,-6.740184130534544,9980.77,9980.75,8.794632201138523,2.5275052578150703,-13.770000000000437,-13.75,-1.5657277854345995,9975.126864377567,-8.126864377567472,9971.3275,9971.25,13.698163826282114,2.5384431187908634,-4.327499999999418,-4.25,-0.3159182540725946,9971.905298419651,-4.905298419651444,9962.434,9961.0,14.81951010524497,2.301089747935988,4.566000000000713,6.0,0.3081073508890621,9964.771417710164,2.2285822898356855,9957.876608187134,9955.5,13.444949434530953,2.20874451833482,9.12339181286552,11.5,0.6785739029582154,9960.816396689579,6.183603310420949,9992.0551,-25.055099999999584,-0.6661285393100658,854,0,1
1,85500,HYDROGEL_PACK,9958,10,9956.0,20.0,,,9974,10,9976.0,20.0,,,9966.0,0.0,9958,9974,9966.0,0.0,16,8.0,10,10,20.0,20.0,0.0,0.0,2.0,,2.0,,10,10,20,0.0,30.0,30.0,60.0,0.0,30.0,30.0,60.0,0.0,9966.0,0.0,9958.0,9974.0,9966.0,0.0,9956.666666666666,9975.333333333334,9966.0,0.0,9956.666666666666,9975.333333333334,9966.0,0.0,-1.0,-1.0,-1.0,0.0,-4.0,-4.0,1,1,1,0,1,1,-1.0,2.0,2.0,1,-1.5,2.0,2.0,1,-2.0,3.0,3.0,1,-5.0,-3.0,3.0,0,-3.0,-2.0,2.0,0,-9.0,1.0,1.0,1,-15.0,-8.0,8.0,0,-14.0,-2.0,2.0,0,27.0,-20.5,20.5,0,12.0,-11.0,11.0,0,,60.0,60.0,1,9969.4,9969.25,2.330951164724169,2.2876479915698025,-3.399999999999636,-3.25,-1.458632017458835,9968.785886261358,-2.7858862613575184,9970.5,9971.0,2.311299475065898,1.972841925537343,-4.5,-5.0,-1.946956700568497,9970.196391846079,-4.196391846078768,9973.25,9972.0,4.691775261264464,2.668791670324202,-7.25,-6.0,-1.5452573058765986,9973.436647497965,-7.436647497965168,9980.63,9980.75,8.917585622302175,2.512674939886843,-14.6299999999992,-14.75,-1.6405785847921357,9974.946134389893,-8.946134389892904,9971.4625,9971.25,13.509715236803004,2.538997348893544,-5.462499999999636,-5.25,-0.4043386484652733,9971.846539231397,-5.846539231397401,9962.458,9961.0,14.815540370600202,2.301089747935988,3.5419999999994616,5.0,0.23907329138180936,9964.776322230284,1.2236777697162324,9957.88609813084,9955.75,13.439952858092825,2.207721479045407,8.113901869159236,10.25,0.6037150542736819,9960.82675353935,5.173246460650262,9992.0551,-26.055099999999584,-0.6927150841376689,855,0,1
1,85600,HYDROGEL_PACK,9960,13,9958.0,29.0,,,9976,13,9979.0,29.0,,,9968.0,0.0,9960,9976,9968.0,0.0,16,8.0,13,13,29.0,29.0,0.0,0.0,2.0,,3.0,,13,13,26,0.0,42.0,42.0,84.0,0.0,42.0,42.0,84.0,0.0,9968.0,0.0,9960.0,9976.0,9968.0,0.0,9958.619047619048,9978.07142857143,9968.345238095239,0.34523809523852833,9958.619047619048,9978.07142857143,9968.345238095239,0.34523809523852833,2.0,2.0,2.0,0.0,3.0,3.0,1,1,1,0,1,1,2.0,0.0,0.0,0,1.0,1.0,1.0,1,0.5,-4.0,4.0,0,-2.0,-4.0,4.0,0,-3.0,-4.0,4.0,0,-7.0,2.0,2.0,1,-13.0,-12.0,12.0,0,-12.0,-6.0,6.0,0,33.5,-21.0,21.0,0,14.0,-10.0,10.0,0,,63.0,63.0,1,9969.1,9968.25,2.294921930192128,2.2876479915698025,-1.1000000000003638,-0.25,-0.4793191374088586,9968.642997850202,-0.6429978502019367,9970.15,9970.5,2.1157305569769957,2.046177437384929,-2.149999999999636,-2.5,-1.016197451471139,9969.98721167026,-1.9872116702608764,9972.99,9972.0,4.613080337935812,2.6882966308631593,-4.989999999999782,-4.0,-1.0817067196867045,9973.2234456353,-5.223445635299868,9980.51,9980.75,9.006445503295215,2.521743825052798,-12.510000000000218,-12.75,-1.3890052402385766,9974.808587174251,-6.808587174251443,9971.63,9971.25,13.25439530780234,2.520906303884543,-3.6299999999991996,-3.25,-0.27387141515708086,9971.808265209194,-3.80826520919436,9962.486,9961.5,14.812752589525532,2.3027856268629456,5.513999999999214,6.5,0.37224681683391525,9964.789191203416,3.210808796584388,9957.89789964994,9956.0,13.436542455313457,2.207478829068069,10.102100350059118,12.0,0.7518377874111699,9960.841085700109,7.1589142998909665,9992.0551,-24.055099999999584,-0.6395419944824627,856,0,1
1,85700,HYDROGEL_PACK,9960,14,9958.0,28.0,,,9976,14,9979.0,28.0,,,9968.0,0.0,9960,9976,9968.0,0.0,16,8.0,14,14,28.0,28.0,0.0,0.0,2.0,,3.0,,14,14,28,0.0,42.0,42.0,84.0,0.0,42.0,42.0,84.0,0.0,9968.0,0.0,9960.0,9976.0,9968.0,0.0,9958.666666666666,9978.0,9968.333333333332,0.3333333333321207,9958.666666666666,9978.0,9968.333333333332,0.3333333333321207,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,1,0.0,1.0,1.0,1,2.0,-4.0,4.0,0,1.0,-5.0,5.0,0,0.0,-6.0,6.0,0,-4.0,-4.0,4.0,0,-5.0,3.5,3.5,1,-15.0,-11.0,11.0,0,-13.0,-7.0,7.0,0,22.5,-22.0,22.0,0,16.0,-11.0,11.0,0,,63.0,63.0,1,9968.7,9968.0,2.0709632753670224,2.2459840703897394,-0.7000000000007276,0.0,-0.33800695952788995,9968.526089150164,-0.526089150163898,9969.9,9970.0,2.0558005228389993,2.009844194013686,-1.8999999999996362,-2.0,-0.9242141826950179,9969.79795341595,-1.7979534159494506,9972.69,9972.0,4.433050730103818,2.668791670324202,-4.690000000000509,-4.0,-1.0579621767357203,9973.018604629995,-5.018604629995025,9980.38,9980.25,9.092709922523069,2.5192391026986014,-12.3799999999992,-12.25,-1.3615302924525678,9974.67376366585,-6.673763665850856,9971.7425,9971.25,13.126364729263274,2.40050115161282,-3.742500000000291,-3.25,-0.2851132112500992,9971.770372023033,-3.7703720230329054,9962.518,9962.0,14.80733569487433,2.300992205606207,5.481999999999971,6.0,0.3702219030461777,9964.802008803403,3.197991196597286,9957.909673659673,9956.0,13.4331288047479,2.206189073153505,10.09032634032701,12.0,0.7511523552696535,9960.855389225184,7.144610774816101,9992.0551,-24.055099999999584,-0.6395419944824627,857,0,1
1,85800,HYDROGEL_PACK,9961,13,9958.0,23.0,,,9977,13,9979.0,23.0,,,9969.0,0.0,9961,9977,9969.0,0.0,16,8.0,13,13,23.0,23.0,0.0,0.0,3.0,,2.0,,13,13,26,0.0,36.0,36.0,72.0,0.0,36.0,36.0,72.0,0.0,9969.0,0.0,9961.0,9977.0,9969.0,0.0,9959.083333333334,9978.277777777777,9968.680555555555,-0.3194444444452529,9959.083333333334,9978.277777777777,9968.680555555555,-0.3194444444452529,1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,0,1,1,1.0,-5.0,5.0,0,1.0,-6.0,6.0,0,3.0,-5.0,5.0,0,1.5,-4.0,4.0,0,0.5,-5.0,5.0,0,-1.0,4.0,4.0,1,-16.0,-12.0,12.0,0,-14.0,-7.0,7.0,0,22.5,-25.0,25.0,0,19.5,-15.0,15.0,0,,63.0,63.0,1,9968.75,9968.0,2.0716338155412752,1.9923464669691524,0.25,1.0,0.12067769802004326,9968.612254759224,0.3877452407759847,9969.85,9970.0,2.0653787725043156,1.9187441067970519,-0.8500000000003638,-1.0,-0.41154678808367956,9969.721957852526,-0.7219578525255201,9972.37,9971.5,4.090569043812909,2.6549145802777603,-3.3700000000008004,-2.5,-0.8238462580403115,9972.861012291563,-3.8610122915633838,9980.24,9980.0,9.159495817682876,2.512674939886843,-11.239999999999782,-11.0,-1.2271417798237743,9974.561411910092,-5.56141191009192,9971.855,9971.25,13.004791347444801,2.40050115161282,-2.8549999999995634,-2.25,-0.2195344718514471,9971.742806132257,-2.742806132257101,9962.557,9962.0,14.798657084443292,2.2985965483712807,6.4429999999993015,7.0,0.4353773429058195,9964.818767251294,4.181232748705952,9957.922584400465,9956.0,13.430629931343063,2.2051596899760306,11.077415599535016,13.0,0.8247874936739675,9960.871662173784,8.128337826216011,9992.0551,-23.055099999999584,-0.6129554496548597,858,0,1
