feature,horizon,n,corr,abs_corr,slope_ticks_per_feature_unit,feature_mean,feature_std,future_ret_mean,future_abs_ret_mean,bottom_10pct_feature_cutoff,bottom_10pct_future_ret_mean,bottom_10pct_hit_up,top_10pct_feature_cutoff,top_10pct_future_ret_mean,top_10pct_hit_up,top_minus_bottom_future_ret
z_roll_mean_500,200,781,-0.6433928662011108,0.6433928662011108,-15.174212923368513,-1.0182947344689546,1.1263188404407254,-19.840588988476313,28.06978233034571,-2.569006134444754,19.417721518987342,0.6455696202531646,0.4939204158832516,-36.936708860759495,0.0,-56.35443037974684
dev_roll_mean_50,500,491,-0.6432445758050223,0.6432445758050223,-1.8162788576720381,-2.522078021896889,7.142778239200294,-46.56008146639511,46.61303462321792,-11.969999999999345,-18.96,0.06,6.846153846154266,-62.97,0.0,-44.01
z_roll_mean_200,200,781,-0.623864977667178,0.623864977667178,-12.686191952254148,-0.6137662558512551,1.30632310719363,-19.840588988476313,28.06978233034571,-2.3027626444136917,12.367088607594937,0.5443037974683544,1.3541931983541156,-42.79746835443038,0.0,-55.164556962025316
z_roll_mean_1000,200,781,-0.6228216410349319,0.6228216410349319,-15.467681093216152,-1.127338301603293,1.0696206196191327,-19.840588988476313,28.06978233034571,-2.6016633952079746,20.645569620253166,0.6708860759493671,0.14841202621709226,-29.4873417721519,0.0,-50.13291139240506
dev_ema_100,200,781,-0.6106544407764243,0.6106544407764243,-1.5582034002171512,-2.9878071622574045,10.410285817031927,-19.840588988476313,28.06978233034571,-18.240000579076877,21.196202531645568,0.6962025316455697,11.141669314376486,-35.62658227848101,0.0,-56.82278481012658
z_roll_mean_100,500,481,-0.5993277883921226,0.5993277883921226,-9.776123650168755,-0.612758852798127,1.2203801282496785,-45.94282744282744,45.9968814968815,-2.1058765023107373,-19.79591836734694,0.04081632653061224,1.2289707090502198,-57.795918367346935,0.0,-38.0
z_roll_mean_50,500,491,-0.5930580269011795,0.5930580269011795,-9.391910043880852,-0.37453097851638395,1.2735524213197056,-46.56008146639511,46.61303462321792,-1.8981002651568764,-22.8,0.02,1.4447345124329365,-63.52,0.0,-40.72
dev_roll_mean_500,100,881,-0.5901596154038791,0.5901596154038791,-0.7645929745960162,-15.931312071752483,16.747059376470606,-9.81328036322361,19.973325766174803,-41.66200000000026,25.292134831460675,0.8876404494382022,3.5102040816327644,-26.719101123595507,0.0,-52.01123595505618
dev_ema_500,500,481,-0.5876989630294228,0.5876989630294228,-0.8755868892217678,-7.882957896820024,13.361434071770933,-45.94282744282744,45.9968814968815,-23.220144905293637,-17.744897959183675,0.061224489795918366,8.752405062237813,-67.9795918367347,0.0,-50.234693877551024
dev_roll_mean_100,200,781,-0.577442203876192,0.577442203876192,-1.22342085659198,-3.519711172352002,12.537874651231574,-19.840588988476313,28.06978233034571,-21.81500000000051,18.531645569620252,0.620253164556962,14.280000000000655,-29.79746835443038,0.0,-48.32911392405063
dev_roll_median_500,100,881,-0.5733187517476848,0.5733187517476848,-0.738597049206049,-18.114642451759366,16.841778615867078,-9.81328036322361,19.973325766174803,-43.0,25.01063829787234,0.8829787234042553,2.0,-25.455555555555556,0.011111111111111112,-50.466193853427896
dev_roll_median_100,200,781,-0.5688001836971361,0.5688001836971361,-1.1581103967547983,-3.521766965428937,13.046711195840757,-19.840588988476313,28.06978233034571,-23.0,19.4125,0.65,13.5,-30.397590361445783,0.012048192771084338,-49.81009036144579
dev_roll_mean_500,500,481,-0.564978393433435,0.564978393433435,-0.8883621483317464,-12.265068472378264,12.660159939623053,-45.94282744282744,45.9968814968815,-26.698645598193252,-18.73469387755102,0.061224489795918366,3.5102040816327644,-64.75510204081633,0.0,-46.0204081632653
dev_roll_mean_1000,500,481,-0.564978393433435,0.564978393433435,-0.8883621483317464,-12.265068472378264,12.660159939623053,-45.94282744282744,45.9968814968815,-26.698645598193252,-18.73469387755102,0.061224489795918366,3.5102040816327644,-64.75510204081633,0.0,-46.0204081632653
past_ret_50,500,450,-0.5594192311833469,0.5594192311833469,-0.9037213245757759,-5.754444444444444,11.105699504969488,-43.44222222222222,43.5,-22.0,-20.566037735849058,0.05660377358490566,8.0,-49.95283018867924,0.0,-29.386792452830186
dev_global_mean,200,800,-0.5502399789328208,0.5502399789328208,-0.5848139413116199,9.492125000000232,24.776156446666864,-19.55625,27.615,-27.293499999999767,23.9,0.9222222222222223,41.70650000000023,-27.45679012345679,0.0,-51.35679012345679
z_global_mean,200,800,-0.5502399789328208,0.5502399789328208,-17.367241402836488,0.3196320534685528,0.8342972476770016,-19.55625,27.615,-0.9190647459176589,23.9,0.9222222222222223,1.4043993560963373,-27.45679012345679,0.0,-51.35679012345679
dev_roll_median_500,500,481,-0.5485463722879801,0.5485463722879801,-0.8188985978744284,-13.41995841995842,13.33461921397086,-45.94282744282744,45.9968814968815,-29.0,-17.897959183673468,0.061224489795918366,3.5,-64.9,0.0,-47.00204081632654
dev_roll_median_1000,500,481,-0.5485463722879801,0.5485463722879801,-0.8188985978744284,-13.41995841995842,13.33461921397086,-45.94282744282744,45.9968814968815,-29.0,-17.897959183673468,0.061224489795918366,3.5,-64.9,0.0,-47.00204081632654
dev_roll_median_1000,100,881,-0.547144391285687,0.547144391285687,-0.6470780157814944,-22.065266742338252,18.34613912077947,-9.81328036322361,19.973325766174803,-50.0,26.889473684210525,0.9894736842105263,0.5,-21.0,0.0449438202247191,-47.88947368421053
dev_roll_mean_1000,100,881,-0.5298893479078826,0.5298893479078826,-0.6529008259963494,-20.53613845909556,17.6091075941101,-9.81328036322361,19.973325766174803,-47.16046099290725,25.921348314606742,0.9887640449438202,0.7450000000008004,-22.713483146067414,0.02247191011235955,-48.63483146067416
dev_ema_500,100,881,-0.49883059800881535,0.49883059800881535,-0.6610156799389969,-12.63799306334458,16.37346890696999,-9.81328036322361,19.973325766174803,-35.58556276367199,22.286516853932586,0.8426966292134831,7.62644702988473,-23.89887640449438,0.033707865168539325,-46.18539325842697
past_ret_50,200,750,-0.4942413093906971,0.4942413093906971,-0.9046379876237234,-4.123333333333333,14.776363223146578,-19.676666666666666,28.246,-24.5,13.467105263157896,0.5657894736842105,15.550000000000011,-28.473333333333333,0.013333333333333334,-41.94043859649123
dev_ema_1000,100,881,-0.484940345430557,0.484940345430557,-0.546717872341778,-17.918641278749245,19.24528833218413,-9.81328036322361,19.973325766174803,-46.24769267537158,26.5,0.9662921348314607,7.306623155125635,-15.97191011235955,0.11235955056179775,-42.47191011235955
z_roll_mean_100,200,781,-0.4639444139938418,0.4639444139938418,-8.867097357521768,-0.3848259607203851,1.389875036130647,-19.840588988476313,28.06978233034571,-2.0483907599769697,3.911392405063291,0.5063291139240507,1.6926183514101587,-30.88607594936709,0.012658227848101266,-34.79746835443038
dev_ema_50,200,791,-0.4372498562451123,0.4372498562451123,-1.563331703600914,-1.6156951922812104,7.3856826768720865,-19.764854614412137,27.89001264222503,-11.733451280813824,15.575,0.5875,8.417530895705568,-32.88125,0.0125,-48.45625
dev_roll_mean_200,100,881,-0.43180224201248957,0.43180224201248957,-0.5874908264208604,-7.770759426702252,15.947153673793842,-9.81328036322361,19.973325766174803,-27.920000000000073,17.96629213483146,0.8202247191011236,13.965000000000146,-22.668539325842698,0.056179775280898875,-40.63483146067416
z_roll_mean_500,100,881,-0.42798953490584607,0.42798953490584607,-8.669508051011446,-1.0442872531874838,1.0711198593717353,-9.81328036322361,19.973325766174803,-2.5239282305385116,9.831460674157304,0.7191011235955056,0.3487758227403731,-24.93258426966292,0.011235955056179775,-34.764044943820224
roll_vol_ret1_100,50,930,0.4234261068033136,0.4234261068033136,50.046380270942635,2.255507061728621,0.12794217948096892,-4.2397849462365595,13.136559139784946,2.0918746473253202,-15.419354838709678,0.08602150537634409,2.4214216541742637,-0.06989247311827956,0.43010752688172044,15.349462365591398
z_roll_mean_1000,100,881,-0.4114759777106486,0.4114759777106486,-8.765765328747408,-1.1708881863127236,1.018483557046251,-9.81328036322361,19.973325766174803,-2.5453811481691253,10.730337078651685,0.7303370786516854,0.06593065706148245,-21.915730337078653,0.02247191011235955,-32.646067415730336
dev_roll_median_200,100,881,-0.41024276982877084,0.41024276982877084,-0.5054210867221243,-8.018161180476731,17.611119112300265,-9.81328036322361,19.973325766174803,-30.0,19.224719101123597,0.8314606741573034,15.0,-18.882978723404257,0.1702127659574468,-38.107697824527854
dev_roll_median_1000,50,931,-0.40073914910735453,0.40073914910735453,-0.3045245848860355,-24.132116004296456,19.890895273089725,-4.2330827067669174,13.124597207303974,-55.0,14.173684210526316,0.9473684210526315,0.0,-8.949074074074074,0.1574074074074074,-23.12275828460039
book_wap_edge_L3,1,999,0.39601321658537325,0.39601321658537325,1.2313604713752628,0.04078369948018206,0.7319461312660093,-0.05105105105105105,1.7587587587587588,-0.35294117647026724,-1.1367924528301887,0.27358490566037735,0.35365853658549895,1.205607476635514,0.6074766355140186,2.342399929465703
imbalance_L2,1,999,0.3947096056517867,0.3947096056517867,14.140328175887387,0.003840319804978467,0.06352912208736393,-0.05105105105105105,1.7587587587587588,0.0,-0.16392600205549845,0.37821171634121276,0.0,0.023857868020304568,0.4,0.18778387007580302
dev_ema_200,100,881,-0.39255670449513713,0.39255670449513713,-0.6533375932436012,-6.501642933639994,13.036593585469554,-9.81328036322361,19.973325766174803,-24.355929092525912,15.859550561797754,0.7528089887640449,10.976418833592106,-20.264044943820224,0.0449438202247191,-36.12359550561798
dev_roll_mean_500,50,931,-0.3915903609530948,0.3915903609530948,-0.347885866711752,-17.03769703030498,17.014144880914195,-4.2330827067669174,13.124597207303974,-41.79600000000028,7.787234042553192,0.7340425531914894,3.17699999999968,-13.170212765957446,0.0425531914893617,-20.95744680851064
dev_roll_median_500,50,931,-0.3806653201416797,0.3806653201416797,-0.3421725367616779,-18.93877551020408,16.815627658603052,-4.2330827067669174,13.124597207303974,-43.0,7.25,0.71875,1.0,-10.59047619047619,0.11428571428571428,-17.84047619047619
imbalance_L3,1,999,-0.3803157228141049,0.3803157228141049,-48.590507199003895,-0.0009734164504227376,0.017813427683669676,-0.05105105105105105,1.7587587587587588,0.0,0.023857868020304568,0.4,0.0,-0.16392600205549845,0.37821171634121276,-0.18778387007580302
dev_roll_mean_1000,50,931,-0.3762577527206095,0.3762577527206095,-0.29738406140787116,-22.53245949437854,19.124174061523817,-4.2330827067669174,13.124597207303974,-52.32146829810881,13.627659574468085,0.9361702127659575,0.6505763688765,-10.207446808510639,0.1276595744680851,-23.835106382978722
micro_edge_L1,1,999,0.3745286727462332,0.3745286727462332,3.1272870120392167,0.013415490463023537,0.27256618626572426,-0.05105105105105105,1.7587587587587588,0.0,-0.15862422997946612,0.3788501026694045,0.0,0.02129817444219067,0.3995943204868154,0.1799224044216568
imbalance_L1,1,999,0.3743555132197154,0.3743555132197154,12.330863297199661,0.0040723750584506484,0.06909480533465528,-0.05105105105105105,1.7587587587587588,0.0,-0.15862422997946612,0.3788501026694045,0.0,0.02129817444219067,0.3995943204868154,0.1799224044216568
z_global_mean,100,900,-0.3581197806623634,0.3581197806623634,-8.559715194345287,0.1672389052558413,0.9026962992995533,-9.517777777777777,19.65888888888889,-1.0874317098317166,17.542105263157893,0.7684210526315789,1.3707259633135256,-15.545454545454545,0.1111111111111111,-33.08755980861244
dev_global_mean,100,900,-0.3581197806623634,0.3581197806623634,-0.2882346518481888,4.966500000000233,26.807405630962478,-9.517777777777777,19.65888888888889,-32.29349999999977,17.542105263157893,0.7684210526315789,40.70650000000023,-15.545454545454545,0.1111111111111111,-33.08755980861244
book_wap_edge_L2,1,999,0.35541188135308505,0.35541188135308505,1.6683423435793518,0.021527024353095517,0.4848433203202486,-0.05105105105105105,1.7587587587587588,-0.35294117647026724,-1.1367924528301887,0.27358490566037735,0.35365853658549895,1.205607476635514,0.6074766355140186,2.342399929465703
dev_ema_1000,50,931,-0.345134596235295,0.345134596235295,-0.2571259382881151,-19.745288681943876,20.2888543544593,-4.2330827067669174,13.124597207303974,-49.6724383601304,12.643617021276595,0.8936170212765957,6.95522466519833,-7.090425531914893,0.19148936170212766,-19.73404255319149
dev_ema_500,50,931,-0.3257847951738569,0.3257847951738569,-0.28997867821012757,-13.985294476928646,16.98164134865368,-4.2330827067669174,13.124597207303974,-38.71736261074693,9.079787234042554,0.776595744680851,7.447358069652182,-10.537234042553191,0.10638297872340426,-19.617021276595743
roll_vol_ret1_50,100,890,0.2989881382744465,0.2989881382744465,30.04448866714327,2.2489143584800075,0.21505248609602418,-9.715168539325843,19.788202247191013,1.9875657940074944,-36.2752808988764,0.0,2.536605476736309,0.028089887640449437,0.5617977528089888,36.30337078651685
z_roll_mean_200,100,881,-0.298711780861084,0.298711780861084,-5.145667843242296,-0.7064604531536296,1.2595342401534173,-9.81328036322361,19.973325766174803,-2.2385314743747253,1.6179775280898876,0.5730337078651685,1.2275039378088022,-23.808988764044944,0.0,-25.426966292134832
ask_gap_12,1,999,0.2978525978108479,0.2978525978108479,0.6300289547190473,2.635635635635636,1.0759585237643194,-0.05105105105105105,1.7587587587587588,2.0,-0.31126482213438733,0.3438735177865613,3.0,0.21602434077079108,0.4462474645030426,0.5272891629051784
ask_size_3,1,999,0.29486716930554924,0.29486716930554924,0.16542947020202564,0.6556556556556556,4.056656069038943,-0.05105105105105105,1.7587587587587588,0.0,-0.16392600205549845,0.37821171634121276,0.0,-0.05105105105105105,0.3943943943943944,0.1128749510044474
dev_global_mean,50,950,-0.29205702455469534,0.29205702455469534,-0.14979918740578227,1.841236842105496,29.298646715353897,-4.068947368421052,12.967894736842105,-36.29349999999977,11.121212121212121,0.8181818181818182,40.70650000000023,-7.171717171717172,0.18181818181818182,-18.292929292929294
z_global_mean,50,950,-0.29205702455469523,0.29205702455469523,-4.448592049276565,0.0620006913904019,0.9865848388509426,-4.068947368421052,12.967894736842105,-1.2221252809629626,11.121212121212121,0.8181818181818182,1.3707259633135256,-7.171717171717172,0.18181818181818182,-18.292929292929294
bid_size_3,1,999,-0.2767182227687856,0.2767182227687856,-0.21861633584328358,0.34034034034034033,2.880778028307812,-0.05105105105105105,1.7587587587587588,0.0,0.023857868020304568,0.4,0.0,-0.05105105105105105,0.3943943943943944,-0.07490891907135562
roll_vol_ret1_50,50,940,0.27452483798742056,0.27452483798742056,18.80121152807995,2.262511090804806,0.21974493833513514,-4.197872340425532,13.020212765957448,1.9947072673812658,-12.861702127659575,0.06382978723404255,2.5563206816885145,6.579787234042553,0.776595744680851,19.44148936170213
book_wap_edge_L3,2,998,0.2698328951662358,0.2698328951662358,1.0985557149600347,0.041137691163027935,0.732227550644666,-0.10420841683366733,2.3667334669338675,-0.35294117647026724,-0.8820754716981132,0.3584905660377358,0.35365853658549895,1.3598130841121496,0.5794392523364486,2.241888555810263
imbalance_L2,2,998,0.2663240092851538,0.2663240092851538,12.490902856906763,0.003844167820815119,0.06356085776301089,-0.10420841683366733,2.3667334669338675,0.0,-0.20627572016460904,0.41975308641975306,0.0,-0.0391260162601626,0.43597560975609756,0.16714970390444644
imbalance_L3,2,998,-0.26260670244338263,0.26260670244338263,-43.92527915895733,-0.0009743918176075299,0.017822332269464388,-0.10420841683366733,2.3667334669338675,0.0,-0.0391260162601626,0.43597560975609756,0.0,-0.20627572016460904,0.41975308641975306,-0.16714970390444644
z_roll_mean_500,50,931,-0.26254379979999803,0.26254379979999803,-3.7221325682699242,-1.093450079224843,1.0661660483384483,-4.2330827067669174,13.124597207303974,-2.4946428622569434,-0.2765957446808511,0.574468085106383,0.3147270776080325,-11.569148936170214,0.07446808510638298,-11.292553191489363
bid_gap_12,1,999,-0.25572473737877877,0.25572473737877877,-0.7539946939421382,2.5715715715715715,0.7718965482466046,-0.05105105105105105,1.7587587587587588,2.0,0.18228105906313646,0.42769857433808556,3.0,-0.2765748031496063,0.36220472440944884,-0.45885586221274277
roll_vol_ret1_100,100,880,0.25428311301313394,0.25428311301313394,43.24844072963041,2.248644928693068,0.12763250759683964,-9.822159090909091,19.99375,2.090079977077902,-21.460227272727273,0.09090909090909091,2.4209768249967483,-8.403409090909092,0.1590909090909091,13.056818181818182
z_roll_mean_1000,50,931,-0.25226218937542316,0.25226218937542316,-3.7678695266187012,-1.2180117082798223,1.0119783558163837,-4.2330827067669174,13.124597207303974,-2.520930136540379,-0.3191489361702128,0.574468085106383,0.06434317684825266,-9.77127659574468,0.14893617021276595,-9.452127659574467
roll_vol_ret1_20,20,976,-0.24787617973972462,0.24787617973972462,-5.463090510301498,2.2385505443920692,0.40852988057230155,-1.384733606557377,7.607069672131147,1.7467982996549933,0.9132653061224489,0.5,2.7710912050269254,-6.418367346938775,0.24489795918367346,-7.331632653061225
roll_vol_ret1_200,50,930,0.24566410010866316,0.24566410010866316,41.28528881345131,2.2529548852525414,0.0899818988254745,-4.2397849462365595,13.136559139784946,2.126979855935464,-10.220430107526882,0.08602150537634409,2.3806770288171784,-1.3709677419354838,0.44086021505376344,8.849462365591398
micro_edge_L1,2,998,0.24426341418251757,0.24426341418251757,2.6701923160870153,0.013428932838236986,0.27270251387023114,-0.10420841683366733,2.3667334669338675,0.0,-0.1988694758478931,0.42034943473792397,0.0,-0.03857868020304569,0.4365482233502538,0.1602907956448474
dev_ema_100,100,881,-0.243984777679206,0.243984777679206,-0.5229042262924917,-3.7386407038975653,10.123716043630337,-9.81328036322361,19.973325766174803,-17.96623460529736,7.584269662921348,0.5955056179775281,10.704783937870161,-11.567415730337078,0.29213483146067415,-19.151685393258425
dev_roll_median_1000,20,961,-0.24381643394883218,0.24381643394883218,-0.11019091715798307,-24.744016649323623,19.88489410686889,-1.5369406867845994,7.595213319458897,-54.0,3.366336633663366,0.6534653465346535,0.0,-5.24537037037037,0.14814814814814814,-8.611707004033736
imbalance_L1,2,998,0.24371566457109972,0.24371566457109972,10.50979806380762,0.00407645559458136,0.06912932757464167,-0.10420841683366733,2.3667334669338675,0.0,-0.1988694758478931,0.42034943473792397,0.0,-0.03857868020304569,0.4365482233502538,0.1602907956448474
roll_vol_ret1_100,20,960,0.24121066576648723,0.24121066576648723,16.8900987201557,2.259645365913095,0.12837394883951792,-1.54375,7.597916666666666,2.0925104239920476,-6.578125,0.16666666666666666,2.422991722310756,-0.8385416666666666,0.4583333333333333,5.739583333333333
book_wap_edge_L2,2,998,0.24031453139560333,0.24031453139560333,1.4771941701144655,0.021861720770282988,0.48497093080842074,-0.10420841683366733,2.3667334669338675,-0.35294117647026724,-0.8820754716981132,0.3584905660377358,0.35365853658549895,1.3598130841121496,0.5794392523364486,2.241888555810263
book_wap_edge_L3,3,997,0.231660413521015,0.231660413521015,1.134116198358919,0.04087541043305444,0.7325481375462309,-0.160481444332999,2.884653961885657,-0.35294117647026724,-1.0235849056603774,0.33962264150943394,0.35365853658549895,1.0233644859813085,0.5327102803738317,2.046949391641686
imbalance_L3,3,997,-0.23094189094370576,0.23094189094370576,-46.44755073498839,-0.0009753691413965043,0.017831250222204248,-0.160481444332999,2.884653961885657,0.0,-0.08952187182095625,0.44557477110885046,0.0,-0.262615859938208,0.43048403707518024,-0.17309398811725177
imbalance_L2,3,997,0.2279680935631022,0.2279680935631022,12.856095804755546,0.0038480235558410116,0.06359264104582699,-0.160481444332999,2.884653961885657,0.0,-0.262615859938208,0.43048403707518024,0.0,-0.08952187182095625,0.44557477110885046,0.17309398811725177
ask_depth_L2,1,999,-0.2246524393021284,0.2246524393021284,-0.11395090071943763,37.029029029029026,4.486916870654781,-0.05105105105105105,1.7587587587587588,32.0,0.8547008547008547,0.5299145299145299,42.0,-0.44656488549618323,0.3511450381679389,-1.3012657401970378
dev_roll_mean_1000,20,961,-0.22317033816858087,0.22317033816858087,-0.1051177313069159,-23.07619521341388,19.079482797019942,-1.5369406867845994,7.595213319458897,-51.79629629629562,3.0721649484536084,0.6288659793814433,0.28260869565201574,-5.644329896907217,0.14432989690721648,-8.716494845360826
roll_vol_ret1_500,50,930,0.2229354679713858,0.2229354679713858,55.72837612643577,2.2640672935585338,0.06049389728342683,-4.2397849462365595,13.136559139784946,2.1859562581165766,-7.209677419354839,0.13978494623655913,2.321367108708234,-4.091397849462366,0.3118279569892473,3.118279569892473
dev_roll_mean_200,50,931,-0.2128445908230526,0.2128445908230526,-0.19851976614157973,-8.782915204000739,16.205923393642003,-4.2330827067669174,13.124597207303974,-29.389999999999418,5.627659574468085,0.6914893617021277,11.81500000000051,-4.904255319148936,0.425531914893617,-10.53191489361702
dev_roll_mean_500,20,961,-0.20922719850441104,0.20922719850441104,-0.11216548164839271,-17.027095666195564,16.763512393736644,-1.5369406867845994,7.595213319458897,-41.66899999999987,0.0,0.5154639175257731,3.0229999999992287,-6.731958762886598,0.1134020618556701,-6.731958762886598
ask_gap_12,2,998,0.20824806987084857,0.20824806987084857,0.5767891055188142,2.6362725450901805,1.0763095561452962,-0.10420841683366733,2.3667334669338675,2.0,-0.3584158415841584,0.4,3.0,0.15618661257606492,0.46247464503042596,0.5146024541602233
dev_roll_median_500,20,961,-0.20645797706014804,0.20645797706014804,-0.11184890659282218,-18.791883454734652,16.588458484331902,-1.5369406867845994,7.595213319458897,-42.5,-0.3888888888888889,0.494949494949495,1.0,-6.20952380952381,0.12380952380952381,-5.82063492063492
dev_roll_median_200,50,931,-0.20551090289183438,0.20551090289183438,-0.17496099955395045,-9.054779806659505,17.75450363068179,-4.2330827067669174,13.124597207303974,-30.0,7.2,0.7454545454545455,15.0,-1.702127659574468,0.5106382978723404,-8.902127659574468
book_wap_edge_L2,3,997,0.2045214397462536,0.2045214397462536,1.5118900359798042,0.02158010606799982,0.4851326802076313,-0.160481444332999,2.884653961885657,-0.35294117647026724,-1.0235849056603774,0.33962264150943394,0.35365853658549895,1.0233644859813085,0.5327102803738317,2.046949391641686
dev_ema_1000,20,961,-0.20250940944370507,0.20250940944370507,-0.09048594886827614,-20.1534441322385,20.112690365502694,-1.5369406867845994,7.595213319458897,-49.421231768523285,2.8762886597938144,0.5979381443298969,6.808675187201516,-4.948453608247423,0.13402061855670103,-7.824742268041238
micro_edge_L1,3,997,0.20106791960470144,0.20106791960470144,2.6428843328856084,0.013442402179097807,0.2728390462368241,-0.160481444332999,2.884653961885657,0.0,-0.2551440329218107,0.43106995884773663,0.0,-0.0899390243902439,0.4451219512195122,0.1652050085315668
