day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,best_bid,best_ask,computed_mid,mid_error,spread,half_spread,bid_size_1,ask_size_1,bid_size_2,ask_size_2,bid_size_3,ask_size_3,bid_gap_12,bid_gap_23,ask_gap_12,ask_gap_23,bid_depth_L1,ask_depth_L1,total_depth_L1,imbalance_L1,bid_depth_L2,ask_depth_L2,total_depth_L2,imbalance_L2,bid_depth_L3,ask_depth_L3,total_depth_L3,imbalance_L3,microprice_L1,micro_edge_L1,bid_wap_L1,ask_wap_L1,book_wap_mid_L1,book_wap_edge_L1,bid_wap_L2,ask_wap_L2,book_wap_mid_L2,book_wap_edge_L2,bid_wap_L3,ask_wap_L3,book_wap_mid_L3,book_wap_edge_L3,mid_change,bid_change,ask_change,spread_change,bid_size_1_change,ask_size_1_change,mid_changed,bid_changed,ask_changed,spread_changed,bid_size_1_changed,ask_size_1_changed,past_ret_1,future_ret_1,future_abs_ret_1,future_up_1,past_ret_2,future_ret_2,future_abs_ret_2,future_up_2,past_ret_3,future_ret_3,future_abs_ret_3,future_up_3,past_ret_5,future_ret_5,future_abs_ret_5,future_up_5,past_ret_10,future_ret_10,future_abs_ret_10,future_up_10,past_ret_20,future_ret_20,future_abs_ret_20,future_up_20,past_ret_50,future_ret_50,future_abs_ret_50,future_up_50,past_ret_100,future_ret_100,future_abs_ret_100,future_up_100,past_ret_200,future_ret_200,future_abs_ret_200,future_up_200,past_ret_500,future_ret_500,future_abs_ret_500,future_up_500,past_ret_1000,future_ret_1000,future_abs_ret_1000,future_up_1000,roll_mean_10,roll_median_10,roll_std_mid_10,roll_vol_ret1_10,dev_roll_mean_10,dev_roll_median_10,z_roll_mean_10,ema_10,dev_ema_10,roll_mean_20,roll_median_20,roll_std_mid_20,roll_vol_ret1_20,dev_roll_mean_20,dev_roll_median_20,z_roll_mean_20,ema_20,dev_ema_20,roll_mean_50,roll_median_50,roll_std_mid_50,roll_vol_ret1_50,dev_roll_mean_50,dev_roll_median_50,z_roll_mean_50,ema_50,dev_ema_50,roll_mean_100,roll_median_100,roll_std_mid_100,roll_vol_ret1_100,dev_roll_mean_100,dev_roll_median_100,z_roll_mean_100,ema_100,dev_ema_100,roll_mean_200,roll_median_200,roll_std_mid_200,roll_vol_ret1_200,dev_roll_mean_200,dev_roll_median_200,z_roll_mean_200,ema_200,dev_ema_200,roll_mean_500,roll_median_500,roll_std_mid_500,roll_vol_ret1_500,dev_roll_mean_500,dev_roll_median_500,z_roll_mean_500,ema_500,dev_ema_500,roll_mean_1000,roll_median_1000,roll_std_mid_1000,roll_vol_ret1_1000,dev_roll_mean_1000,dev_roll_median_1000,z_roll_mean_1000,ema_1000,dev_ema_1000,global_mean,dev_global_mean,z_global_mean,row_index,time_bucket_10,time_bucket_20
2,9000,HYDROGEL_PACK,10012,14,10009,20,,,10028,14,10030,20,,,10020.0,0.0,10012,10028,10020.0,0.0,16,8.0,14,14,20,20,0.0,0.0,3,,2,,14,14,28,0.0,34,34,68,0.0,34.0,34.0,68.0,0.0,10020.0,0.0,10012.0,10028.0,10020.0,0.0,10010.235294117647,10029.176470588236,10019.70588235294,-0.2941176470594655,10010.235294117647,10029.176470588236,10019.70588235294,-0.2941176470594655,3.0,3.0,3.0,0.0,3.0,3.0,1,1,1,0,1,1,3.0,-1.0,1.0,0,5.0,-1.0,1.0,0,3.0,0.0,0.0,0,2.0,0.0,0.0,0,8.0,3.0,3.0,1,-3.0,0.0,0.0,0,-6.0,-3.0,3.0,0,,-9.0,9.0,0,,-24.0,24.0,0,,-68.0,68.0,0,,,,0,10017.3,10017.5,2.110818693213152,2.573367875415837,2.7000000000007276,2.5,1.2791245447474724,10017.411164178744,2.588835821255998,10016.675,10017.0,2.4293978027970047,2.283234086714905,3.3250000000007276,3.0,1.3686519334843399,10017.549571894033,2.4504281059671484,10020.14,10019.75,4.273840694938776,2.186601127273998,-0.13999999999941792,0.25,-0.032757421249980274,10018.836175876611,1.163824123388622,10020.291208791208,10020.0,5.199928383089465,2.1479020336289585,-0.29120879120819154,0.0,-0.05600246190990305,10018.432933834523,1.5670661654767173,10020.291208791208,10020.0,5.199928383089465,2.1479020336289585,-0.29120879120819154,0.0,-0.05600246190990305,10016.478736393,3.5212636069991277,10020.291208791208,10020.0,5.199928383089465,2.1479020336289585,-0.29120879120819154,0.0,-0.05600246190990305,10013.82780734024,6.172192659760185,10020.291208791208,10020.0,5.199928383089465,2.1479020336289585,-0.29120879120819154,0.0,-0.05600246190990305,10012.544879593777,7.455120406222704,9979.2935,40.70650000000023,1.3707259633135256,90,0,1
2,9100,HYDROGEL_PACK,10011,12,10009,25,,,10027,12,10030,25,,,10019.0,0.0,10011,10027,10019.0,0.0,16,8.0,12,12,25,25,0.0,0.0,2,,3,,12,12,24,0.0,37,37,74,0.0,37.0,37.0,74.0,0.0,10019.0,0.0,10011.0,10027.0,10019.0,0.0,10009.648648648648,10029.027027027027,10019.337837837837,0.33783783783655963,10009.648648648648,10029.027027027027,10019.337837837837,0.33783783783655963,-1.0,-1.0,-1.0,0.0,-2.0,-2.0,1,1,1,0,1,1,-1.0,0.0,0.0,0,2.0,1.0,1.0,1,4.0,-4.0,4.0,0,-1.0,3.0,3.0,1,4.0,7.0,7.0,1,-2.0,4.0,4.0,1,-9.0,-2.0,2.0,0,,-7.0,7.0,0,,-19.0,19.0,0,,-65.0,65.0,0,,,,0,10017.7,10018.0,2.0027758514546083,2.503331114069144,1.2999999999992724,1.0,0.6490990986610347,10017.700043418972,1.2999565810278,10016.575,10017.0,2.2784747899515883,2.2513154049647466,2.4249999999992724,2.0,1.0643084622633887,10017.687707904124,1.3122920958758186,10019.96,10019.25,4.122907632598515,2.1683248495235268,-0.9599999999991269,-0.25,-0.23284538135385652,10018.842600352038,0.15739964796193817,10020.277173913044,10020.0,5.173030299053027,2.139046265399354,-1.2771739130439528,-1.0,-0.24689086264925839,10018.444162867503,0.5558371324968903,10020.277173913044,10020.0,5.173030299053027,2.139046265399354,-1.2771739130439528,-1.0,-0.24689086264925839,10016.503823593072,2.496176406928498,10020.277173913044,10020.0,5.173030299053027,2.139046265399354,-1.2771739130439528,-1.0,-0.24689086264925839,10013.848454815927,5.151545184073257,10020.277173913044,10020.0,5.173030299053027,2.139046265399354,-1.2771739130439528,-1.0,-0.24689086264925839,10012.557776937247,6.442223062753328,9979.2935,39.70650000000023,1.3370525705307141,91,0,1
2,9200,HYDROGEL_PACK,10011,12,10009,21,,,10027,12,10030,21,,,10019.0,0.0,10011,10027,10019.0,0.0,16,8.0,12,12,21,21,0.0,0.0,2,,3,,12,12,24,0.0,33,33,66,0.0,33.0,33.0,66.0,0.0,10019.0,0.0,10011.0,10027.0,10019.0,0.0,10009.727272727272,10028.90909090909,10019.31818181818,0.31818181818016456,10009.727272727272,10028.90909090909,10019.31818181818,0.31818181818016456,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,1.0,1,-1.0,-4.0,4.0,0,2.0,1.0,1.0,1,2.0,3.0,3.0,1,5.0,6.0,6.0,1,0.0,3.0,3.0,1,-11.0,-1.0,1.0,0,,-4.0,4.0,0,,-18.0,18.0,0,,-66.0,66.0,0,,,,0,10018.2,10018.5,1.5491933385001904,2.460803843372233,0.7999999999992724,0.5,0.5163977794881114,10017.936399160977,1.0636008390229108,10016.575,10017.0,2.2784747899515883,2.20644987539522,2.4249999999992724,2.0,1.0643084622633887,10017.812688103731,1.1873118962685112,10019.74,10019.0,3.8614261931180174,2.1456172700152645,-0.7399999999997817,0.0,-0.19163903775207156,10018.848772887253,0.1512271127467102,10020.263440860215,10020.0,5.146543477998146,2.127280541814683,-1.263440860215269,-1.0,-0.24549308980222784,10018.455169543395,0.5448304566052684,10020.263440860215,10020.0,5.146543477998146,2.127280541814683,-1.263440860215269,-1.0,-0.24549308980222784,10016.52866116926,2.471338830739114,10020.263440860215,10020.0,5.146543477998146,2.127280541814683,-1.263440860215269,-1.0,-0.24549308980222784,10013.869019866563,5.130980133437333,10020.263440860215,10020.0,5.146543477998146,2.127280541814683,-1.263440860215269,-1.0,-0.24549308980222784,10012.570648511797,6.429351488202883,9979.2935,39.70650000000023,1.3370525705307141,92,0,1
2,9300,HYDROGEL_PACK,10012,12,10009,23,,,10028,12,10030,23,,,10020.0,0.0,10012,10028,10020.0,0.0,16,8.0,12,12,23,23,0.0,0.0,3,,2,,12,12,24,0.0,35,35,70,0.0,35.0,35.0,70.0,0.0,10020.0,0.0,10012.0,10028.0,10020.0,0.0,10010.028571428571,10029.314285714287,10019.67142857143,-0.3285714285702852,10010.028571428571,10029.314285714287,10019.67142857143,-0.3285714285702852,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,1.0,-5.0,5.0,0,1.0,0.0,0.0,0,0.0,2.0,2.0,1,5.0,1.0,1.0,1,1.0,5.0,5.0,1,3.0,0.5,0.5,1,-7.0,-1.0,1.0,0,,-4.0,4.0,0,,-16.0,16.0,0,,-66.0,66.0,0,,,,0,10018.3,10018.5,1.6363916945004382,1.9119507199599974,1.7000000000007276,1.5,1.0388710757418675,10018.311599313525,1.688400686474779,10016.725,10017.0,2.403259847532438,2.16491156984833,3.274999999999636,3.0,1.362732375095545,10018.021003522425,1.9789964775754925,10019.6,10019.0,3.717031951787885,2.114189186985722,0.3999999999996362,1.0,0.10761274188327517,10018.893919048538,1.1060809514619905,10020.260638297872,10020.0,5.118871223126427,2.1178050374664075,-0.2606382978719921,0.0,-0.05091714296199922,10018.485760245505,1.5142397544950654,10020.260638297872,10020.0,5.118871223126427,2.1178050374664075,-0.2606382978719921,0.0,-0.05091714296199922,10016.563201854144,3.436798145856301,10020.260638297872,10020.0,5.118871223126427,2.1178050374664075,-0.2606382978719921,0.0,-0.05091714296199922,10013.893494837155,6.106505162844769,10020.260638297872,10020.0,5.118871223126427,2.1178050374664075,-0.2606382978719921,0.0,-0.05091714296199922,10012.585492370914,7.414507629086074,9979.2935,40.70650000000023,1.3707259633135256,93,0,1
2,9400,HYDROGEL_PACK,10011,10,10009,30,,,10019,10,10027,10,10030.0,30.0,10015.0,0.0,10011,10019,10015.0,0.0,8,4.0,10,10,30,10,0.0,30.0,2,,8,3.0,10,10,20,0.0,40,20,60,0.3333333333333333,40.0,50.0,90.0,-0.1111111111111111,10015.0,0.0,10011.0,10019.0,10015.0,0.0,10009.5,10023.0,10016.25,1.25,10009.5,10027.2,10018.35,3.350000000000364,-5.0,-1.0,-9.0,-8.0,-2.0,-2.0,1,1,1,1,1,1,-5.0,5.0,5.0,1,-4.0,7.0,7.0,1,-4.0,7.0,7.0,1,-2.0,6.0,6.0,1,-3.0,8.0,8.0,1,-1.5,6.0,6.0,1,-13.0,5.0,5.0,1,,3.0,3.0,1,,-10.0,10.0,0,,-62.0,62.0,0,,,,0,10018.0,10018.5,1.943650631629481,2.4966644414765335,-3.0,-3.5,-1.5434872662711594,10017.70949034743,-2.7094903474298917,10016.65,10017.0,2.4338619949681877,2.4509665118286024,-1.6499999999996362,-2.0,-0.677934904859387,10017.733288901241,-2.7332889012413943,10019.34,10019.0,3.5691993042514105,2.2159901274369345,-4.3400000000001455,-4.0,-1.2159589952935956,10018.741216340752,-3.7412163407516346,10020.205263157895,10020.0,5.1200974147371925,2.170995973889776,-5.205263157895388,-5.0,-1.0166336177341202,10018.416735290148,-3.416735290147699,10020.205263157895,10020.0,5.1200974147371925,2.170995973889776,-5.205263157895388,-5.0,-1.0166336177341202,10016.54764760684,-1.547647606839746,10020.205263157895,10020.0,5.1200974147371925,2.170995973889776,-5.205263157895388,-5.0,-1.0166336177341202,10013.897912023434,1.102087976565599,10020.205263157895,10020.0,5.1200974147371925,2.170995973889776,-5.205263157895388,-5.0,-1.0166336177341202,10012.59031656198,2.4096834380197834,9979.2935,35.70650000000023,1.2023589993994679,94,0,1
2,9500,HYDROGEL_PACK,10012,14,10010,27,,,10028,14,10031,27,,,10020.0,0.0,10012,10028,10020.0,0.0,16,8.0,14,14,27,27,0.0,0.0,2,,3,,14,14,28,0.0,41,41,82,0.0,41.0,41.0,82.0,0.0,10020.0,0.0,10012.0,10028.0,10020.0,0.0,10010.682926829268,10029.975609756097,10020.329268292682,0.3292682926821726,10010.682926829268,10029.975609756097,10020.329268292682,0.3292682926821726,5.0,1.0,9.0,8.0,4.0,4.0,1,1,1,1,1,1,5.0,2.0,2.0,1,0.0,2.0,2.0,1,1.0,1.0,1.0,1,0.0,3.0,3.0,1,2.0,-1.0,1.0,0,3.0,0.0,0.0,0,-5.0,1.0,1.0,1,,-3.0,3.0,0,,-14.0,14.0,0,,-65.0,65.0,0,,,,0,10018.2,10019.0,2.043961295580623,3.0110906108363236,1.7999999999992724,1.0,0.8806428986161163,10018.125946647897,1.8740533521031466,10016.8,10017.0,2.5464113034506535,2.700389835404862,3.2000000000007276,3.0,1.2566705133865819,10017.949166148743,2.0508338512572664,10019.24,10019.0,3.476216568721303,2.301286241941002,0.7600000000002183,1.0,0.21862849594545772,10018.790580405821,1.209419594179053,10020.203125,10020.0,5.093121328657439,2.218508624080055,-0.203125,0.0,-0.0398822228830634,10018.448087066581,1.551912933418862,10020.203125,10020.0,5.093121328657439,2.218508624080055,-0.203125,0.0,-0.0398822228830634,10016.581999371947,3.4180006280530506,10020.203125,10020.0,5.093121328657439,2.218508624080055,-0.203125,0.0,-0.0398822228830634,10013.922271656076,6.077728343923809,10020.203125,10020.0,5.093121328657439,2.218508624080055,-0.203125,0.0,-0.0398822228830634,10012.605121124294,7.394878875706127,9979.2935,40.70650000000023,1.3707259633135256,95,0,1
2,9600,HYDROGEL_PACK,10014,10,10011,30,,,10030,10,10032,30,,,10022.0,0.0,10014,10030,10022.0,0.0,16,8.0,10,10,30,30,0.0,0.0,3,,2,,10,10,20,0.0,40,40,80,0.0,40.0,40.0,80.0,0.0,10022.0,0.0,10014.0,10030.0,10022.0,0.0,10011.75,10031.5,10021.625,-0.375,10011.75,10031.5,10021.625,-0.375,2.0,2.0,2.0,0.0,-4.0,-4.0,1,1,1,0,1,1,2.0,0.0,0.0,0,7.0,-1.0,1.0,0,2.0,-1.0,1.0,0,3.0,4.0,4.0,1,2.0,-8.0,8.0,0,8.0,-3.0,3.0,0,-3.0,2.0,2.0,1,,-5.0,5.0,0,,-15.0,15.0,0,,-68.0,68.0,0,,,,0,10018.4,10019.0,2.319003617467906,3.0110906108363236,3.600000000000364,3.0,1.5523908513481162,10018.830319984643,3.1696800153567892,10017.2,10017.5,2.7067167915212265,2.6237779110122474,4.799999999999272,4.5,1.7733661737479305,10018.334959848862,3.665040151137873,10019.18,10019.0,3.3998199232023243,2.3203623925268793,2.819999999999709,3.0,0.8294556958015361,10018.916439997749,3.0835600022510334,10020.221649484536,10020.0,5.0698090612497415,2.21535213627976,1.7783505154638988,2.0,0.3507726807813002,10018.518421976154,3.481578023845941,10020.221649484536,10020.0,5.0698090612497415,2.21535213627976,1.7783505154638988,2.0,0.3507726807813002,10016.635909825958,5.3640901740418485,10020.221649484536,10020.0,5.0698090612497415,2.21535213627976,1.7783505154638988,2.0,0.3507726807813002,10013.95451807661,8.045481923389161,10020.221649484536,10020.0,5.0698090612497415,2.21535213627976,1.7783505154638988,2.0,0.3507726807813002,10012.623892111058,9.376107888941988,9979.2935,42.70650000000023,1.4380727488791487,96,0,1
2,9700,HYDROGEL_PACK,10014,15,10012,26,,,10030,15,10033,26,,,10022.0,0.0,10014,10030,10022.0,0.0,16,8.0,15,15,26,26,0.0,0.0,2,,3,,15,15,30,0.0,41,41,82,0.0,41.0,41.0,82.0,0.0,10022.0,0.0,10014.0,10030.0,10022.0,0.0,10012.731707317073,10031.90243902439,10022.317073170732,0.31707317073232844,10012.731707317073,10031.90243902439,10022.317073170732,0.31707317073232844,0.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,1,1,0.0,-1.0,1.0,0,2.0,-1.0,1.0,0,7.0,1.0,1.0,1,3.0,3.0,3.0,1,5.0,-3.0,3.0,0,6.0,-1.0,1.0,0,-3.5,0.0,0.0,0,,-7.0,7.0,0,,-17.0,17.0,0,,-71.0,71.0,0,,,,0,10018.9,10019.5,2.514402955428508,2.7988092706244436,3.100000000000364,2.5,1.232897055465025,10019.40662544198,2.593374558020514,10017.5,10018.0,2.892822333408021,2.5975697143777747,4.5,4.0,1.555574273618999,10018.684011291827,3.315988708172881,10019.11,10019.0,3.301653883638677,2.318976727184749,2.889999999999418,3.0,0.8753188861863422,10019.037363919406,2.962636080594166,10020.239795918367,10020.0,5.046806478163055,2.2038143479913117,1.7602040816327644,2.0,0.3487758227403731,10018.58736411524,3.4126358847606753,10020.239795918367,10020.0,5.046806478163055,2.2038143479913117,1.7602040816327644,2.0,0.3487758227403731,10016.68928385754,5.310716142459569,10020.239795918367,10020.0,5.046806478163055,2.2038143479913117,1.7602040816327644,2.0,0.3487758227403731,10013.98663576892,8.013364231079322,10020.239795918367,10020.0,5.046806478163055,2.2038143479913117,1.7602040816327644,2.0,0.3487758227403731,10012.642625593353,9.357374406647068,9979.2935,42.70650000000023,1.4380727488791487,97,0,1
2,9800,HYDROGEL_PACK,10013,13,10011,29,,,10029,13,10032,29,,,10021.0,0.0,10013,10029,10021.0,0.0,16,8.0,13,13,29,29,0.0,0.0,2,,3,,13,13,26,0.0,42,42,84,0.0,42.0,42.0,84.0,0.0,10021.0,0.0,10013.0,10029.0,10021.0,0.0,10011.619047619048,10031.07142857143,10021.345238095239,0.34523809523852833,10011.619047619048,10031.07142857143,10021.345238095239,0.34523809523852833,-1.0,-1.0,-1.0,0.0,-2.0,-2.0,1,1,1,0,1,1,-1.0,0.0,0.0,0,-1.0,2.0,2.0,1,1.0,5.0,5.0,1,1.0,4.0,4.0,1,6.0,-7.0,7.0,0,7.0,0.0,0.0,0,-4.0,2.0,2.0,1,,-10.0,10.0,0,,-15.5,15.5,0,,-65.0,65.0,0,,,,0,10019.5,10020.0,2.173067468409694,2.7162065049951143,1.5,1.0,0.6902684899598347,10019.696329907074,1.3036700929260405,10017.85,10018.5,2.8704483420273097,2.5603248149199236,3.149999999999636,2.5,1.0973895449987048,10018.904581644987,2.095418355012953,10019.03,10019.0,3.2030119753577524,2.321944997502863,1.9699999999993452,2.0,0.6150460926014212,10019.114330040215,1.8856699597854458,10020.247474747475,10020.0,5.021572715556874,2.1953080046841387,0.7525252525247197,1.0,0.14985847963395815,10018.635139083253,2.364860916746693,10020.247474747475,10020.0,5.021572715556874,2.1953080046841387,0.7525252525247197,1.0,0.14985847963395815,10016.732176555475,4.267823444524765,10020.247474747475,10020.0,5.021572715556874,2.1953080046841387,0.7525252525247197,1.0,0.14985847963395815,10014.014633230921,6.98536676907861,10020.247474747475,10020.0,5.021572715556874,2.1953080046841387,0.7525252525247197,1.0,0.14985847963395815,10012.659323644115,8.34067635588508,9979.2935,41.70650000000023,1.4043993560963373,98,0,1
2,9900,HYDROGEL_PACK,10013,11,10010,29,,,10029,11,10031,29,,,10021.0,0.0,10013,10029,10021.0,0.0,16,8.0,11,11,29,29,0.0,0.0,3,,2,,11,11,22,0.0,40,40,80,0.0,40.0,40.0,80.0,0.0,10021.0,0.0,10013.0,10029.0,10021.0,0.0,10010.825,10030.45,10020.6375,-0.3624999999992724,10010.825,10030.45,10020.6375,-0.3624999999992724,0.0,0.0,0.0,0.0,-2.0,-2.0,0,0,0,0,1,1,0.0,2.0,2.0,1,-1.0,5.0,5.0,1,-1.0,4.0,4.0,1,6.0,2.0,2.0,1,4.0,-4.5,4.5,0,7.0,-4.0,4.0,0,-7.0,2.0,2.0,1,,-3.0,3.0,0,,-16.0,16.0,0,,-64.0,64.0,0,,,,0,10019.9,10020.0,2.0248456731397884,2.6749870196985164,1.1000000000003638,1.0,0.5432512781552729,10019.93336083306,1.0666391669401492,10018.2,10019.0,2.802254731281304,2.5603248149199236,2.7999999999992724,2.0,0.9991953867516532,10019.104145297846,1.8958547021538834,10018.89,10019.0,2.9455777992489343,2.2790975657671426,2.110000000000582,2.0,0.7163280496405804,10019.188277881774,1.811722118225589,10020.255,10020.0,4.996713566400474,2.1841028116216648,0.7450000000008004,1.0,0.14909800013561364,10018.681968012297,2.3180319877028523,10020.255,10020.0,4.996713566400474,2.1841028116216648,0.7450000000008004,1.0,0.14909800013561364,10016.774642460396,4.225357539604374,10020.255,10020.0,4.996713566400474,2.1841028116216648,0.7450000000008004,1.0,0.14909800013561364,10014.042518926606,6.957481073393865,10020.255,10020.0,4.996713566400474,2.1841028116216648,0.7450000000008004,1.0,0.14909800013561364,10012.675988332137,8.324011667862578,9979.2935,41.70650000000023,1.4043993560963373,99,0,1
2,10000,HYDROGEL_PACK,10015,13,10013,23,,,10031,13,10034,23,,,10023.0,0.0,10015,10031,10023.0,0.0,16,8.0,13,13,23,23,0.0,0.0,2,,3,,13,13,26,0.0,36,36,72,0.0,36.0,36.0,72.0,0.0,10023.0,0.0,10015.0,10031.0,10023.0,0.0,10013.722222222223,10032.916666666666,10023.319444444445,0.3194444444452529,10013.722222222223,10032.916666666666,10023.319444444445,0.3194444444452529,2.0,2.0,2.0,0.0,2.0,2.0,1,1,1,0,1,1,2.0,3.0,3.0,1,2.0,2.0,2.0,1,1.0,2.0,2.0,1,3.0,-4.0,4.0,0,3.0,-3.0,3.0,0,11.0,-5.0,5.0,0,-4.0,0.0,0.0,0,12.0,-7.0,7.0,0,,-18.0,18.0,0,,-61.0,61.0,0,,,,0,10020.2,10020.5,2.2509257354909367,2.5841396591085735,2.7999999999992724,2.5,1.2439326432902418,10020.490931590684,2.5090684093156597,10018.75,10019.0,2.593006789535187,2.523051619306314,4.25,4.0,1.6390238610836185,10019.475179079003,3.524820920996717,10018.81,10019.0,2.7699001676549617,2.2954257975017915,4.190000000000509,4.0,1.512689897249194,10019.337757180529,3.6622428194714303,10020.375,10020.0,4.915639337971604,2.1813257019945045,2.625,3.0,0.5340098854939963,10018.767473596212,4.2325264037881425,10020.282178217822,10020.0,4.979164509024055,2.1813257019945045,2.717821782178362,3.0,0.5458389208174748,10016.83658631651,6.163413683489125,10020.282178217822,10020.0,4.979164509024055,2.1813257019945045,2.717821782178362,3.0,0.5458389208174748,10014.078277334085,8.921722665914785,10020.282178217822,10020.0,4.979164509024055,2.1813257019945045,2.717821782178362,3.0,0.5458389208174748,10012.696615728077,10.303384271923278,9979.2935,43.70650000000023,1.4717461416619602,100,1,2
2,10100,HYDROGEL_PACK,10018,10,10016,22,,,10034,10,10037,22,,,10026.0,0.0,10018,10034,10026.0,0.0,16,8.0,10,10,22,22,0.0,0.0,2,,3,,10,10,20,0.0,32,32,64,0.0,32.0,32.0,64.0,0.0,10026.0,0.0,10018.0,10034.0,10026.0,0.0,10016.625,10036.0625,10026.34375,0.34375,10016.625,10036.0625,10026.34375,0.34375,3.0,3.0,3.0,0.0,-3.0,-3.0,1,1,1,0,1,1,3.0,-1.0,1.0,0,5.0,-1.0,1.0,0,5.0,-3.0,3.0,0,4.0,-12.0,12.0,0,7.0,-3.0,3.0,0,11.0,-9.0,9.0,0,2.0,-3.0,3.0,0,14.0,-11.0,11.0,0,,-24.0,24.0,0,,-64.0,64.0,0,,,,0,10020.9,10021.0,2.8460498941551218,2.6687491868330784,5.100000000000364,5.0,1.7919573407599552,10021.492580392378,4.507419607622069,10019.3,10019.5,2.903718124651004,2.523051619306314,6.700000000000728,6.5,2.307386499784994,10020.096590595289,5.903409404711056,10018.85,10019.0,2.859374128749674,2.296492445234778,7.149999999999636,7.0,2.500547210002958,10019.599021604821,6.400978395178754,10020.515,10020.0,4.873892000478328,2.198576215130459,5.485000000000582,6.0,1.1253839845984028,10018.91069194084,7.089308059159521,10020.338235294117,10020.0,4.986696045383434,2.189228807657442,5.661764705882888,6.0,1.1353739338342903,10016.927764562119,9.072235437881318,10020.338235294117,10020.0,4.986696045383434,2.189228807657442,5.661764705882888,6.0,1.1353739338342903,10014.125869041334,11.874130958665774,10020.338235294117,10020.0,4.986696045383434,2.189228807657442,5.661764705882888,6.0,1.1353739338342903,10012.723195916431,13.276804083569004,9979.2935,46.70650000000023,1.5727663200103947,101,1,2
2,10200,HYDROGEL_PACK,10017,11,10015,23,,,10033,11,10036,23,,,10025.0,0.0,10017,10033,10025.0,0.0,16,8.0,11,11,23,23,0.0,0.0,2,,3,,11,11,22,0.0,34,34,68,0.0,34.0,34.0,68.0,0.0,10025.0,0.0,10017.0,10033.0,10025.0,0.0,10015.64705882353,10035.029411764706,10025.338235294119,0.33823529411893105,10015.64705882353,10035.029411764706,10025.338235294119,0.33823529411893105,-1.0,-1.0,-1.0,0.0,1.0,1.0,1,1,1,0,1,1,-1.0,0.0,0.0,0,2.0,-2.0,2.0,0,4.0,-6.0,6.0,0,3.0,-6.0,6.0,0,6.0,-3.0,3.0,0,11.0,-11.0,11.0,0,6.0,0.0,0.0,0,13.0,-12.0,12.0,0,,-24.0,24.0,0,,-61.0,61.0,0,,,,0,10021.5,10021.5,3.02765035409971,2.716206504995114,3.5,3.5,1.1560119533818316,10022.130293048309,2.8697069516911142,10019.85,10020.0,2.888725816371824,2.523051619306314,5.149999999999636,5.0,1.7827929431073257,10020.563581967166,4.436418032833899,10018.97,10019.0,2.9887715038190885,2.1842665606933753,6.030000000000655,6.0,2.017551355898384,10019.810824679142,5.1891753208583395,10020.645,10020.0,4.817526399103986,2.201491688961295,4.354999999999563,5.0,0.903990894748299,10019.031272298447,5.96872770155278,10020.383495145632,10020.0,4.983405739274571,2.1813303946943288,4.616504854368031,5.0,0.9263754741029879,10017.008085312746,7.991914687254393,10020.383495145632,10020.0,4.983405739274571,2.1813303946943288,4.616504854368031,5.0,0.9263754741029879,10014.16927874576,10.830721254240416,10020.383495145632,10020.0,4.983405739274571,2.1813303946943288,4.616504854368031,5.0,0.9263754741029879,10012.74772499552,12.252275004480907,9979.2935,45.70650000000023,1.5390929272275833,102,1,2
