metric,count,missing,mean,median,std,min,p01,p05,p10,p25,p75,p90,p95,p99,max,n_unique
ema_100,9981,19,9991.049126151247,9990.214938325706,23.799209561815655,9943.469444952832,9946.133702140849,9952.081399743929,9959.243406968082,9971.724738735536,10009.531890001936,10022.317878385515,10030.859631961914,10042.110783634913,10049.941612116192,9981
dev_ema_100,9981,19,-0.10843884536515472,-0.09104261604079511,8.620888533797986,-28.841998851070457,-19.20611017133306,-14.324676034224467,-11.508286158916235,-6.185777124585002,6.08324168074796,10.88638506836287,13.913208313953874,18.517715056764086,26.87520175815007,9981
roll_mean_200,9981,19,9991.111836494876,9990.645,23.252025928724358,9947.505,9948.3905,9954.485,9960.265,9970.915,10009.015,10021.465,10030.2475,10039.943000000001,10045.475,8490
roll_std_mid_200,9981,19,9.494662984835633,8.850928677024612,3.3776300477977794,1.8637822325918811,3.877054432207754,5.124331063027764,5.797588738330609,6.991292143180265,11.413017946314003,14.584185521857725,15.804071854593909,19.09741741476585,20.87888004448276,9836
roll_vol_ret1_200,9980,20,2.1849396157190366,2.188118182190145,0.13586886709600804,1.688816402198929,1.9089068983195072,1.9534468955846578,1.9991122401485415,2.08495447771328,2.2799279827211585,2.3509871763043546,2.3984912027928442,2.5058153439057134,2.5657142177639694,8483
dev_roll_mean_200,9981,19,-0.17114918899383427,0.13500000000021828,13.804100642492902,-44.8799999999992,-30.908000000000175,-23.172500000000582,-18.762500000000728,-10.097499999999854,9.897499999999127,17.6825000000008,22.2450000000008,28.462999999999386,39.37249999999949,7964
z_roll_mean_200,9981,19,-0.008175437042074315,0.018655737017359706,1.3860720714449855,-3.575856574400325,-2.777398494836002,-2.2019835460866597,-1.8507599452744754,-1.1731146473209377,1.1131383287231693,1.7972962981949376,2.1540463332935267,2.7146996330721307,3.442293970023913,9952
ema_200,9981,19,9991.065889676343,9990.383475631577,22.62179320875726,9946.794657238212,9949.50136386938,9954.908576073409,9961.403309192552,9970.072736918548,10008.392209337282,10020.54310641412,10029.221257641768,10038.2016758137,10042.80862399106,9981
dev_ema_200,9981,19,-0.1252023704608921,0.21275382861676917,11.410849435002778,-36.286745370785866,-25.309530834114774,-19.68324157364259,-15.802080299476074,-7.960501070503597,8.378595071742893,14.451923387245188,17.80327063979894,23.289296672952705,34.30048780487414,9981
roll_mean_500,9981,19,9991.021326745484,9993.397,21.141045701719825,9951.515,9951.842999999999,9958.924,9963.177,9970.513,10006.02,10022.245,10025.419,10027.6646,10028.886,9133
roll_std_mid_500,9981,19,13.275374966829716,13.014714810720504,3.860532210221342,1.8637822325918811,5.9424757358277445,7.62728196338293,8.914594269452854,10.612720606857104,15.273614851107713,17.856310555568946,19.34087285316963,26.617641326604808,29.482325451492102,9839
roll_vol_ret1_500,9980,20,2.1855922037078677,2.1925484115393266,0.07516140408494777,1.688816402198929,2.0182782742939445,2.0649640075888422,2.0840480109018045,2.1315147690101472,2.245476860860509,2.2742124977122935,2.290957216931176,2.313279280370798,2.35734982478053,8635
dev_roll_mean_500,9981,19,-0.08063943960172613,1.5079999999998108,17.56199487284242,-61.73199999999997,-43.03000000000029,-30.57799999999952,-23.625,-12.711999999999534,13.27599999999984,22.54399999999987,26.66899999999987,31.78060000000006,44.09300000000076,9284
z_roll_mean_500,9981,19,0.036633295397031335,0.11826304702770347,1.305230345248456,-3.6668357254109263,-2.839401963681387,-2.130977448978461,-1.7344188405025442,-0.9889364092351781,1.0817222535400515,1.6736466429715753,1.9877738698008194,2.67593129782609,3.9845936380283744,9949
ema_500,9981,19,9990.983463828772,9992.993025922424,20.112677097443797,9955.024810370498,9956.256929281297,9960.490882218262,9963.645059042985,9972.98131308642,10006.038454707195,10017.161667480997,10023.682114800033,10030.057034363132,10032.488895567096,9981
dev_ema_500,9981,19,-0.04277652288978076,0.8246542120195954,15.418828327086468,-49.66870112693687,-34.706395329508815,-26.97037327932412,-21.193503118727676,-11.008438055550869,11.571809291193858,20.147276224675807,23.831900383751417,28.638816787688896,44.190847290405145,9981
roll_mean_1000,9981,19,9990.74551192652,9996.0365,18.590583786428734,9959.0655,9959.5114,9961.936,9963.3265,9973.754,10004.409,10015.2785,10017.754,10024.4802,10025.0525,9455
roll_std_mid_1000,9981,19,16.295468804344367,15.984760979781392,4.497440236571882,1.8637822325918811,5.9424757358277445,11.374613205559857,11.877903206479193,13.187146652582879,18.336017923818957,21.003042054021016,25.2160033425631,31.22068830181839,31.811464604431546,9884
roll_vol_ret1_1000,9980,20,2.1875248602589026,2.1872729969446327,0.04840183955745213,1.688816402198929,2.082523082365895,2.1203242145423804,2.1347132830371187,2.161013414762114,2.2150353002562686,2.249313697787686,2.26459816630962,2.2887317472049644,2.2995181633950597,8699
dev_roll_mean_1000,9981,19,0.19517537936168497,2.2000000000007276,21.608087103842017,-64.72400000000016,-48.664225641026135,-37.13800000000083,-30.662000000000262,-15.006688963210763,16.459000000000742,27.58050000000003,33.310999999999694,41.50030000000006,55.03650000000016,9685
z_roll_mean_1000,9981,19,0.09181878836964519,0.1469089217345109,1.2770448458527222,-3.1435581053530384,-2.572330508548437,-1.9888037400828005,-1.6099010635974484,-0.9174573460812744,1.1023172744273295,1.7853124006896073,2.0682705540733823,2.500950398518224,3.0138515917177457,9956
ema_1000,9981,19,9990.867031718093,9995.323986553663,16.783193934424197,9962.622191419005,9963.801493430597,9966.039616738324,9966.912471881578,9974.200982487699,10004.113941473124,10011.6114613477,10016.998291582731,10020.836479526353,10021.831107550313,9981
dev_ema_1000,9981,19,0.07365558779033425,1.0141171647101146,18.937821570875784,-55.093549360146426,-41.33340090849924,-32.070873999999094,-26.112864462817015,-13.414700253473711,13.849509656329246,25.70729964347811,30.557194112781872,36.45783286244041,54.001708417268674,9981
