day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss;S;K;TTE_days;T_years;IV;Delta;Gamma;Vega;Theta;Rho
2;300;VEV_5000;266;9;265.0;17.0;;;272;9;273.0;17.0;;;269.0;0.0;5266.5;5000.0;5.9997;0.0239988;0.19208808430497662;0.9607898169960681;0.0005410209831752546;69.17485191694065;-276.8401917347027;114.97824050954958
2;300;VEV_4000;1256;10;1253.0;18.0;;;1277;10;1279.0;18.0;;;1266.5;0.0;5266.5;4000.0;5.9997;0.0239988;0.0;1.0;0.0;0.0;0.0;0.0
2;300;VEV_5100;176;9;175.0;17.0;;;180;9;181.0;17.0;;;178.0;0.0;5266.5;5100.0;5.9997;0.0239988;0.19477275162554017;0.8598809729075325;0.0014014752545906204;181.6968244750234;-737.3200006796817;104.40829477584715
2;300;VEV_4500;758;9;756.0;17.0;;;774;9;776.0;17.0;;;766.0;0.0;5266.5;4500.0;5.9997;0.0239988;0.0;1.0;0.0;0.0;0.0;0.0
2;300;VEV_5400;16;25;;;;;18;25;;;;;17.0;0.0;5266.5;5400.0;5.9997;0.0239988;0.18892665235591227;0.2002644331982048;0.0018177484784045869;228.5918395322129;-899.7760512754985;24.90337806735537
2;300;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0;5266.5;6500.0;5.9997;0.0239988;0.5048757584689734;0.0040074232566376855;2.880913206380883e-05;9.681628109980775;-101.83882809226036;0.49449754383247974
2;300;VEV_5500;6;25;;;;;7;25;;;;;6.5;0.0;5266.5;5500.0;5.9997;0.0239988;0.20306811183127196;0.08639374799005256;0.0009507439153604559;128.51061111636744;-543.7023340684451;10.763285979742147
2;400;VEV_5300;51;26;;;;;53;26;;;;;52.0;0.0;5264.5;5300.0;5.9996;0.0239984;0.20918766129886915;0.42419031541595037;0.0022960884979999797;319.46349265238797;-1392.3390913211194;52.34410813230961
2;400;VEV_5200;101;22;;;;;104;22;;;;;102.5;0.0;5264.5;5200.0;5.9996;0.0239984;0.2017665735978963;0.6591072077191173;0.0022289749043235205;299.1237835995257;-1257.4417648367166;80.81148968906548
2;400;VEV_5000;265;8;264.0;14.0;;;271;8;272.0;14.0;;;268.0;0.0;5264.5;5000.0;5.9996;0.0239984;0.2040008106516847;0.9502148488508539;0.0006177844712890579;83.8234301452105;-356.27474542527426;113.6181706728929
2;400;VEV_4000;1254;8;1252.0;30.0;;;1275;8;1278.0;30.0;;;1264.5;0.0;5264.5;4000.0;5.9996;0.0239984;0.0;1.0;0.0;0.0;0.0;0.0
2;400;VEV_5100;175;8;174.0;14.0;;;179;22;;;;;177.0;0.0;5264.5;5100.0;5.9996;0.0239984;0.19862711100649408;0.8524703291987323;0.0014234585773897693;188.05284470546562;-778.2267413744148;103.45302382552454
2;400;VEV_4500;757;8;755.0;14.0;;;773;8;775.0;14.0;;;765.0;0.0;5264.5;4500.0;5.9996;0.0239984;0.39604981592154076;0.9951749563795013;4.336891207777675e-05;11.424176165284647;-94.26759424203777;107.37120683094466
2;400;VEV_5500;6;26;;;;;7;26;;;;;6.5;0.0;5264.5;5500.0;5.9996;0.0239984;0.20441373543217153;0.08594977011947796;0.0009412175081725528;127.96659657847498;-544.9973751822582;10.702867982952133
2;400;VEV_5400;16;26;;;;;17;26;;;;;16.5;0.0;5264.5;5400.0;5.9996;0.0239984;0.18847165213234857;0.19605594490165362;0.0017996200802208133;225.59185521452906;-885.8438408369698;24.373651507999032
2;400;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0;5264.5;6500.0;5.9996;0.0239984;0.5057079222846526;0.004002925034889841;2.8743971339201874e-05;9.66814324145783;-101.86630423253311;0.4937286548701083
2;400;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0;5264.5;6000.0;5.9996;0.0239984;0.3314840556724994;0.005851909839220759;6.15157716060093e-05;13.56268475759432;-93.66903104488122;0.727328612558907
2;500;VEV_4500;755;7;753.0;16.0;;;771;7;773.0;16.0;;;763.0;0.0;5263.5;4500.0;5.9995;0.023998000000000002;0.0;1.0;0.0;0.0;0.0;0.0
2;500;VEV_5500;6;19;;;;;7;19;;;;;6.5;0.0;5263.5;5500.0;5.9995;0.023998000000000002;0.20508694975347624;0.0857299174508161;0.0009365169516918775;127.69619959523445;-545.6459719580322;10.672856613215881
2;500;VEV_5400;16;19;;;;;17;19;;;;;16.5;0.0;5263.5;5400.0;5.9995;0.023998000000000002;0.1893418031147309;0.19538818050573176;0.0017879981253633448;225.08050002097679;-887.9312384352231;24.284192662829877
2;500;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0;5263.5;6500.0;5.9995;0.023998000000000002;0.5061261999375376;0.004000681097638966;2.8711492871934146e-05;9.661374069084;-101.88087640137823;0.49334092380822975
2;500;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0;5263.5;6000.0;5.9995;0.023998000000000002;0.33191830990788235;0.005846082487566941;6.139318947150707e-05;13.54801629186075;-93.69186328441693;0.7264399824490602
2;500;VEV_5300;50;19;;;;;52;5;53.0;14.0;;;51.0;0.0;5263.5;5300.0;5.9995;0.023998000000000002;0.2073806134225876;0.42111288409777853;0.0023130042226096577;318.9105480785163;-1377.945351434626;51.968332915436704
2;500;VEV_5200;100;23;;;;;103;23;;;;;101.5;0.0;5263.5;5200.0;5.9995;0.023998000000000002;0.20062699805707623;0.6576546174447953;0.002245703501409269;299.54777261710746;-1252.1328943006486;80.63484176394026
2;500;VEV_5100;173;23;;;;;178;23;;;;;175.5;0.0;5263.5;5100.0;5.9995;0.023998000000000002;0.19517109714134898;0.855157741326279;0.0014311707905381992;185.70828141038746;-755.1647852133449;103.80629526975797
2;500;VEV_4000;1253;9;1250.0;20.0;;;1274;9;1276.0;20.0;;;1263.5;0.0;5263.5;4000.0;5.9995;0.023998000000000002;0.0;1.0;0.0;0.0;0.0;0.0
2;500;VEV_5000;263;7;262.0;16.0;;;269;7;270.0;16.0;;;266.0;0.0;5263.5;5000.0;5.9995;0.023998000000000002;0.19038897567997362;0.9604624148498085;0.0005498771211699773;69.60360778913518;-276.101333248689;114.93587530564609
2;600;VEV_6000;0;29;;;;;1;24;;;;;0.5;0.0;5262.0;6000.0;5.9994;0.023997599999999997;0.3325683818398598;0.005837368378393655;6.121010709205584e-05;13.526131155929917;-93.7252798421785;0.7251170588128012
2;600;VEV_5300;50;15;49.0;14.0;;;52;24;;;;;51.0;0.0;5262.0;5300.0;5.9994;0.023997599999999997;0.2093585749616593;0.41853139605869694;0.002288762950950932;318.39120741168205;-1388.8457484088376;51.62632979616579
2;600;VEV_5200;100;5;99.0;23.0;;;102;23;;;;;101.0;0.0;5262.0;5200.0;5.9994;0.023997599999999997;0.20223788414485408;0.6532057941083886;0.002239264750395082;300.91057752021726;-1267.9500973950483;80.06004652102813
2;600;VEV_5100;174;5;172.0;23.0;;;177;23;;;;;175.5;0.0;5262.0;5100.0;5.9994;0.023997599999999997;0.2018843534996697;0.8450715987089664;0.0014475438714446251;194.1797305014323;-816.7868735836448;102.50015101755142
2;600;VEV_4000;1261;5;1251.0;9.0;1249.0;23.0;1273;9;1275.0;23.0;;;1267.0;0.0;5262.0;4000.0;5.9994;0.023997599999999997;0.8762530412155125;0.9816014013600513;6.314413091670375e-05;36.764784621655075;-671.2182537911826;93.54712212718066
2;600;VEV_5000;265;5;262.0;9.0;261.0;14.0;268;9;269.0;14.0;;;266.5;0.0;5262.0;5000.0;5.9994;0.023997599999999997;0.21359289797539616;0.9406321114185708;0.0006785312760909562;96.29997547393668;-428.5634987756632;112.38330863201979
2;600;VEV_4500;761;5;754.0;9.0;752.0;14.0;770;9;772.0;14.0;;;765.5;0.0;5262.0;4500.0;5.9994;0.023997599999999997;0.5113922212438963;0.9780094669902522;0.0001258612923534239;42.76769085197425;-455.69274473829415;105.12834568130847
2;600;VEV_5500;6;29;;;;;7;24;;;;;6.5;0.0;5262.0;5500.0;5.9994;0.023997599999999997;0.20609536440496085;0.08540276805922059;0.0009295429620088422;127.29378146810402;-546.6100417990622;10.628281838185572
2;600;VEV_5400;16;5;15.0;24.0;;;17;24;;;;;16.5;0.0;5262.0;5400.0;5.9994;0.023997599999999997;0.19064440105400846;0.1943977807634682;0.00177082153588104;224.32018157115425;-891.0346588817034;24.151691526363166
2;600;VEV_6500;0;15;;;;;1;10;;;;;0.5;0.0;5262.0;6500.0;5.9994;0.023997599999999997;0.5067516198894766;0.003997321637207441;2.8662901994874965e-05;9.651277478416175;-101.90186719068195;0.4927644735441621
2;700;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0;5262.5;6000.0;5.9993;0.0239972;0.33235537480459143;0.005840269501283245;6.127102944420147e-05;13.533267694512887;-93.7162305798322;0.7255413816409737
2;700;VEV_5300;50;18;;;;;52;18;;;;;51.0;0.0;5262.5;5300.0;5.9993;0.0239972;0.2087025626334179;0.41938649861856536;0.0022967862783749124;318.5614030057402;-1385.257054227055;51.73847791546737
2;700;VEV_5200;99;22;;;;;102;7;103.0;15.0;;;100.5;0.0;5262.5;5200.0;5.9993;0.0239972;0.19948581723045827;0.6561851971190328;0.0022626681994925373;299.96990539732576;-1246.8067466772955;80.45480290725554
2;700;VEV_5100;173;7;172.0;15.0;;;177;7;178.0;15.0;;;175.0;0.0;5262.5;5100.0;5.9993;0.0239972;0.1970609590733965;0.8514665117583109;0.0014418819885630913;188.83178465994084;-775.3273837912134;103.3281640760239
2;700;VEV_4000;1252;11;1249.0;18.0;;;1273;11;1276.0;18.0;;;1262.5;0.0;5262.5;4000.0;5.9993;0.0239972;0.0;1.0;0.0;0.0;0.0;0.0
2;700;VEV_5000;262;22;;;;;269;22;;;;;265.5;0.0;5262.5;5000.0;5.9993;0.0239972;0.19662397376353402;0.9549748281717042;0.0005916085271219481;77.30644151009814;-316.7098604677569;114.22799264399313
2;700;VEV_4500;754;7;753.0;15.0;;;771;7;773.0;15.0;;;762.5;0.0;5262.5;4500.0;5.9993;0.0239972;0.0;1.0;0.0;0.0;0.0;0.0
2;700;VEV_5500;6;18;;;;;7;18;;;;;6.5;0.0;5262.5;5500.0;5.9993;0.0239972;0.20576158627906393;0.08551146962075656;0.0009318574645644039;127.42615435595523;-546.301394615251;10.642856801596679
2;700;VEV_5400;16;18;;;;;17;18;;;;;16.5;0.0;5262.5;5400.0;5.9993;0.0239972;0.1902125594702645;0.19472642920677746;0.001776513281565753;224.57036086694268;-890.0226510105781;24.19512491488164
2;700;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0;5262.5;6500.0;5.9993;0.0239972;0.5065487606812915;0.003998440599233879;2.8679082076224595e-05;9.654533476513684;-101.89713732193854;0.49294553066100916
2;800;VEV_5300;50;20;;;;;52;20;;;;;51.0;0.0;5262.5;5300.0;5.9992;0.0239968;0.20870430204611543;0.419386498618566;0.002296786278374898;318.5587480065694;-1385.2801449233948;51.73761550688785
2;800;VEV_5200;100;9;99.0;13.0;;;103;22;;;;;101.5;0.0;5262.5;5200.0;5.9992;0.0239968;0.20281709337705167;0.6539418501557925;0.0022309364665495796;300.6971462737438;-1270.721954469239;80.14616809392066
2;800;VEV_5100;173;9;172.0;13.0;;;177;9;178.0;13.0;;;175.0;0.0;5262.5;5100.0;5.9992;0.0239968;0.19706260146019347;0.8514665117583153;0.0014418819885630894;188.83021087156544;-775.3403076374267;103.32644173901721
2;800;VEV_4000;1252;8;1250.0;28.0;;;1273;8;1276.0;28.0;;;1262.5;0.0;5262.5;4000.0;5.9992;0.0239968;0.0;1.0;0.0;0.0;0.0;0.0
2;800;VEV_5000;263;9;262.0;13.0;;;269;9;270.0;13.0;;;266.0;0.0;5262.5;5000.0;5.9992;0.0239968;0.20281883759425998;0.9499444046148366;0.0006243333630969595;84.15160087964229;-355.6209551295414;113.57883243908027
2;800;VEV_4500;755;9;753.0;13.0;;;771;9;773.0;13.0;;;763.0;0.0;5262.5;4500.0;5.9992;0.0239968;0.3952180159923794;0.9951636837684694;4.3568694376001285e-05;11.443235319234116;-94.23283019822706;107.362856303523
2;800;VEV_5500;6;20;;;;;7;20;;;;;6.5;0.0;5262.5;5500.0;5.9992;0.0239968;0.20576330118045452;0.08551146962075307;0.0009318574645643901;127.4250923430051;-546.3105008526344;10.642679399952694
2;800;VEV_5400;16;20;;;;;17;20;;;;;16.5;0.0;5262.5;5400.0;5.9992;0.0239968;0.19021414477969634;0.19472642920677802;0.001776513281565752;224.5684892211119;-890.0374866995237;24.19472161574823
2;800;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0;5262.5;6500.0;5.9992;0.0239968;0.5065529824662777;0.003998440599233863;2.8679082076224507e-05;9.654453012345257;-101.89883583402849;0.4929373139435458
2;800;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0;5262.5;6000.0;5.9992;0.0239968;0.3323581447905077;0.005840269501283621;6.127102944420443e-05;13.533154903653974;-93.71779272530082;0.7255292878737201
2;900;VEV_4500;755;6;753.0;19.0;;;771;6;773.0;19.0;;;763.0;0.0;5261.0;4500.0;5.9991;0.0239964;0.46949500116077275;0.9855439220267513;9.588032656466804e-05;29.8980713089808;-292.48126852183674;106.11079876312016
2;900;VEV_5500;6;24;;;;;7;24;;;;;6.5;0.0;5261.0;5500.0;5.9991;0.0239964;0.20677129518991605;0.08518640083041479;0.0009249441234528181;127.02477720710809;-547.271209521517;10.598385718094312
2;900;VEV_5400;16;24;;;;;17;24;;;;;16.5;0.0;5261.0;5400.0;5.9991;0.0239964;0.19151531014611756;0.19374488387770983;0.0017595379456425962;223.81275414370532;-893.1249900920238;24.063393967332487
2;900;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0;5261.0;6500.0;5.9991;0.0239964;0.5071785034176035;0.003995086282739159;2.8630592344923747e-05;9.64437008825793;-101.91981271707749;0.49236170906761634
2;900;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0;5261.0;6000.0;5.9991;0.0239964;0.3330082871245402;0.0058315768397427855;6.108857646008791e-05;13.511318838144152;-93.75116982305506;0.7242095703605677
2;900;VEV_5300;50;24;;;;;52;24;;;;;51.0;0.0;5261.0;5300.0;5.9991;0.0239964;0.21067641062925066;0.416837078989549;0.002272884524380415;318.0357772132756;-1396.0976645450341;51.39980581399458
2;900;VEV_5200;100;6;99.0;19.0;;;103;25;;;;;101.5;0.0;5261.0;5200.0;5.9991;0.0239964;0.2060584648465091;0.6485193000629189;0.0022090370004815467;302.3264513371785;-1298.047299699785;79.43672360700904
2;900;VEV_5100;173;6;172.0;19.0;;;177;6;178.0;19.0;;;175.0;0.0;5261.0;5100.0;5.9991;0.0239964;0.2036447492169117;0.8415902261451906;0.0014564890350567627;196.99859665063124;-835.911424442861;102.04723893174923
2;900;VEV_4000;1252;11;1250.0;24.0;;;1273;11;1276.0;24.0;;;1262.5;0.0;5261.0;4000.0;5.9991;0.0239964;0.7418278809232175;0.9926982261683055;3.3455643943426336e-05;16.48372048480595;-254.78995676381098;95.0277925215906
2;900;VEV_5000;263;6;262.0;19.0;;;269;6;270.0;19.0;;;266.0;0.0;5261.0;5000.0;5.9991;0.0239964;0.21802271864081713;0.9361822633708221;0.0007034960639178982;101.86995608132247;-462.77701598303423;111.80534398465815
2;1000;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0;5262.5;6000.0;5.999;0.023996;0.33236368497011665;0.005840269501283669;6.127102944420478e-05;13.532929319114514;-93.7209171724669;0.7255051003391247
2;1000;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0;5262.5;6500.0;5.999;0.023996;0.5065614263529332;0.003998440599233772;2.8679082076224012e-05;9.654292081996381;-101.90223302808626;0.492920880508612
2;1000;VEV_5300;50;26;;;;;52;26;;;;;51.0;0.0;5262.5;5300.0;5.999;0.023996;0.20870778100198442;0.419386498618566;0.002296786278374898;318.55343794184313;-1385.326328625509;51.73589068972866
2;1000;VEV_5200;100;12;99.0;12.0;;;103;24;;;;;101.5;0.0;5262.5;5200.0;5.999;0.023996;0.20282047419723814;0.6539418501557924;0.0022309364665495783;300.692133944559;-1270.764318928465;80.14349619873151
2;1000;VEV_4000;1252;12;1250.0;30.0;;;1273;12;1276.0;30.0;;;1262.5;0.0;5262.5;4000.0;5.999;0.023996;0.0;1.0;0.0;0.0;0.0;0.0
2;1000;VEV_5100;173;12;172.0;12.0;;;177;12;178.0;12.0;;;175.0;0.0;5262.5;5100.0;5.999;0.023996;0.19706588635699698;0.8514665117583109;0.0014418819885630913;188.8270632554755;-775.3661566225416;103.32299706500214
2;1000;VEV_5000;263;12;262.0;12.0;;;269;12;270.0;12.0;;;266.0;0.0;5262.5;5000.0;5.999;0.023996;0.20282221844352338;0.9499444046148348;0.0006243333630969705;84.15019815424382;-355.6328111373941;113.57504597313661
2;1000;VEV_4500;755;12;753.0;12.0;;;771;12;773.0;12.0;;;763.0;0.0;5262.5;4500.0;5.999;0.023996;0.3952246040023455;0.9951636837684756;4.356869437595912e-05;11.443044571609802;-94.23597181604585;107.35927706441515
2;1000;VEV_5500;6;26;;;;;7;26;;;;;6.5;0.0;5262.5;5500.0;5.999;0.023996;0.20576673111187863;0.0855114696207514;0.0009318574645643835;127.42296829055661;-546.3287142382146;10.64232459666538
2;1000;VEV_5400;16;26;;;;;17;26;;;;;16.5;0.0;5262.5;5400.0;5.999;0.023996;0.19021731551747545;0.1947264292067769;0.0017765132815657544;224.56474588265093;-890.0671595612164;24.193915017481125
2;1100;VEV_5300;50;29;;;;;53;29;;;;;51.5;0.0;5263.5;5300.0;5.9989;0.0239956;0.2089586296637453;0.4217916728040475;0.0022964412190906217;319.00428248442347;-1388.9775151446815;52.03686943323119
2;1100;VEV_5200;100;23;;;;;103;23;;;;;101.5;0.0;5263.5;5200.0;5.9989;0.0239956;0.20063703099553445;0.6576546174447949;0.0022457035014092643;299.53279360574106;-1252.2581305500614;80.6267776077508
2;1100;VEV_4000;1253;9;1251.0;27.0;;;1274;9;1277.0;27.0;;;1263.5;0.0;5263.5;4000.0;5.9989;0.0239956;0.0;1.0;0.0;0.0;0.0;0.0
2;1100;VEV_5100;174;8;173.0;15.0;;;178;8;179.0;15.0;;;176.0;0.0;5263.5;5100.0;5.9989;0.0239956;0.19785362917687968;0.851970452850452;0.0014326195226857282;188.43247576044985;-776.8517808262643;103.38135876137474
2;1100;VEV_5000;264;8;263.0;15.0;;;270;8;271.0;15.0;;;267.0;0.0;5263.5;5000.0;5.9989;0.0239956;0.2034185301867064;0.9500800336943153;0.0006210448989863213;83.98357917717144;-355.97810090264664;113.58908169286842
2;1100;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0;5263.5;6000.0;5.9989;0.0239956;0.33193490845149026;0.005846082487566863;6.13931894715065e-05;13.547338817652543;-93.7012341887433;0.7263673323966349
2;1100;VEV_4500;756;8;754.0;15.0;;;772;8;774.0;15.0;;;764.0;0.0;5263.5;4500.0;5.9989;0.0239956;0.39565047715270046;0.9951693266737435;4.34686296160616e-05;11.433218702077257;-94.25808137466964;107.3580840982298
2;1100;VEV_5500;6;29;;;;;7;29;;;;;6.5;0.0;5263.5;5500.0;5.9989;0.0239956;0.20509720572483772;0.08572991745082165;0.0009365169516918992;127.68981409349418;-545.7005465606123;10.671789238607378
2;1100;VEV_5400;16;29;;;;;17;29;;;;;16.5;0.0;5263.5;5400.0;5.9989;0.0239956;0.18935127170408778;0.19538818050573414;0.0017879981253633406;225.06924477665228;-888.0200478408069;24.281764041178754
2;1100;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0;5263.5;6500.0;5.9989;0.0239956;0.5061515102550185;0.004000681097639044;2.8711492871934587e-05;9.6608909480423;-101.89106635717899;0.4932915856043413
2;1200;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0;5262.5;6500.0;5.9988;0.0239952;0.5065698706618663;0.003998440599233821;2.8679082076224277e-05;9.654131148965162;-101.90563044867255;0.49290444707369485
2;1200;VEV_5300;50;21;;;;;52;21;;;;;51.0;0.0;5262.5;5300.0;5.9988;0.0239952;0.20871126013183433;0.4193864986185659;0.0022967862783749007;318.54812778860025;-1385.3725154071508;51.73416587256947
